x,Cartesian Increment_mean,Cartesian Increment_stderr,Velocity_mean,Velocity_stderr,Position Increment_mean,Position Increment_stderr,Torque_mean,Torque_stderr
95590.4,0.02974999975413084,0.0030833332472153707,0.0,0.0,0.0,0.0,0.0013068181526085193,0.0007926085273961735
245811.19999999998,0.07542857181813035,0.00726186582083429,0.0,0.0,0.00014285713966403688,0.00014285713966403688,0.0012857142569763318,0.0007810104333457571
396032.0,0.07049999996088445,0.006726812160463247,0.0,0.0,0.00014285713966403688,0.00014285713966403688,0.00014285713966403688,0.00014285713966403688
546252.7999999999,0.0691428573003837,0.011647116907884666,0.0,0.0,0.0008749999804422259,0.000494764242567737,0.0007499999832361936,0.00042491828330173476
696473.6,0.09299999970410551,0.01528037286997662,0.0,0.0,0.0017142856759684425,0.0008464946874903773,0.001142857117312295,0.0004151332234392085
846694.3999999999,0.19112500066403298,0.03999151366355947,0.0,0.0,0.0021428570949605535,0.001317077750174287,0.0008571428379842214,0.0008571428379842214
996915.2,0.35000000122402397,0.03482837811859023,0.0,0.0,0.004624999966472388,0.0024933940577510677,0.0011249999748542904,0.0006833841291775376
1147136.0,0.5325714284288031,0.029502142054645023,0.0,0.0,0.018571428608681474,0.011082048292884193,0.0004285714189921107,0.0004285714189921107
1297356.7999999998,0.5916249991860241,0.033766997765333054,0.0,0.0,0.06128571366092987,0.03773547314741235,0.0005714285586561476,0.0004364357707168849
1447577.6,0.7219999977520535,0.0351609190615127,0.0,0.0,0.13499999991618097,0.06451098110064245,0.0009999999776482583,0.0005527707860371764
1597798.4,0.8017142874853953,0.025224435456715953,0.0,0.0,0.21699999969984804,0.08151970685442471,0.0007142856983201845,0.0004390259167247624
1748019.1999999997,0.8771250046789646,0.020115164383511217,0.0,0.0,0.2889999960948314,0.0980529368071202,0.001285714256976332,0.0005812645401379012
1898240.0,0.9092857156481061,0.015918231660481477,0.0,0.0,0.38474999824538825,0.10271129924045261,0.0004999999888241291,0.00027638539301858825
2048460.7999999998,0.9385714326586042,0.01208623797551356,0.0,0.0,0.4881428586319088,0.10089262650794081,0.0014285713966403686,0.0006023385884735172
2198681.5999999996,0.9480000026524067,0.008884287687815743,0.00014285713966403688,0.00014285713966403688,0.5605714274038162,0.09616623936974156,0.0025714285139526636,0.0008464946874903772
2348902.4,0.9562857219151087,0.008850485245839264,0.0003749999916180968,0.0002667968372629946,0.678750000637956,0.08235150741489142,0.002374999946914613,0.001140327656462024
2499123.1999999997,0.9580000059945244,0.006150788949202226,0.002857142873108387,0.0019518001671907743,0.7357142844370435,0.07706462809346505,0.0035714285182101386,0.0027949581717504547
2649344.0,0.9626250065863132,0.007064805498769503,0.07528571348105158,0.05193491864080867,0.8141428571726597,0.035011141588139935,0.004285714189921107,0.0012046771769470344
2799564.8,0.9707142915044512,0.0056754630440122526,0.12750000078231097,0.07552340551811479,0.8351249996572733,0.0337183226923429,0.002124999952502549,0.0010383279596563203
