x,Img (Cartesian Increment)_mean,Img (Cartesian Increment)_stderr,Img (Velocity)_mean,Img (Velocity)_stderr,Img (Position Increment)_mean,Img (Position Increment)_stderr,Img (Torque)_mean,Img (Torque)_stderr
8507955.2,0.06868671381380409,0.0029371980310361574,0.0,0.0,0.03499065153300762,0.0023849411645730416,0.041714136488735676,0.002539911472305715
8658176.0,0.06749713394258704,0.002148324671625255,0.0,0.0,0.03781918374200662,0.0028299776155636296,0.040765522668759026,0.0035003350380859916
8808396.799999999,0.06345298300896372,0.00266761724503179,1.2055455174829278e-05,1.2055455174829278e-05,0.03528555540833622,0.0030067338363342524,0.04859554111247971,0.007724929894306493
8958617.6,0.06927129696123302,0.0016014078282270891,3.1645569833926857e-05,3.1645569833926857e-05,0.03788163547869772,0.003640939879386975,0.04563818654666344,0.009124376447374566
9108838.399999999,0.0692367155903152,0.002139957509179192,0.0,0.0,0.03770744358189404,0.0028969627936654223,0.050687161762089955,0.011004642656786807
9259059.2,0.07035180101437227,0.001458841933117526,0.0,0.0,0.03678274585399777,0.0034195812912977647,0.045153707620643434,0.008291271799766351
9409280.0,0.06788324436638504,0.0010318179421923985,0.0,0.0,0.0344272474758327,0.003063863378165874,0.04159282761005064,0.003921309663183233
9559500.799999999,0.06715055448668343,0.003541733470367145,1.2055455174829278e-05,1.2055455174829278e-05,0.03595283045433462,0.0012724310759475675,0.03939120001381352,0.005420023021986916
9709721.6,0.06592703051865101,0.0018883272756297193,1.2055455174829278e-05,1.2055455174829278e-05,0.037066608550958335,0.0017649411763301281,0.04289933826242174,0.006734186135346848
9859942.399999999,0.06902890384662896,0.0008714748683095247,0.0,0.0,0.03540591802448034,0.0022622804862828597,0.046640296621869005,0.005011605964055124
10010163.2,0.06981508779738631,0.0019518732417182084,0.0,0.0,0.03554249880835414,0.0012896017525952889,0.04759493824981508,0.004213148946224855
10160384.0,0.06658352938081537,0.002705058726696099,0.0,0.0,0.035244364058598876,0.002351286445310975,0.04918625773418517,0.0031912078751603727
10310604.799999999,0.06882334721740335,0.003086215648492725,0.0,0.0,0.03610524127725512,0.0022138426281916226,0.05148206899563471,0.002475989343227537
10460825.6,0.07075497388307538,0.0025748936389570253,0.0,0.0,0.035979957319796085,0.0020329535904541796,0.0494816168433144,0.0019303418776090387
10611046.399999999,0.06543787488979953,0.0013455903706671931,0.0,0.0,0.033194851130247116,0.0007720070113943106,0.04614225544390224,0.0017796802456484585
10761267.2,0.07178993138950318,0.002310000151326802,0.0,0.0,0.032233510476847485,0.002545126481965298,0.04882911515111724,0.003500532669705898
10911488.0,0.06789167291883912,0.00027501641506891923,0.0,0.0,0.035911510698497295,0.0028363645067753414,0.05128993484235945,0.001726425876508338
11061708.799999999,0.0689418532752565,0.0029383385547034984,0.0,0.0,0.0355758914956823,0.002322168485015334,0.04803496191189403,0.002982799500235627
11211929.6,0.06840191700030118,0.001434759634719804,0.0,0.0,0.03439607028849423,0.002131099673670567,0.04547920557005065,0.009314196598602813
11362150.399999999,0.07031188306531735,0.0011327511087875937,0.0,0.0,0.034354516537860036,0.002475258980217551,0.054409283523758255,0.005937356798823371
11512371.2,0.07103958153831108,0.0013637054487697167,0.0,0.0,0.034397618495859206,0.0016296734433523617,0.05238698121337663,0.007043958654724085
11662592.0,0.06794329988770187,0.0010267972648116115,0.0,0.0,0.03531992784701288,0.0015206908662730027,0.04122363048649969,0.005344351540008999
11812812.799999999,0.06994126311370305,0.0008766432566420256,0.0,0.0,0.03254647762514651,0.001688251984293385,0.0418987354884545,0.003449415299027211
11963033.6,0.07104839384555817,0.0027444433244346107,0.0,0.0,0.03441069449763745,0.0025519311979685364,0.04185051417776516,0.0035169562270921653
12113254.399999999,0.07126528793014586,0.0014238387883080703,0.0,0.0,0.033388909650966525,0.0016085537886583753,0.0412597961369015,0.00302247693070523
12263475.2,0.0697013863495418,0.0009353897418637536,0.0,0.0,0.0337351409252733,0.001756607885097568,0.04148734252279004,0.004990377112303644
12413696.0,0.06955381403011934,0.0008700203517192399,2.4110910349658555e-05,2.4110910349658555e-05,0.03607214067596942,0.002034237970266436,0.041892707525264646,0.0035956041889181342
12563916.799999999,0.07226867077406496,0.0004529734083728033,0.0,0.0,0.03446924814488739,0.002540349808263509,0.04388185785639853,0.0029187092953057527
12714137.599999998,0.07125678112996475,0.0015760527883460968,2.1097046555951238e-05,2.1097046555951238e-05,0.03637418767903,0.0017620247942131244,0.04116033886869749,0.003619111470707524
12864358.399999999,0.07161084389580147,0.0013745961262703287,0.0,0.0,0.03576818077514569,0.0023640323354300967,0.042019289519105635,0.0036443239093523544
13014579.2,0.07382230320945382,0.0013981605897084874,0.0,0.0,0.03738560969941318,0.0020774023085678114,0.04481615516401472,0.003917591390022337
13164800.0,0.0705135835866843,0.001406878008308839,0.0,0.0,0.035676606465131044,0.0024113355850914602,0.03800632990896702,0.0038006758630839063
13315020.799999999,0.07102613603430134,0.0024432198953300856,0.0,0.0,0.036728166160173714,0.00305132952487788,0.039469561051754726,0.003070048920792455
13465241.599999998,0.07176496693864465,0.003479724956228046,0.0,0.0,0.03723267011810094,0.0028195704681648675,0.04484629453647704,0.004598299260706323
13615462.399999999,0.0716162377170154,0.0011900634466765884,0.0,0.0,0.0350465530063957,0.0030469444943899662,0.04875527632733186,0.00793383657002545
13765683.2,0.07291012390383653,0.0007987628613342296,0.0,0.0,0.035708165261894464,0.002445312352168867,0.04638939262146041,0.00393873573122376
13915904.0,0.07086875441018492,0.002222485762745084,0.0,0.0,0.03539938747417182,0.001836464499897482,0.052875227694000514,0.0036037905625445725
14066124.799999999,0.06958825646766595,0.003427379904615352,0.0,0.0,0.0430323431501165,0.002004236857814981,0.053016879285375275,0.004162217587644561
14216345.599999998,0.07309633746211018,0.0019280287234350979,0.0,0.0,0.03524608293082565,0.0018747776133784466,0.04960217167224203,0.007262178324125501
14366566.399999999,0.07398085237946361,0.0025589380834338967,0.0,0.0,0.03486687201075256,0.004596294805657768,0.047106691591796424,0.004081995514189216
14516787.2,0.07192531414330006,0.0017362821776389884,0.0,0.0,0.036625775741413236,0.003777017645521643,0.04985232216616472,0.005658611244627913
14667008.0,0.07789500669709273,0.0024286105650022797,2.4110910349658555e-05,2.4110910349658555e-05,0.039013617439195514,0.004152046258956454,0.04820373920457704,0.0018554827686393517
14817228.799999999,0.07353383232839406,0.00419203990276478,0.0,0.0,0.03670375619549304,0.0032218890094190713,0.050578663214331576,0.00596748715905995
14967449.599999998,0.07167231185095652,0.0033961075695451274,0.0,0.0,0.03703851190706094,0.0037535486303432873,0.050313442590690795,0.006340447539757868
15117670.399999999,0.07123750514749969,0.001641529254837907,0.0003958333400078118,4.166667349636555e-05,0.03778674092609435,0.0039538104517893805,0.05000791295121113,0.004512325200124517
15267891.2,0.07350200915243477,0.0020603217520571023,6.027727587414639e-06,6.027727587414639e-06,0.038303353008814156,0.004766031084925788,0.049789030637059896,0.006398077471634415
15418112.0,0.07282649938549314,0.002616506922363641,4.2194093111902475e-05,2.1733280890952327e-05,0.03807438269723207,0.004599659516248432,0.05254973009938285,0.00582320650958503
15568332.799999999,0.07319025309490307,0.0026723890505266743,0.0,0.0,0.03857100673485547,0.004744629593587557,0.04717299776772658,0.006117270137443789
15718553.599999998,0.0730896407039836,0.002364186297697758,4.822182069931711e-05,4.822182069931711e-05,0.040902658947743475,0.00593787953066713,0.0457142869986239,0.004748492064514158
15868774.399999999,0.07247859439147371,0.0013007060117519995,0.0,0.0,0.0393293013330549,0.004146337065359234,0.04245931389076369,0.007082846423375216
16018995.2,0.0727147501228111,0.0033958221097521012,2.1097046555951238e-05,2.1097046555951238e-05,0.03782206808682531,0.003365941605006821,0.04289029662807783,0.008635478921185042
16169216.0,0.07446178572718054,0.003722409510717963,0.0,0.0,0.04038191877771169,0.004497621754964993,0.04276069963262195,0.0068616907624119905
16319436.799999999,0.06938622878598315,0.002750119357706226,4.822182069931711e-05,4.822182069931711e-05,0.038433987414464355,0.003898977652200251,0.045364678615615474,0.0008197046247651585
16469657.599999998,0.06975057854184082,0.001264121514709872,0.0,0.0,0.0364653900032863,0.003026444319669157,0.04221519082784653,0.0035024270307855306
16619878.399999999,0.0714296099031344,0.0005556456217829617,0.0,0.0,0.03801476617809385,0.004228348220419225,0.04420735456404232,0.0025715939412101598
16770099.2,0.06986087188124657,0.0008602485629625032,9.644364139863422e-05,9.644364139863422e-05,0.03923875093460083,0.003647958943936586,0.04817359983211472,0.0022720856518182236
16920320.0,0.071261686006827,0.0019505466476742526,1.0548523277975619e-05,1.0548523277975619e-05,0.03894736967049539,0.003522387615318663,0.044672997357944645,0.003024006382289963
17070540.799999997,0.07170069077983499,0.0016453055266627435,4.2194093111902475e-05,4.2194093111902475e-05,0.041469967691227794,0.003278205473195325,0.04401446719254767,0.0027466404824248785
17220761.6,0.07069983213607753,0.0013370864936305786,1.8083182762243917e-05,1.808318276224392e-05,0.03933033533394337,0.0035194149291107274,0.04237492577660651,0.001444404837681375
17370982.4,0.07265215566647905,0.001854807736470651,0.0,0.0,0.04334428929723799,0.002917493320683358,0.04567510696748892,0.007528216425185687
17521203.199999996,0.07295716891530901,0.0024309902277600695,1.8083182762243917e-05,1.808318276224392e-05,0.041058239643462,0.002754112814629697,0.050910188151257384,0.0060504420869733795
17671424.0,0.07487177436373063,0.0015596503234048982,3.0138637937073194e-05,1.5947868167142483e-05,0.04151889379136264,0.003035388825423091,0.04589511862113362,0.003854405476678
17821644.799999997,0.07257481265280928,0.00206397842744734,3.1645569833926857e-05,1.8270578262276773e-05,0.040982163161970675,0.0035750568788899405,0.04354430579890808,0.005572705830539652
17971865.6,0.07574393902905285,0.0010624645356345289,4.822182069931711e-05,3.952645309571072e-05,0.04362834361381829,0.004628338193553761,0.04522604140497389,0.0038934878167343643
18122086.4,0.07220235826181515,0.0014818339452704501,6.027727587414639e-05,3.6665235511570656e-05,0.04379298444837332,0.005497851261101374,0.050711273082665036,0.0020300562393103685
18272307.199999996,0.07034321142626661,0.0013255821173760289,0.0,0.0,0.041709446581080556,0.0030802726095897526,0.04764768077681462,0.0028038245166458003
18422528.0,0.06812437472399324,0.0011234448681282673,3.616636552448783e-05,3.616636552448784e-05,0.04076497920323163,0.003913434923703613,0.046003617701076326,0.003978313842606985
18572748.799999997,0.06832258656088795,0.0010500308421113333,4.822182069931711e-05,3.1895736334284967e-05,0.04125432705041021,0.002693922750274201,0.04676311179285958,0.002613150523628764
18722969.6,0.06951214399720941,0.0020550179389166117,3.616636552448783e-05,2.0880660871173453e-05,0.04126099206041545,0.0038181507984304487,0.046907777232783186,0.004134779590926464
18873190.4,0.0711216734489426,0.0009348397432514633,2.6371308194939047e-05,2.637130819493905e-05,0.03831459139473736,0.0025653195897517855,0.05032700579613447,0.004760549559342814
19023411.199999996,0.0697330708748528,0.0015872082841845122,0.00011452682416087816,0.00011452682416087816,0.04017482209019363,0.003958406558422543,0.04726944083259219,0.0038719556815289737
19173632.0,0.07043382512139422,0.0017064754069136703,0.0,0.0,0.041542405262589455,0.004165355775688758,0.053863774098101114,0.003685514998948705
19323852.799999997,0.07171681325417012,0.000401658637412869,0.0,0.0,0.040505713783204556,0.0040048071748021875,0.05120780769114693,0.0039910478932141565
19474073.6,0.06969857748065676,0.0018898621092823503,0.0,0.0,0.04117811820469797,0.0029188549105886577,0.054786017075890585,0.003077088576659936
19624294.4,0.0736777668020555,0.0018636065303848962,2.4110910349658555e-05,2.4110910349658555e-05,0.04188788705505431,0.0037462253764956716,0.05656419623465766,0.0028845557997459713
19774515.199999996,0.07342689298093319,0.0018237494314582003,2.1097046555951238e-05,2.1097046555951238e-05,0.03887439542450011,0.001980317236292446,0.05446202695990602,0.00184261285495963
19924736.0,0.07461282052099705,0.0014669758857704703,0.0,0.0,0.039264899445697665,0.0026166199655125203,0.051886680402926044,0.0050523146272958355
20074956.799999997,0.07385124452412128,0.0027301055201869448,0.0,0.0,0.04077805730048567,0.003527927215847038,0.04074743975486074,0.005331170389680804
20225177.6,0.07471075223293155,0.002010769864891568,0.0,0.0,0.042658916441723704,0.0028553976031691773,0.047921942391743265,0.007517695609336234
20375398.4,0.07462514551090343,0.002214408183178752,0.0,0.0,0.04337050544563681,0.00316394521382757,0.04942736774682999,0.007272140965724218
20525619.199999996,0.0751931317416685,0.002067957604817681,1.2055455174829278e-05,1.2055455174829278e-05,0.04245092556811869,0.0021222767742886525,0.04515370859631471,0.007230884634270184
20675840.0,0.07354584068525583,0.002242629716785481,8.438818622380495e-05,8.438818622380495e-05,0.038698421558365226,0.0012917410682669105,0.04418249102309346,0.004285768674823211
20826060.799999997,0.07217565697750875,0.003686546508392612,6.027727587414639e-05,6.0277275874146395e-05,0.04025636031292379,0.001741652795078189,0.05086799391678402,0.008686273402454432
20976281.6,0.07295125430183752,0.003102486953658332,6.027727587414639e-05,6.0277275874146395e-05,0.03945210960227996,0.0028726980253969926,0.05409282853915578,0.006748495979026094
21126502.4,0.07330262660980225,0.0016694766573867544,1.0548523277975619e-05,1.0548523277975619e-05,0.04254858638159931,0.000920757367924054,0.05272152088582516,0.008072510931541706
21276723.199999996,0.07335123579416958,0.0010938956696311293,1.2055455174829278e-05,1.2055455174829278e-05,0.041712695732712746,0.002061534530932661,0.05235081538558006,0.010882386888830399
21426944.0,0.06964135742081062,0.0013387306619065092,1.2055455174829278e-05,1.2055455174829278e-05,0.041312642085055515,0.0017379207511449266,0.049361062014386774,0.011802923581298858
21577164.799999997,0.07136828207876533,0.0014074497924536627,0.0,0.0,0.04118584003299475,0.0023629198256924096,0.05250000162050128,0.012096768851915261
21727385.6,0.07042767546538796,0.0032657380782376024,0.0,0.0,0.04158016457222402,0.0033626811840735673,0.04799879519712357,0.008348461236505405
21877606.4,0.07263219848807369,0.002013555833514493,8.438818622380495e-05,5.936623187641029e-05,0.04249030095525086,0.0019404756088346746,0.045087402509081935,0.010518467686511256
22027827.199999996,0.06941839458886534,0.0013842280021624746,1.0548523277975619e-05,5.274261638987809e-06,0.04418407496996224,0.002481148343360518,0.043196203730379544,0.00556922334383787
22178048.0,0.07337384990283422,0.0005906339208577998,2.4110910349658555e-05,2.4110910349658555e-05,0.043398709036409855,0.0022711507813899644,0.044496685798679075,0.005053824777546721
22328268.799999997,0.07237441930919886,0.0020392047438489674,2.4110910349658555e-05,2.4110910349658555e-05,0.04422628693282604,0.0023282054636176402,0.04651597452660402,0.009965252049632037
22478489.6,0.07479022117331624,0.001675971784107983,0.0,0.0,0.04346603713929653,0.002140330779539643,0.045171791776305155,0.010598355322683379
22628710.4,0.07585815420108183,0.0005417665334631231,0.0003594409378517109,8.599594788074048e-05,0.042000444838777184,0.0016278281316186012,0.04719145727964739,0.014577909530963542
22778931.199999996,0.07740679968680654,0.0014395047264832079,1.8083182762243917e-05,1.808318276224392e-05,0.041098796064034104,0.001555956498815399,0.04432188089759576,0.01212331822650652
22929152.0,0.07557941181585193,0.0019471929379150923,1.8083182762243917e-05,1.808318276224392e-05,0.04163635894656181,0.0011931237473215028,0.04863773490346613,0.015017225415844758
23079372.799999997,0.07505781655865056,0.0012373148699426225,5.274261638987809e-06,5.274261638987809e-06,0.04287753324024379,0.0012021812960397317,0.04818038083612919,0.013837922387332183
23229593.6,0.07747084101928131,0.00235652245462115,0.0,0.0,0.043885501101613045,0.002616011524093195,0.04483423852139995,0.011726589159403665
23379814.4,0.0754498194437474,0.0012318640406663375,0.0,0.0,0.04384130355902016,0.0014524100844028323,0.04191681804756323,0.011906499981966934
23530035.199999996,0.07545211831373827,0.0027788385760442666,2.1097046555951238e-05,2.1097046555951238e-05,0.041885409504175186,0.001749437289757234,0.04688291251659393,0.010191376051511419
23680256.0,0.0740516877600125,0.00268827895580464,2.4110910349658555e-05,2.4110910349658555e-05,0.04226468658695618,0.0009550324465253043,0.04269439594021865,0.011526479880791606
23830476.799999997,0.07652691821567714,0.0007460097297791967,6.630500346156103e-05,6.630500346156104e-05,0.04371630121022463,0.002025198815593928,0.041820374805302846,0.010123569488204951
23980697.6,0.07311074169618743,0.0009750820760157403,6.329113966785371e-05,6.329113966785371e-05,0.042311306577175856,0.0019160977408494081,0.03994725815330943,0.006496856250833355
24130918.4,0.07668895394142185,0.0016673037491707393,5.424954828673175e-05,5.424954828673176e-05,0.04346886673010886,0.001338832506478788,0.040024111313479285,0.006865517835666189
24281139.199999996,0.07525149919092655,0.0022479246097797142,6.027727587414639e-06,6.027727587414639e-06,0.04283595085144043,0.00413986368662944,0.04597347868340357,0.007323498217256368
24431360.0,0.07561073532061917,0.0012930607712075923,5.8016878028865904e-05,5.801687802886591e-05,0.04396851547062397,0.0026784706081600853,0.0501213090804716,0.01074203655224612
24581580.799999997,0.0746654202895505,0.001275872962140127,2.4110910349658555e-05,2.4110910349658555e-05,0.04375828732736409,0.003277318507910022,0.04555756616450491,0.009598589889230933
24731801.599999998,0.07523646019399166,0.002772326950347495,6.630500346156103e-05,6.630500346156104e-05,0.04616111679933965,0.0016628765582353076,0.04954189319340955,0.010025503039821478
24882022.4,0.07457692748201744,0.00144376523317766,2.1097046555951238e-05,2.1097046555951238e-05,0.044373656855896115,0.0032605835875322603,0.04734704736620188,0.014963607709815273
25032243.199999996,0.0781752338100757,0.0017339288154650876,3.0138637937073194e-05,3.0138637937073198e-05,0.04708946985192597,0.0013847730898553171,0.04182037400702635,0.01166321038973849
25182464.0,0.07852161629125476,0.0020256916906796377,7.233273104897567e-05,7.233273104897568e-05,0.04569912422448397,0.002895694456345993,0.04592525772750378,0.010127090429646364
25332684.799999997,0.0743296928703785,0.0014958847460643512,1.0548523277975619e-05,5.274261638987809e-06,0.047079100739210844,0.0031200806342644005,0.051645571598783135,0.010374210110733363
25482905.599999998,0.07433334551751614,0.0010632098881967662,3.616636552448783e-05,1.808318276224392e-05,0.04561845166608691,0.002568162761784118,0.053110308590389434,0.01044923646000214
25633126.4,0.07373439043294638,0.0006797716339044873,0.0,0.0,0.04541734396480024,0.0036702237403483232,0.051374321714753195,0.006880811225634949
25783347.199999996,0.07226985240621225,0.0021090104079121643,0.0,0.0,0.041797159550090626,0.0027523767933221397,0.050859705389787756,0.005295831445735144
25933568.0,0.07667040053222861,0.002896921994257636,2.4110910349658555e-05,2.4110910349658555e-05,0.04313493217341602,0.003557243251656212,0.046907776877993634,0.00214870481095762
26083788.799999997,0.07367965043522418,0.0030067835932265025,6.027727587414639e-06,6.027727587414639e-06,0.04182214429602027,0.0017695533389835284,0.049722726146380104,0.004250309040194519
26234009.599999998,0.07370910607278347,0.001367938317767643,1.8083182762243917e-05,1.808318276224392e-05,0.04494851850904524,0.001707435192575652,0.050892104705174766,0.005438222948241018
26384230.4,0.0714546697480338,0.0019768010540127225,6.329113966785371e-05,3.6541156524553547e-05,0.04373207502067089,0.0014465926490498519,0.04767932556569576,0.005453984095195435
