x,CartPos_mean,CartPos_stderr,CartPos+Img_mean,CartPos+Img_stderr
20480.0,2.4296703338623047,0.12996225585929122,2.5017016887664796,0.10260790538028117
77988.11352253756,2.3390813856703345,0.129405462885787,2.260655813593762,0.110931680524137
135496.22704507512,2.1197543240584857,0.1312975056134245,2.1270371083988344,0.14012810950623006
193004.34056761267,2.1168451900585534,0.09929532743905808,2.2429801415059787,0.1638140562545963
250512.45409015025,2.1606272221752842,0.08114447322245742,2.5421563190165104,0.21097341562599142
308020.5676126878,2.2228444534923835,0.08355274270690338,2.9853348850028167,0.28997785155888245
365528.68113522534,2.3274939900872265,0.05910083471823212,3.627515043159878,0.4348271656596467
423036.7946577629,2.4089251580685644,0.050018097340104414,4.33487648915016,0.5961358797941149
480544.9081803005,2.466777298185679,0.057173310934576366,5.230634200545039,0.734837405645124
538053.0217028381,2.5427381483109968,0.06224276753987443,6.320100045255206,0.7320301783710674
595561.1352253756,2.5757552942738777,0.04334869162097675,7.429030039207072,0.6923992302410985
653069.2487479132,2.584663079797273,0.03748039432848167,8.396428233787095,0.6226926112292966
710577.3622704507,2.6090589983714954,0.03293233756254059,9.208287385565864,0.5314759086211126
768085.4757929883,2.602870776300247,0.03262630884898677,9.8615564083333,0.4230188422140122
825593.5893155258,2.6059553975030774,0.03329529272572381,10.36338683617082,0.3138007507059826
883101.7028380635,2.6072370337968147,0.061216629018933336,10.714863975427132,0.23693545603414912
940609.816360601,2.6456129999987796,0.05356104908355844,10.964317826317794,0.1914182415080467
998117.9298831385,2.695750342424463,0.0448333387669533,11.155762723194934,0.1430760999823363
1055626.0434056763,2.7395681635898286,0.043910613992795465,11.282274346446545,0.11210201379439348
1113134.1569282138,2.7498082843575724,0.02547541097159186,11.399088890539607,0.08133622760560937
1170642.2704507513,2.772473647233897,0.024389723517808555,11.430128603769768,0.07507002565285398
1228150.3839732888,2.7995739391503527,0.03660836515039075,11.476422323591683,0.05906379607801405
1285658.4974958263,2.8267387434650026,0.045738463797406176,11.530387394707578,0.04525396235626847
1343166.6110183639,2.868050972975459,0.03756328011132366,11.556187410677158,0.02976190567596549
1400674.7245409014,2.894592210075906,0.04055774063216987,11.603923010490075,0.02304567297332275
1458182.8380634391,2.9078064186773407,0.04759714322434957,11.6387017418233,0.02059195007390498
1515690.9515859766,2.905499938369097,0.04327882140369351,11.655961266527795,0.011489060364372299
1573199.0651085142,2.917187945252428,0.04325497402203535,11.694557154758666,0.016360282981554092
1630707.1786310517,2.9453655454367222,0.035655654364459805,11.686681905447571,0.017774323557919237
1688215.2921535892,2.953122374785792,0.04660261164328185,11.690063981799476,0.016833685623765728
1745723.405676127,2.9676667273615327,0.05434856493383085,11.66878519956507,0.005814539369775139
1803231.5191986645,2.9758060768751697,0.044059688239167415,11.68401554142368,0.015440461335002783
1860739.632721202,2.9688676213685117,0.031483011878026844,11.6860958103529,0.022533864980876863
1918247.7462437395,2.981189346902333,0.008295704226711244,11.686037268435584,0.024703173349279055
1975755.859766277,2.9905372594063233,0.006494477652672971,11.680709892321792,0.01435888831229119
2033263.9732888148,2.9738938535531267,0.034148109668503096,11.665712133066611,0.013445787992198602
2090772.0868113523,2.990352753493142,0.037723853026290756,11.699371193154198,0.02967119050778557
2148280.2003338896,2.9959570784900342,0.041216647104110285,11.695100525943593,0.03981836074591485
2205788.3138564276,3.019224164210859,0.042379072965767636,11.70207329388568,0.024359844860125324
2263296.427378965,2.994610365031694,0.021615230491609252,11.700801377130635,0.026309592804709188
2320804.5409015026,3.0367667111345455,0.006920923740637333,11.70793500578019,0.0317722029281176
2378312.65442404,3.0741502692214957,0.022119185491988845,11.728989903884116,0.04192144761261809
2435820.7679465776,3.054393124525595,0.013137776855106602,11.710705632947626,0.046109885355907695
2493328.881469115,3.0320603743228376,0.0467155439476217,11.696253391233965,0.04706377958139268
2550836.9949916527,3.03235612447952,0.05872451221087213,11.722918312032025,0.037703097281424014
2608345.10851419,3.0295987710222576,0.061277149912425305,11.725747497033094,0.0355149511320594
2665853.2220367277,3.0035543634384694,0.05222131624377494,11.71030658460674,0.050312818328508785
2723361.335559265,3.0419654538475918,0.05677616323377203,11.703284656520328,0.05391060514274044
2780869.4490818027,3.089489513941476,0.05326918166559899,11.689903334922477,0.028080814278608257
2838377.5626043407,3.1081075612316575,0.06262646000763006,11.6981961029578,0.02130447442291226
2895885.6761268782,3.1151984022220147,0.045157302083336,11.682046332068236,0.027408890350201994
2953393.7896494158,3.126968440923117,0.03196285152345962,11.70177925975932,0.025073399981635637
3010901.9031719533,3.1480389622841614,0.03296810645045525,11.707830301117422,0.022413068292445253
3068410.016694491,3.1470642773610753,0.045718190574447835,11.741795485576814,0.018463778300391073
3125918.1302170283,3.16248844919275,0.032234342929176214,11.734322245766078,0.03156374961315644
3183426.243739566,3.1733295043052454,0.001939232698302895,11.722187670544352,0.030100375037332344
3240934.3572621034,3.13584614125797,0.006006981635969491,11.700655517880296,0.02665720750440547
3298442.470784641,3.095275912269681,0.019526355807231877,11.718317071984496,0.01828421677275355
3355950.5843071784,3.050135909326754,0.027818622310464187,11.746070388147617,0.01835190602617053
3413458.6978297164,3.019179790653028,0.04231330771941202,11.722437895546324,0.01869554341282066
3470966.811352254,3.0292685402416772,0.056484971790749336,11.72425354951058,0.017187526529025575
3528474.9248747914,3.0384584864397675,0.04996936344595203,11.737272798214669,0.016570992902818184
