t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.8659161609507011,[-0.004  0.235  0.004 -2.111 -0.006  2.324  0.807  0.    -0.001 -0.001  0.     0.     0.    -0.   ],
1,False,False,False,1.828409632068565,[-0.004  0.235  0.004 -2.111 -0.006  2.324  0.807  0.001  0.    -0.    -0.    -0.    -0.    -0.001],
2,False,False,False,179.37842597124157,[-0.     0.239  0.001 -2.111 -0.005  2.328  0.807  0.144  0.169 -0.048 -0.028 -0.057  0.166  0.008],
3,False,False,False,269.53996097838774,[ 0.004  0.245 -0.002 -2.11  -0.004  2.333  0.807  0.068  0.091 -0.102  0.024  0.038  0.115 -0.001],
4,False,False,False,215.39078363559997,[ 0.008  0.254 -0.006 -2.108 -0.003  2.34   0.807  0.089  0.292 -0.094  0.002  0.022  0.159  0.013],
5,False,False,False,185.40145062434405,[ 0.013  0.26  -0.009 -2.111 -0.002  2.344  0.807  0.122  0.212 -0.079  0.018  0.031  0.129 -0.001],
6,False,False,False,91.51906906686462,[ 0.016  0.266 -0.012 -2.108 -0.001  2.351  0.807  0.066  0.236 -0.067  0.082  0.044  0.103  0.003],
7,False,False,False,145.91300012990985,[ 0.02   0.273 -0.015 -2.108  0.001  2.356  0.807  0.058  0.075 -0.058  0.021  0.048  0.128  0.003],
8,False,False,False,165.54793762014944,[ 0.023  0.28  -0.018 -2.108  0.002  2.362  0.808  0.061  0.154 -0.062  0.055  0.028  0.099  0.014],
9,False,False,False,70.63619960580753,[ 0.026  0.286 -0.02  -2.106  0.003  2.368  0.808  0.095  0.183 -0.079  0.021  0.014  0.131  0.   ],
10,False,False,False,134.61011876660228,[ 0.03   0.294 -0.023 -2.105  0.004  2.373  0.808  0.031  0.329 -0.064  0.083  0.106  0.132  0.004],
11,False,False,False,232.74306713011833,[ 0.033  0.301 -0.026 -2.104  0.005  2.378  0.808  0.064  0.168 -0.054  0.027  0.056  0.11   0.001],
12,False,False,False,118.20706173688382,[ 0.037  0.307 -0.028 -2.103  0.007  2.383  0.808  0.086  0.165 -0.065  0.057  0.033  0.136 -0.002],
