t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,2.5031298883152737,[-0.015  0.23   0.013 -2.12  -0.007  2.336  0.799  0.    -0.    -0.001  0.    -0.    -0.004 -0.001],
1,False,False,False,5.086394286979298,[-0.015  0.23   0.013 -2.12  -0.007  2.336  0.799  0.001  0.001 -0.     0.    -0.     0.    -0.   ],
2,False,False,False,37.90660387057879,[-0.014  0.231  0.013 -2.118 -0.007  2.335  0.799  0.018  0.009 -0.01   0.044  0.    -0.015 -0.03 ],
3,False,False,False,40.44619114011432,[-0.013  0.231  0.013 -2.116 -0.006  2.335  0.797  0.017  0.008 -0.011  0.039  0.004 -0.032 -0.024],
4,False,False,False,18.64909527493822,[-0.013  0.231  0.012 -2.115 -0.006  2.334  0.797  0.021  0.01  -0.006  0.044  0.003 -0.023 -0.024],
5,False,False,False,17.0572191759827,[-0.012  0.231  0.012 -2.113 -0.006  2.333  0.796  0.019 -0.001 -0.015  0.033 -0.003 -0.021 -0.023],
6,False,False,False,19.036922744767917,[-0.011  0.232  0.011 -2.112 -0.006  2.332  0.795  0.016  0.003 -0.018  0.032  0.    -0.04  -0.026],
7,False,False,False,28.267753618531323,[-0.01   0.232  0.011 -2.11  -0.006  2.33   0.794  0.019  0.009 -0.013  0.04  -0.006 -0.018 -0.025],
8,False,False,False,25.01976548020764,[-0.01   0.232  0.01  -2.108 -0.006  2.33   0.793  0.019  0.004 -0.007  0.037  0.    -0.029 -0.017],
9,False,False,False,15.11238101071646,[-0.009  0.232  0.01  -2.107 -0.006  2.329  0.792  0.019  0.005 -0.008  0.04  -0.    -0.024 -0.022],
10,False,False,False,6.788631108945034,[-0.008  0.232  0.009 -2.105 -0.006  2.327  0.791  0.02   0.007 -0.015  0.038  0.001 -0.019 -0.023],
11,False,False,False,10.67533063514557,[-0.007  0.233  0.009 -2.103 -0.006  2.327  0.79   0.018  0.011 -0.016  0.043  0.002 -0.024 -0.017],
12,False,False,False,14.297887697056742,[-0.007  0.233  0.008 -2.102 -0.006  2.326  0.789  0.015  0.007 -0.011  0.042  0.    -0.027 -0.029],
13,False,False,False,13.274181157339713,[-0.006  0.233  0.008 -2.1   -0.006  2.325  0.788  0.021  0.012 -0.009  0.037  0.    -0.031 -0.026],
14,False,False,False,16.207783217991356,[-0.005  0.234  0.007 -2.098 -0.006  2.324  0.787  0.015  0.011 -0.009  0.047  0.001 -0.019 -0.024],
15,False,False,False,16.819147380122786,[-0.004  0.234  0.007 -2.097 -0.006  2.323  0.786  0.016  0.006 -0.013  0.043 -0.    -0.028 -0.021],
16,False,False,False,9.746405341712105,[-0.004  0.234  0.007 -2.095 -0.006  2.322  0.785  0.018  0.003 -0.01   0.044 -0.    -0.025 -0.022],
17,False,False,False,14.63021494193626,[-0.003  0.235  0.007 -2.093 -0.006  2.321  0.785  0.016  0.019  0.     0.043  0.008 -0.019 -0.019],
18,False,False,False,22.997270221079777,[-0.002  0.235  0.007 -2.092 -0.005  2.32   0.783  0.016  0.008  0.001  0.042 -0.001 -0.022 -0.027],
19,False,False,False,14.141585067737672,[-0.001  0.236  0.006 -2.09  -0.005  2.319  0.782  0.017  0.011 -0.005  0.038  0.001 -0.019 -0.025],
20,False,False,False,7.844605546062467,[-0.     0.236  0.006 -2.088 -0.005  2.318  0.781  0.019  0.009 -0.006  0.042  0.001 -0.021 -0.021],
21,False,False,False,8.146343662221978,[ 0.     0.236  0.006 -2.087 -0.005  2.318  0.78   0.02   0.011  0.001  0.041  0.    -0.019 -0.025],
22,False,False,False,6.742761061503046,[ 0.001  0.237  0.006 -2.085 -0.005  2.317  0.779  0.016  0.009  0.001  0.038 -0.    -0.022 -0.029],
23,False,False,False,12.886715156724476,[ 0.002  0.237  0.006 -2.083 -0.005  2.316  0.778  0.017  0.009 -0.011  0.037  0.    -0.018 -0.019],
24,False,False,False,18.541058532548426,[ 0.002  0.238  0.006 -2.082 -0.005  2.316  0.777  0.016  0.021 -0.006  0.035  0.005 -0.002 -0.026],
25,False,False,False,24.73683690244655,[ 0.003  0.238  0.006 -2.08  -0.005  2.315  0.776  0.014  0.01  -0.006  0.038  0.004 -0.014 -0.023],
26,False,False,False,19.740068965145618,[ 0.004  0.238  0.006 -2.078 -0.005  2.314  0.775  0.032  0.014  0.003  0.028  0.001 -0.019 -0.015],
