t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,1.0081270215456886,[-0.015  0.231  0.013 -2.119 -0.007  2.336  0.8   -0.    -0.001 -0.    -0.001  0.     0.    -0.   ],
1,False,False,False,1.9628622776536175,[-0.015  0.231  0.013 -2.119 -0.007  2.336  0.8    0.     0.    -0.    -0.001  0.     0.     0.001],
2,False,False,False,43.89288307385098,[-0.014  0.231  0.013 -2.118 -0.007  2.335  0.799  0.014  0.022 -0.008  0.054 -0.004  0.008 -0.034],
3,False,False,False,61.55693337607061,[-0.013  0.231  0.012 -2.116 -0.006  2.334  0.797  0.016  0.003 -0.01   0.042  0.009 -0.019 -0.027],
4,False,False,False,26.628910465716256,[-0.013  0.232  0.012 -2.115 -0.006  2.333  0.796  0.02   0.011 -0.012  0.044  0.014 -0.021 -0.031],
5,False,False,False,15.290691416887176,[-0.012  0.232  0.011 -2.113 -0.005  2.332  0.795  0.015  0.006 -0.007  0.036  0.009 -0.021 -0.023],
6,False,False,False,12.198293058208247,[-0.011  0.232  0.011 -2.111 -0.005  2.331  0.794  0.018  0.008 -0.007  0.04   0.001 -0.03  -0.018],
7,False,False,False,17.390445684921524,[-0.01   0.233  0.011 -2.11  -0.005  2.331  0.793  0.016  0.011 -0.008  0.043  0.005 -0.017 -0.025],
8,False,False,False,28.89953001692379,[-0.01   0.233  0.011 -2.108 -0.005  2.33   0.792  0.027  0.021 -0.001  0.035  0.016 -0.04  -0.012],
9,False,False,False,38.43566806013233,[-0.009  0.233  0.01  -2.106 -0.005  2.329  0.791  0.02   0.011 -0.005  0.043  0.001 -0.022 -0.016],
10,False,False,False,17.27579749069132,[-0.008  0.234  0.01  -2.105 -0.005  2.328  0.79   0.015  0.007 -0.011  0.039  0.005 -0.018 -0.025],
11,False,False,False,16.094226592158375,[-0.008  0.234  0.01  -2.103 -0.005  2.328  0.789  0.017  0.009  0.001  0.046  0.003 -0.018 -0.028],
12,False,False,False,9.874539298306582,[-0.007  0.235  0.01  -2.101 -0.004  2.327  0.788  0.015  0.013  0.002  0.046  0.003 -0.016 -0.026],
13,False,False,False,10.881448708308826,[-0.006  0.235  0.01  -2.1   -0.004  2.326  0.787  0.015  0.009 -0.002  0.034 -0.002 -0.009 -0.027],
14,False,False,False,12.86595439344266,[-0.005  0.236  0.01  -2.098 -0.004  2.326  0.786  0.015  0.011 -0.004  0.037  0.    -0.012 -0.025],
15,False,False,False,6.600780516592008,[-0.005  0.236  0.01  -2.096 -0.004  2.325  0.785  0.017  0.012  0.002  0.037  0.001 -0.012 -0.026],
16,False,False,False,17.940952534575754,[-0.004  0.237  0.01  -2.095 -0.004  2.325  0.784  0.018  0.006 -0.011  0.04  -0.012 -0.015 -0.04 ],
17,False,False,False,28.76552903103374,[-0.003  0.237  0.011 -2.093 -0.004  2.324  0.783  0.02   0.017  0.001  0.039 -0.002 -0.016 -0.029],
18,False,False,False,16.566443979345017,[-0.002  0.238  0.011 -2.091 -0.003  2.324  0.782  0.016  0.009 -0.     0.041  0.008 -0.013 -0.029],
19,False,False,False,15.316217479562532,[-0.002  0.239  0.01  -2.09  -0.003  2.323  0.781  0.02   0.018  0.     0.042  0.002 -0.008 -0.032],
20,False,False,False,14.40102531172155,[-0.001  0.239  0.01  -2.088 -0.003  2.322  0.78   0.014  0.014  0.001  0.043  0.006 -0.015 -0.027],
21,False,False,False,7.690317954944538,[-0.     0.24   0.01  -2.086 -0.003  2.321  0.779  0.016  0.012 -0.001  0.041  0.008 -0.029 -0.028],
22,False,False,False,11.311126573264303,[ 0.     0.24   0.01  -2.085 -0.003  2.32   0.778  0.019  0.006 -0.008  0.032  0.008 -0.027 -0.024],
23,False,False,False,14.820972404067026,[ 0.001  0.241  0.01  -2.083 -0.003  2.319  0.777  0.017  0.009 -0.006  0.04  -0.002 -0.03  -0.024],
24,False,False,False,10.278881309148552,[ 0.002  0.241  0.01  -2.081 -0.002  2.318  0.776  0.015  0.008 -0.002  0.041  0.002 -0.038 -0.022],
25,False,False,False,10.35454059000797,[ 0.002  0.242  0.01  -2.08  -0.002  2.316  0.775  0.013  0.01  -0.004  0.045 -0.    -0.034 -0.026],
26,False,False,False,10.355368161979577,[ 0.003  0.242  0.01  -2.078 -0.002  2.315  0.774  0.018  0.01  -0.003  0.04   0.002 -0.024 -0.023],
27,False,False,False,9.935956086525005,[ 0.004  0.242  0.009 -2.077 -0.002  2.315  0.773  0.019  0.011 -0.005  0.044  0.001 -0.023 -0.027],
28,False,False,False,7.996345877824579,[ 0.004  0.243  0.009 -2.075 -0.002  2.314  0.772  0.021  0.007 -0.001  0.04   0.    -0.021 -0.026],
29,False,False,False,13.218959794613662,[ 0.005  0.243  0.009 -2.073 -0.002  2.312  0.771  0.011  0.011 -0.007  0.034  0.002 -0.028 -0.022],
30,False,False,False,16.676597325046544,[ 0.006  0.244  0.009 -2.071 -0.002  2.311  0.77   0.013  0.009 -0.002  0.039  0.003 -0.021 -0.017],
31,False,False,False,7.477720565438872,[ 0.007  0.244  0.009 -2.07  -0.002  2.311  0.769  0.013  0.009  0.001  0.043  0.001 -0.022 -0.018],
32,False,False,False,11.176252258047022,[ 0.007  0.244  0.009 -2.068 -0.002  2.31   0.768  0.019  0.01  -0.007  0.039  0.007 -0.026 -0.026],
33,False,False,False,15.75955974670765,[ 0.008  0.245  0.009 -2.067 -0.002  2.309  0.767  0.019  0.006 -0.     0.042  0.002 -0.029 -0.02 ],
34,False,False,False,13.853085277543707,[ 0.009  0.245  0.009 -2.065 -0.001  2.308  0.766  0.015  0.011 -0.004  0.043  0.004 -0.023 -0.026],
35,False,False,False,12.113981566047402,[ 0.009  0.245  0.008 -2.063 -0.001  2.307  0.765  0.017  0.012 -0.004  0.041  0.003 -0.029 -0.02 ],
36,False,False,False,8.0651619266175,[ 0.01   0.246  0.008 -2.062 -0.001  2.305  0.764  0.018  0.002 -0.006  0.038 -0.001 -0.029 -0.014],
37,False,False,False,12.787749192530088,[ 0.011  0.246  0.008 -2.06  -0.001  2.304  0.764  0.021  0.003 -0.011  0.036  0.    -0.035 -0.023],
38,False,False,False,14.765522666905467,[ 0.011  0.245  0.007 -2.058 -0.001  2.303  0.763  0.015  0.    -0.008  0.035 -0.001 -0.029 -0.017],
39,False,False,False,8.497581393135482,[ 0.012  0.245  0.007 -2.057 -0.001  2.302  0.762  0.02   0.    -0.005  0.04   0.    -0.026 -0.015],
40,False,False,False,11.039293193006058,[ 0.013  0.245  0.007 -2.055 -0.001  2.3    0.761  0.016  0.    -0.002  0.038  0.    -0.035 -0.019],
41,False,False,False,11.115241065253187,[ 0.014  0.245  0.007 -2.054 -0.001  2.299  0.76   0.014 -0.    -0.007  0.04  -0.    -0.028 -0.025],
42,False,False,False,8.976004353720917,[ 0.014  0.245  0.007 -2.052 -0.001  2.298  0.759  0.012  0.    -0.004  0.04  -0.    -0.032 -0.024],
43,False,False,False,7.78228703245043,[ 0.015  0.245  0.006 -2.05  -0.001  2.297  0.758  0.018  0.001 -0.009  0.039  0.    -0.033 -0.025],
44,False,False,False,12.181918869681503,[ 0.016  0.246  0.006 -2.049 -0.001  2.296  0.757  0.015 -0.001 -0.     0.041  0.002 -0.028 -0.019],
