t,success,grasped,has_collided,joint_jerks,proprioception
39,False,False,False,13.261728460457768,[ 0.001  0.255  0.028 -2.136 -0.022  2.352  0.784  0.012  0.015  0.009 -0.012 -0.012  0.018 -0.011]
40,False,False,False,12.669520802012535,[ 0.001  0.256  0.029 -2.137 -0.023  2.352  0.783  0.011  0.013  0.011 -0.014 -0.009  0.01  -0.011]
41,False,False,False,5.08317616486083,[ 0.002  0.256  0.029 -2.137 -0.023  2.353  0.783  0.011  0.014  0.012 -0.015 -0.008  0.01  -0.009]
42,False,False,False,10.275953442536826,[ 0.002  0.257  0.03  -2.138 -0.024  2.353  0.782  0.01   0.017  0.004 -0.017 -0.015  0.012 -0.016]
43,False,False,False,15.150384634007485,[ 0.003  0.258  0.03  -2.138 -0.024  2.354  0.782  0.009  0.012  0.009 -0.011 -0.01   0.012 -0.011]
44,False,False,False,11.710885554209918,[ 0.003  0.258  0.03  -2.139 -0.025  2.354  0.781  0.002  0.015  0.011 -0.014 -0.014  0.009 -0.015]
45,False,False,False,19.172133398981103,[ 0.003  0.259  0.031 -2.139 -0.025  2.355  0.781  0.017  0.014  0.005 -0.009 -0.002  0.01  -0.013]
46,False,False,False,19.806847451390183,[ 0.004  0.259  0.031 -2.14  -0.025  2.355  0.78   0.009  0.013  0.011 -0.014 -0.006  0.009 -0.012]
47,False,False,False,11.136940343184433,[ 0.004  0.26   0.032 -2.14  -0.026  2.356  0.78   0.013  0.012  0.011 -0.011 -0.006  0.015 -0.014]
48,False,False,False,14.462666475618233,[ 0.005  0.26   0.032 -2.141 -0.026  2.356  0.779  0.009  0.002  0.005 -0.007 -0.02   0.012 -0.02 ]
49,False,False,False,28.265695937082636,[ 0.005  0.261  0.032 -2.141 -0.026  2.356  0.779  0.016  0.012  0.007 -0.009 -0.001  0.012 -0.01 ]
50,False,False,False,21.55627853157534,[ 0.006  0.262  0.033 -2.141 -0.027  2.357  0.779  0.009  0.011  0.006 -0.011 -0.011  0.01  -0.008]
51,False,False,False,14.975450369683756,[ 0.006  0.262  0.033 -2.142 -0.027  2.357  0.778  0.01   0.01  -0.002 -0.006  0.     0.009 -0.001]
52,False,False,False,7.3578393917159515,[ 0.006  0.263  0.033 -2.142 -0.027  2.358  0.778  0.008  0.012 -0.005 -0.007  0.007  0.009 -0.001]
53,False,False,False,8.01197800843312,[ 0.006  0.263  0.032 -2.142 -0.027  2.358  0.778  0.002  0.017 -0.006 -0.007  0.004  0.004 -0.001]
54,False,False,False,11.352122161683187,[ 0.007  0.264  0.032 -2.143 -0.027  2.358  0.778  0.004  0.01  -0.001 -0.011  0.006  0.004  0.001]
55,False,False,False,12.877912899031045,[ 0.007  0.264  0.032 -2.143 -0.026  2.359  0.778  0.004  0.009 -0.001  0.     0.008 -0.007 -0.   ]
56,False,False,False,22.638413869912124,[ 0.007  0.264  0.032 -2.143 -0.026  2.359  0.778  0.007  0.014 -0.003 -0.007  0.006  0.013 -0.001]
57,False,False,False,19.36835433482958,[ 0.008  0.265  0.032 -2.144 -0.026  2.359  0.778  0.01   0.003 -0.004 -0.009  0.011  0.008  0.003]
58,False,False,False,17.893467760690097,[ 0.008  0.266  0.032 -2.144 -0.026  2.36   0.778  0.005  0.012 -0.001 -0.006 -0.001  0.007  0.   ]
59,False,False,False,15.258120351309444,[ 0.008  0.266  0.032 -2.144 -0.026  2.36   0.778  0.009  0.014 -0.003 -0.004  0.007  0.014  0.001]
60,False,False,False,12.220421385698259,[ 0.009  0.267  0.032 -2.144 -0.026  2.36   0.778  0.008  0.01  -0.001 -0.006  0.002  0.009 -0.   ]
61,False,False,False,7.392576277317281,[ 0.009  0.267  0.032 -2.145 -0.025  2.361  0.779  0.006  0.012 -0.001 -0.004  0.006  0.006 -0.   ]
62,False,False,False,9.724260354755419,[ 0.009  0.268  0.032 -2.145 -0.025  2.361  0.779  0.008  0.014 -0.007 -0.006  0.001  0.013  0.   ]
63,False,False,False,11.57933461327564,[ 0.01   0.268  0.031 -2.145 -0.025  2.361  0.779  0.005  0.018 -0.003 -0.014 -0.002  0.007  0.005]
64,False,False,False,17.86349350312761,[ 0.01   0.269  0.031 -2.146 -0.025  2.362  0.779  0.009  0.009 -0.    -0.008  0.01   0.012  0.003]
65,False,False,False,17.1262633521764,[ 0.01   0.269  0.031 -2.146 -0.025  2.362  0.779  0.008  0.009 -0.001 -0.01  -0.001  0.014  0.   ]
66,False,False,False,13.940097514791535,[ 0.011  0.27   0.031 -2.146 -0.025  2.363  0.779  0.007  0.013  0.001 -0.011  0.007  0.007  0.   ]
67,False,False,False,10.7647438453282,[ 0.011  0.27   0.031 -2.147 -0.024  2.363  0.779  0.01   0.015 -0.003 -0.005  0.002  0.007  0.001]
68,False,False,False,11.123138429275576,[ 0.011  0.271  0.031 -2.147 -0.024  2.364  0.779  0.011  0.013 -0.008 -0.01   0.009  0.017  0.   ]
69,False,False,False,15.207604824320587,[ 0.012  0.271  0.031 -2.147 -0.024  2.364  0.779  0.009  0.014 -0.003 -0.009  0.002  0.01   0.001]
70,False,False,False,10.498176238961685,[ 0.012  0.272  0.031 -2.148 -0.024  2.364  0.779  0.012  0.017 -0.002 -0.012  0.     0.017  0.001]
71,False,False,False,15.170866435722933,[ 0.013  0.272  0.031 -2.148 -0.024  2.365  0.779  0.009  0.013 -0.003 -0.008  0.002  0.004  0.004]
72,False,False,False,14.408138130548442,[ 0.013  0.273  0.03  -2.148 -0.024  2.365  0.779  0.011  0.012 -0.004 -0.005  0.005  0.012  0.001]
73,False,False,False,12.440569563981857,[ 0.013  0.274  0.03  -2.149 -0.023  2.366  0.779  0.01   0.017 -0.002 -0.011  0.003  0.006  0.001]
74,False,False,False,9.623327209326836,[ 0.014  0.274  0.03  -2.149 -0.023  2.367  0.779  0.008  0.016 -0.002 -0.01   0.001  0.011  0.001]
75,False,False,False,6.187610232671257,[ 0.014  0.275  0.03  -2.15  -0.023  2.367  0.779  0.009  0.013 -0.002 -0.013  0.004  0.01  -0.001]
76,False,False,False,10.356965217370295,[ 0.015  0.276  0.03  -2.15  -0.023  2.368  0.779  0.01   0.021 -0.004 -0.007  0.006  0.017  0.   ]
77,False,False,False,19.889597089970227,[ 0.015  0.276  0.03  -2.151 -0.022  2.368  0.779  0.015  0.012 -0.003 -0.012  0.01  -0.    -0.002]
78,False,False,False,22.08423880770366,[ 0.016  0.277  0.029 -2.151 -0.022  2.369  0.779  0.008  0.019 -0.    -0.004  0.016  0.009 -0.001]
79,False,False,False,33.904434839552245,[ 0.016  0.278  0.029 -2.151 -0.022  2.369  0.779  0.009 -0.007 -0.013 -0.033  0.009  0.015 -0.001]
80,False,False,False,48.022753141087584,[ 0.017  0.279  0.029 -2.152 -0.022  2.37   0.779  0.013  0.021 -0.002 -0.014  0.004  0.016  0.003]
81,False,False,False,24.764851187207576,[ 0.017  0.279  0.029 -2.152 -0.022  2.37   0.779  0.006  0.02  -0.001 -0.011  0.005  0.007  0.   ]
82,False,False,False,49.51286389466168,[ 0.018  0.28   0.029 -2.153 -0.021  2.371  0.779  0.018 -0.046 -0.007 -0.043  0.007 -0.024  0.007]
83,False,False,False,104.63119107886457,[ 0.018  0.281  0.029 -2.153 -0.021  2.372  0.779  0.002  0.026 -0.011 -0.009  0.003  0.006 -0.004]
84,False,False,False,61.68917186077046,[ 0.019  0.282  0.029 -2.154 -0.021  2.372  0.779  0.01   0.015  0.001 -0.014 -0.001  0.02   0.   ]
85,False,False,False,21.724756658772407,[ 0.019  0.282  0.028 -2.154 -0.021  2.373  0.779  0.007  0.014 -0.003 -0.01   0.007  0.012  0.001]
86,False,False,False,12.354912532698823,[ 0.02   0.283  0.028 -2.154 -0.02   2.373  0.779  0.013 -0.    -0.007 -0.01   0.009 -0.002  0.005]
87,False,False,False,28.253036582638295,[ 0.02   0.284  0.028 -2.155 -0.02   2.374  0.779  0.007  0.013 -0.005 -0.013  0.006  0.015  0.   ]
88,False,False,False,13.745188543499433,[ 0.021  0.284  0.028 -2.155 -0.02   2.374  0.779  0.011  0.016 -0.002 -0.011  0.004  0.017  0.   ]
89,False,False,False,28.09183405365108,[ 0.021  0.285  0.028 -2.156 -0.02   2.375  0.779  0.016  0.03  -0.009 -0.025 -0.008  0.056 -0.001]
90,False,False,False,64.73644982575357,[ 0.022  0.286  0.028 -2.156 -0.02   2.375  0.78   0.012  0.007 -0.002 -0.015  0.006  0.008  0.   ]
91,False,False,False,37.78997618390607,[ 0.022  0.286  0.028 -2.157 -0.019  2.376  0.78   0.009  0.013 -0.002 -0.008  0.013  0.012  0.001]
92,False,False,False,11.61840275745986,[ 0.023  0.287  0.028 -2.157 -0.019  2.377  0.78   0.009  0.014 -0.    -0.009  0.005  0.015  0.001]
93,False,False,False,7.584176139945352,[ 0.023  0.288  0.027 -2.157 -0.019  2.377  0.78   0.009  0.02  -0.004 -0.01  -0.     0.01   0.001]
94,False,False,False,10.27829014086824,[ 0.024  0.288  0.027 -2.158 -0.019  2.377  0.78   0.008  0.015 -0.002 -0.008  0.004  0.004  0.002]
95,False,False,False,14.880205538236842,[ 0.024  0.289  0.027 -2.158 -0.019  2.378  0.78   0.012  0.015 -0.    -0.011  0.001  0.018 -0.001]
96,False,False,False,12.102452418062443,[ 0.024  0.289  0.027 -2.159 -0.018  2.378  0.78   0.012  0.014 -0.003 -0.01   0.003  0.016 -0.   ]
97,False,False,False,2.451689949964404,[ 0.025  0.29   0.027 -2.159 -0.018  2.379  0.78   0.013  0.013 -0.007 -0.008  0.004  0.01   0.002]
98,False,False,False,9.735122124492957,[ 0.025  0.291  0.027 -2.159 -0.018  2.379  0.78   0.008  0.012 -0.001 -0.002  0.007  0.011  0.   ]
99,False,False,False,16.05476136792633,[ 0.026  0.291  0.027 -2.16  -0.018  2.38   0.78   0.009  0.016 -0.    -0.015 -0.     0.011  0.006]
100,False,False,False,16.00877031181965,[ 0.026  0.292  0.027 -2.16  -0.018  2.38   0.78   0.008  0.014 -0.006 -0.009  0.002  0.01   0.001]
101,False,False,False,9.017293226298639,[ 0.026  0.292  0.027 -2.16  -0.018  2.381  0.78   0.005  0.016  0.    -0.002  0.001  0.012  0.001]
102,False,False,False,10.437851585689828,[ 0.027  0.293  0.026 -2.16  -0.017  2.381  0.78   0.011  0.011 -0.    -0.001  0.006  0.009  0.   ]
103,False,False,False,5.676596844498835,[ 0.027  0.293  0.026 -2.16  -0.017  2.381  0.78   0.01   0.007 -0.002 -0.003  0.007  0.007  0.003]
104,False,False,False,5.964361325768176,[ 0.028  0.294  0.026 -2.161 -0.017  2.382  0.78   0.004  0.007 -0.003 -0.008  0.011  0.007  0.007]
105,False,False,False,12.288544539554206,[ 0.028  0.294  0.026 -2.161 -0.017  2.382  0.78   0.005  0.012 -0.002 -0.005  0.004  0.002  0.004]
106,False,False,False,12.890672202098447,[ 0.028  0.295  0.026 -2.161 -0.017  2.382  0.78   0.011  0.019 -0.002 -0.004 -0.     0.016 -0.003]
107,False,False,False,24.82098657220019,[ 0.028  0.295  0.026 -2.161 -0.016  2.383  0.78   0.001  0.008 -0.003 -0.003  0.002  0.001  0.   ]
108,False,False,False,23.284368246056413,[ 0.029  0.296  0.026 -2.161 -0.016  2.383  0.78   0.007  0.011 -0.003 -0.007  0.016  0.014  0.002]
109,False,False,False,17.243474795572308,[ 0.029  0.296  0.026 -2.161 -0.016  2.383  0.78   0.01   0.008 -0.001 -0.006  0.01   0.01   0.001]
110,False,False,False,5.429975992011474,[ 0.029  0.297  0.026 -2.162 -0.016  2.384  0.78   0.008  0.004 -0.003 -0.001  0.006  0.007  0.005]
111,False,False,False,10.90215359615262,[ 0.03   0.297  0.026 -2.162 -0.016  2.384  0.78   0.009  0.011 -0.    -0.002  0.008  0.009  0.001]
112,False,False,False,10.259876319557543,[ 0.03   0.298  0.026 -2.162 -0.015  2.384  0.781  0.011  0.005 -0.003 -0.009  0.01   0.01   0.004]
113,False,False,False,12.033435183466496,[ 0.031  0.298  0.026 -2.162 -0.015  2.385  0.781  0.009  0.008 -0.001 -0.003  0.007  0.012 -0.001]
