t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.7383452108771933,[-0.012  0.232  0.015 -2.117 -0.007  2.336  0.803 -0.001 -0.    -0.001 -0.    -0.     0.     0.   ],
1,False,False,False,2.2411722450119917,[-0.012  0.232  0.015 -2.117 -0.007  2.336  0.803  0.001  0.     0.    -0.001  0.     0.    -0.001],
2,False,False,False,106.783236992554,[-0.012  0.234  0.013 -2.116 -0.007  2.336  0.803 -0.023  0.132 -0.054  0.089  0.006  0.009 -0.002],
3,False,False,False,154.63577153472613,[-0.011  0.237  0.011 -2.114 -0.007  2.336  0.803  0.006  0.073 -0.051  0.043 -0.005  0.01  -0.001],
4,False,False,False,42.007876265214854,[-0.011  0.239  0.009 -2.113 -0.007  2.335  0.803  0.004  0.061 -0.053  0.021  0.002 -0.009  0.001],
5,False,False,False,27.547354267063202,[-0.011  0.242  0.007 -2.112 -0.007  2.335  0.803 -0.     0.059 -0.049  0.027 -0.005  0.001 -0.001],
6,False,False,False,19.29123005469374,[-0.011  0.245  0.005 -2.11  -0.007  2.335  0.803  0.011  0.067 -0.044  0.026  0.002 -0.01   0.   ],
7,False,False,False,14.550468376920248,[-0.01   0.247  0.004 -2.109 -0.007  2.335  0.803  0.011  0.062 -0.045  0.03  -0.001 -0.009  0.   ],
8,False,False,False,10.32011848498613,[-0.01   0.249  0.002 -2.108 -0.007  2.335  0.803  0.006  0.064 -0.039  0.028  0.006 -0.005 -0.   ],
9,False,False,False,57.87169509837773,[-0.01   0.25   0.001 -2.107 -0.007  2.335  0.803  0.029 -0.003 -0.069  0.023 -0.001 -0.039  0.01 ],
10,False,False,False,102.06017171586618,[-0.009  0.254 -0.001 -2.105 -0.006  2.334  0.803 -0.002  0.048 -0.041  0.025 -0.007  0.003 -0.005],
11,False,False,False,53.15321095885298,[-0.009  0.257 -0.003 -2.104 -0.006  2.334  0.803  0.023  0.052 -0.015  0.026 -0.01   0.008  0.   ],
12,False,False,False,44.90997183592112,[-0.008  0.259 -0.004 -2.103 -0.006  2.334  0.803  0.017  0.077 -0.031  0.045  0.027  0.005  0.005],
13,False,False,False,46.14199890254102,[-0.008  0.262 -0.006 -2.102 -0.006  2.334  0.803  0.004  0.061 -0.038  0.034  0.015  0.007 -0.001],
14,False,False,False,21.158542087425946,[-0.008  0.264 -0.008 -2.101 -0.006  2.334  0.803  0.014  0.032 -0.053  0.006 -0.001  0.011 -0.   ],
15,False,False,False,49.39324668260931,[-0.008  0.267 -0.009 -2.099 -0.006  2.334  0.803 -0.     0.055 -0.039  0.019 -0.016 -0.003 -0.006],
16,False,False,False,29.195091212328588,[-0.008  0.269 -0.011 -2.099 -0.006  2.334  0.803 -0.     0.075 -0.037  0.031  0.003  0.002  0.005],
17,False,False,False,28.71971814632033,[-0.008  0.272 -0.013 -2.098 -0.006  2.334  0.804  0.004  0.06  -0.035  0.026  0.     0.001  0.006],
18,False,False,False,9.517600321179053,[-0.008  0.275 -0.014 -2.096 -0.006  2.335  0.804 -0.002  0.042 -0.036  0.022 -0.005  0.009  0.004],
19,False,False,False,34.12512397323996,[-0.007  0.277 -0.016 -2.095 -0.006  2.335  0.804  0.015  0.043 -0.029  0.038 -0.002 -0.021  0.004],
20,False,False,False,40.98038314998695,[-0.007  0.279 -0.017 -2.094 -0.005  2.335  0.804  0.009  0.049 -0.039  0.025  0.008 -0.001 -0.003],
21,False,False,False,23.935554292886582,[-0.007  0.282 -0.019 -2.093 -0.005  2.334  0.804  0.01   0.067 -0.038  0.036  0.001  0.004 -0.001],
22,False,False,False,20.849866018009855,[-0.007  0.284 -0.02  -2.092 -0.005  2.334  0.804  0.002  0.066 -0.042  0.028  0.004 -0.004 -0.   ],
23,False,False,False,10.021755395775324,[-0.006  0.287 -0.022 -2.091 -0.005  2.334  0.804  0.005  0.061 -0.041  0.026 -0.    -0.004 -0.001],
24,False,False,False,11.076355813626359,[-0.006  0.289 -0.023 -2.09  -0.005  2.334  0.804  0.008  0.061 -0.04   0.037  0.005 -0.001  0.001],
25,False,False,False,35.55840651740579,[-0.006  0.292 -0.025 -2.088 -0.005  2.333  0.804  0.008  0.04  -0.035  0.041  0.021 -0.05   0.001],
26,False,False,False,73.03102559514156,[-0.006  0.295 -0.027 -2.087 -0.004  2.333  0.804 -0.001  0.063 -0.039  0.026 -0.002  0.001 -0.002],
27,False,False,False,40.80085471726269,[-0.005  0.297 -0.028 -2.086 -0.004  2.333  0.804  0.004  0.062 -0.037  0.025 -0.    -0.    -0.001],
28,False,False,False,3.715896124461698,[-0.005  0.3   -0.03  -2.085 -0.004  2.333  0.804  0.003  0.062 -0.036  0.023  0.    -0.003 -0.   ],
29,False,False,False,8.238349601646641,[-0.005  0.302 -0.031 -2.084 -0.004  2.333  0.804  0.001  0.062 -0.035  0.024 -0.     0.006  0.   ],
30,False,False,False,12.032826915746302,[-0.005  0.305 -0.033 -2.083 -0.004  2.333  0.804 -0.     0.057 -0.036  0.02   0.001 -0.001  0.   ],
31,False,False,False,8.474327309751125,[-0.005  0.307 -0.034 -2.082 -0.004  2.334  0.804 -0.001  0.06  -0.039  0.015 -0.     0.001  0.003],
32,False,False,False,10.068440481327476,[-0.005  0.31  -0.035 -2.082 -0.004  2.334  0.804 -0.003  0.056 -0.029  0.01   0.001  0.009  0.008],
33,False,False,False,10.085147560165295,[-0.006  0.312 -0.037 -2.081 -0.004  2.334  0.804 -0.01   0.053 -0.027  0.011 -0.001  0.009  0.004],
34,False,False,False,13.807623595758992,[-0.006  0.314 -0.038 -2.081 -0.004  2.335  0.805 -0.002  0.058 -0.03   0.011 -0.001  0.016  0.013],
35,False,False,False,14.505938467232472,[-0.006  0.316 -0.039 -2.08  -0.004  2.335  0.805 -0.002  0.055 -0.026  0.013 -0.007  0.019  0.004],
36,False,False,False,10.950607663805314,[-0.006  0.319 -0.04  -2.08  -0.005  2.336  0.805  0.006  0.055 -0.025  0.011 -0.006  0.013  0.003],
37,False,False,False,13.062647691448568,[-0.006  0.321 -0.041 -2.079 -0.005  2.337  0.805  0.001  0.061 -0.027  0.008  0.001  0.014  0.014],
38,False,False,False,18.26687911008343,[-0.006  0.323 -0.042 -2.079 -0.005  2.338  0.806 -0.005  0.055 -0.018  0.004  0.001  0.019  0.003],
39,False,False,False,32.71907170186812,[-0.007  0.326 -0.043 -2.079 -0.005  2.338  0.806 -0.003  0.088 -0.017  0.026  0.013  0.027  0.008],
40,False,False,False,54.78211102621207,[-0.007  0.328 -0.043 -2.079 -0.005  2.339  0.806  0.     0.049 -0.022  0.014 -0.006  0.02   0.001],
41,False,False,False,30.137688035230266,[-0.007  0.33  -0.044 -2.078 -0.005  2.34   0.806  0.     0.05  -0.023  0.011 -0.003  0.018  0.004],
42,False,False,False,35.970161862136116,[-0.007  0.332 -0.045 -2.078 -0.005  2.341  0.806  0.008  0.096 -0.024 -0.001 -0.023  0.04   0.005],
43,False,False,False,73.40733456415744,[-0.007  0.334 -0.046 -2.077 -0.005  2.342  0.807 -0.013  0.055 -0.024  0.008  0.008  0.013  0.006],
44,False,False,False,44.85301773249896,[-0.008  0.337 -0.047 -2.077 -0.005  2.342  0.807 -0.003  0.057 -0.018  0.005  0.005  0.017  0.002],
45,False,False,False,11.6032986127123,[-0.008  0.339 -0.048 -2.077 -0.005  2.343  0.807 -0.     0.053 -0.02   0.004 -0.     0.02   0.012],
46,False,False,False,10.578672504360075,[-0.008  0.341 -0.049 -2.077 -0.005  2.344  0.808 -0.009  0.049 -0.02   0.002 -0.001  0.019  0.01 ],
47,False,False,False,14.471150885724771,[-0.008  0.342 -0.049 -2.077 -0.006  2.345  0.808  0.     0.044 -0.021  0.004 -0.001  0.032  0.013],
48,False,False,False,24.653766422546642,[-0.008  0.344 -0.05  -2.076 -0.006  2.346  0.808 -0.009  0.055 -0.014  0.013 -0.003  0.018  0.005],
49,False,False,False,48.09163969552386,[-0.008  0.346 -0.051 -2.076 -0.006  2.347  0.808  0.011  0.054 -0.022 -0.01  -0.042  0.052  0.002],
50,False,False,False,73.4936056815167,[-0.009  0.348 -0.052 -2.076 -0.006  2.347  0.809 -0.012  0.049 -0.02   0.007 -0.002  0.023  0.007],
51,False,False,False,41.76013915754071,[-0.009  0.35  -0.052 -2.075 -0.006  2.348  0.809 -0.005  0.054 -0.02   0.01  -0.012  0.02   0.005],
52,False,False,False,16.052294347523024,[-0.009  0.352 -0.053 -2.075 -0.006  2.348  0.809 -0.006  0.043 -0.016  0.01  -0.005  0.018  0.008],
53,False,False,False,11.778798725406102,[-0.009  0.354 -0.054 -2.075 -0.006  2.349  0.81  -0.004  0.046 -0.019  0.006  0.     0.014  0.003],
54,False,False,False,15.861603763392319,[-0.01   0.356 -0.055 -2.074 -0.007  2.35   0.81  -0.013  0.043 -0.02   0.012 -0.012  0.014  0.002],
55,False,False,False,23.3977343164147,[-0.01   0.358 -0.055 -2.074 -0.007  2.351  0.81  -0.002  0.046 -0.019  0.005 -0.002  0.024  0.01 ],
56,False,False,False,20.579106030023542,[-0.01   0.36  -0.056 -2.074 -0.007  2.351  0.81  -0.013  0.051 -0.015 -0.    -0.003  0.015  0.01 ],
57,False,False,False,14.636963271656203,[-0.011  0.361 -0.057 -2.074 -0.007  2.352  0.811 -0.012  0.045 -0.014  0.001 -0.008  0.021  0.005],
58,False,False,False,10.128294336409448,[-0.011  0.363 -0.057 -2.074 -0.007  2.353  0.811 -0.014  0.044 -0.018  0.003 -0.001  0.019  0.004],
59,False,False,False,9.60481056969943,[-0.011  0.365 -0.058 -2.074 -0.007  2.354  0.811 -0.01   0.038 -0.014  0.001 -0.004  0.021  0.   ],
60,False,False,False,12.650271754927102,[-0.011  0.367 -0.059 -2.074 -0.008  2.355  0.811 -0.013  0.042 -0.018  0.003 -0.008  0.022  0.01 ],
61,False,False,False,15.133896609895617,[-0.012  0.368 -0.059 -2.074 -0.008  2.356  0.812 -0.005  0.046 -0.01   0.    -0.01   0.028  0.001],
62,False,False,False,13.099733243785861,[-0.012  0.371 -0.06  -2.073 -0.008  2.357  0.812 -0.008  0.045 -0.014 -0.001 -0.005  0.031  0.004],
63,False,False,False,7.082705922768495,[-0.012  0.372 -0.06  -2.073 -0.008  2.358  0.812 -0.009  0.049 -0.01  -0.001 -0.002  0.029  0.006],
64,False,False,False,7.473511566788524,[-0.013  0.374 -0.061 -2.073 -0.008  2.359  0.813 -0.01   0.046 -0.011 -0.    -0.004  0.027  0.011],
65,False,False,False,10.027851577549502,[-0.013  0.376 -0.061 -2.073 -0.009  2.36   0.813 -0.009  0.046 -0.019  0.005 -0.01   0.029  0.003],
66,False,False,False,16.583248466875833,[-0.013  0.378 -0.062 -2.073 -0.009  2.361  0.813 -0.011  0.047 -0.016  0.    -0.004  0.034  0.012],
67,False,False,False,41.54137532005316,[-0.014  0.38  -0.063 -2.073 -0.009  2.362  0.813 -0.016  0.097 -0.019  0.021  0.006  0.012  0.001],
68,False,False,False,63.017491907553755,[-0.014  0.382 -0.063 -2.073 -0.01   2.363  0.814 -0.018  0.063 -0.018  0.004 -0.009  0.016  0.007],
69,False,False,False,26.602471620091467,[-0.015  0.384 -0.064 -2.073 -0.01   2.364  0.814  0.001  0.052 -0.012  0.    -0.009  0.037  0.004],
70,False,False,False,40.109686221186216,[-0.015  0.386 -0.065 -2.073 -0.01   2.366  0.814 -0.018  0.058 -0.014  0.017 -0.004  0.017  0.009],
71,False,False,False,42.443097985635255,[-0.015  0.389 -0.065 -2.073 -0.01   2.367  0.815  0.006  0.053 -0.018 -0.005 -0.004  0.027  0.003],
72,False,False,False,35.48797173733803,[-0.016  0.391 -0.066 -2.073 -0.011  2.368  0.815 -0.01   0.017 -0.023 -0.025 -0.026  0.021  0.004],
73,False,False,False,56.210349678033936,[-0.016  0.393 -0.066 -2.073 -0.011  2.369  0.815 -0.01   0.048 -0.013 -0.005 -0.015  0.036  0.002],
74,False,False,False,35.24267750331976,[-0.016  0.395 -0.067 -2.073 -0.011  2.371  0.816 -0.007  0.045 -0.013  0.011 -0.002  0.009  0.012],
75,False,False,False,37.99490966521071,[-0.017  0.396 -0.068 -2.073 -0.011  2.372  0.816 -0.012  0.038 -0.015 -0.004 -0.006  0.03   0.008],
76,False,False,False,21.29247043858268,[-0.017  0.399 -0.068 -2.073 -0.011  2.374  0.816 -0.013  0.053 -0.014 -0.    -0.007  0.035  0.013],
77,False,False,False,16.713410279591322,[-0.018  0.401 -0.069 -2.074 -0.012  2.375  0.817 -0.011  0.047 -0.014 -0.007 -0.006  0.036  0.009],
78,False,False,False,8.526483476866504,[-0.018  0.403 -0.069 -2.074 -0.012  2.376  0.817 -0.012  0.047 -0.017 -0.006 -0.01   0.034  0.008],
79,False,False,False,11.981976558847089,[-0.019  0.405 -0.07  -2.074 -0.012  2.378  0.818 -0.009  0.051 -0.012 -0.004 -0.     0.033  0.017],
80,False,False,False,14.540495888230094,[-0.019  0.407 -0.07  -2.074 -0.012  2.38   0.818 -0.017  0.052 -0.009 -0.005  0.001  0.038  0.009],
81,False,False,False,13.65913515927571,[-0.02   0.409 -0.071 -2.075 -0.012  2.381  0.818 -0.012  0.047 -0.013 -0.002 -0.011  0.039  0.002],
82,False,False,False,25.16364512624262,[-0.02   0.411 -0.071 -2.075 -0.013  2.383  0.819 -0.006  0.051 -0.013 -0.006  0.004  0.05   0.02 ],
83,False,False,False,31.371764849284144,[-0.021  0.413 -0.072 -2.075 -0.013  2.384  0.819 -0.013  0.047 -0.012 -0.002 -0.002  0.032  0.008],
84,False,False,False,18.774254432928956,[-0.021  0.415 -0.072 -2.075 -0.013  2.385  0.82  -0.011  0.046 -0.013 -0.007 -0.009  0.038  0.008],
85,False,False,False,18.978390398229195,[-0.022  0.417 -0.073 -2.076 -0.013  2.387  0.82  -0.018  0.021 -0.021 -0.017 -0.02   0.035 -0.   ],
86,False,False,False,33.35094572768918,[-0.022  0.418 -0.073 -2.076 -0.014  2.388  0.82  -0.017  0.035 -0.012 -0.011 -0.011  0.035  0.01 ],
87,False,False,False,9.642423061689449,[-0.023  0.42  -0.074 -2.076 -0.014  2.389  0.821 -0.015  0.042 -0.012 -0.005 -0.009  0.036  0.011],
88,False,False,False,11.184985358687918,[-0.024  0.422 -0.074 -2.076 -0.014  2.391  0.821 -0.016  0.038 -0.009 -0.012 -0.006  0.043  0.013],
89,False,False,False,7.195176474692899,[-0.024  0.423 -0.075 -2.077 -0.014  2.393  0.822 -0.018  0.038 -0.01  -0.013 -0.     0.045  0.009],
90,False,False,False,12.421337064676504,[-0.025  0.425 -0.075 -2.077 -0.015  2.394  0.822 -0.017  0.043 -0.011 -0.017 -0.003  0.036  0.017],
91,False,False,False,14.556979507045975,[-0.025  0.427 -0.075 -2.078 -0.015  2.396  0.823 -0.006  0.045 -0.008 -0.022  0.001  0.043  0.014],
92,False,False,False,14.533824785958938,[-0.026  0.429 -0.076 -2.079 -0.015  2.398  0.823 -0.016  0.042 -0.008 -0.028 -0.001  0.044  0.015],
93,False,False,False,11.159404738507604,[-0.027  0.431 -0.076 -2.081 -0.015  2.4    0.824 -0.016  0.038 -0.005 -0.025 -0.001  0.042  0.007],
94,False,False,False,9.916595332701016,[-0.027  0.432 -0.076 -2.082 -0.015  2.402  0.824 -0.018  0.038 -0.007 -0.028 -0.003  0.046  0.01 ],
95,False,False,False,6.38329402454802,[-0.028  0.434 -0.076 -2.083 -0.015  2.404  0.824 -0.02   0.035 -0.004 -0.026 -0.001  0.049  0.009],
96,False,False,False,11.700775902519485,[-0.029  0.435 -0.077 -2.084 -0.015  2.406  0.825 -0.02   0.039 -0.005 -0.038 -0.     0.048  0.016],
97,False,False,False,11.786146266866368,[-0.03   0.437 -0.077 -2.086 -0.015  2.408  0.826 -0.012  0.04  -0.002 -0.037 -0.001  0.049  0.012],
98,False,False,False,9.862635989226348,[-0.03   0.438 -0.077 -2.087 -0.015  2.41   0.826 -0.014  0.031 -0.    -0.042 -0.003  0.049  0.013],
99,False,False,False,13.842289763841645,[-0.031  0.44  -0.077 -2.089 -0.015  2.412  0.827 -0.014  0.039 -0.002 -0.036  0.002  0.048  0.018],
100,False,False,False,13.229515966376916,[-0.032  0.441 -0.077 -2.091 -0.015  2.414  0.827 -0.018  0.03  -0.    -0.039  0.     0.048  0.02 ],
101,False,False,False,11.92578763384043,[-0.032  0.443 -0.077 -2.092 -0.015  2.416  0.828 -0.014  0.028 -0.008 -0.048 -0.003  0.044  0.011],
102,False,False,False,9.336160943437916,[-0.033  0.444 -0.077 -2.094 -0.015  2.418  0.828 -0.014  0.028 -0.007 -0.05   0.     0.04   0.008],
103,False,False,False,9.528155975878251,[-0.033  0.445 -0.078 -2.096 -0.015  2.42   0.829 -0.014  0.036 -0.005 -0.051  0.001  0.047  0.012],
104,False,False,False,6.0865370624252275,[-0.034  0.447 -0.078 -2.099 -0.015  2.422  0.829 -0.015  0.035 -0.002 -0.05   0.003  0.051  0.015],
105,False,False,False,20.74111001607159,[-0.035  0.448 -0.078 -2.101 -0.014  2.425  0.83  -0.015  0.031  0.001 -0.056  0.005  0.024  0.011],
