t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.9963707828470432,[-0.014  0.235  0.015 -2.113 -0.009  2.326  0.809 -0.     0.    -0.001  0.001  0.     0.     0.   ],
1,False,False,False,2.419716461055763,[-0.014  0.235  0.015 -2.113 -0.009  2.326  0.809  0.     0.     0.    -0.     0.     0.001 -0.001],
2,False,False,False,75.42101154702324,[-0.014  0.235  0.017 -2.111 -0.006  2.327  0.808 -0.003  0.008  0.054  0.086  0.049  0.036 -0.024],
3,False,False,False,61.78042616573637,[-0.013  0.235  0.019 -2.106 -0.004  2.329  0.807  0.027 -0.003  0.063  0.136  0.049  0.028 -0.018],
4,False,False,False,40.613604291274065,[-0.012  0.235  0.022 -2.101 -0.001  2.33   0.807  0.036 -0.014  0.068  0.134  0.056  0.048 -0.028],
5,False,False,False,21.44889354834262,[-0.01   0.235  0.025 -2.095  0.001  2.333  0.806  0.035 -0.002  0.079  0.148  0.056  0.072 -0.024],
6,False,False,False,18.950341135812668,[-0.008  0.235  0.028 -2.088  0.004  2.336  0.805  0.041  0.003  0.072  0.151  0.053  0.08  -0.029],
7,False,False,False,28.542186724280388,[-0.007  0.235  0.031 -2.082  0.007  2.338  0.804  0.039 -0.012  0.077  0.151  0.055  0.057 -0.011],
8,False,False,False,33.652733142270925,[-0.005  0.235  0.034 -2.076  0.009  2.34   0.803  0.037 -0.003  0.065  0.137  0.059  0.067 -0.02 ],
9,False,False,False,32.17001788555531,[-0.003  0.235  0.038 -2.07   0.012  2.342  0.802  0.043 -0.013  0.069  0.117  0.054  0.035 -0.023],
10,False,False,False,25.843731784234247,[-0.002  0.234  0.041 -2.066  0.015  2.343  0.801  0.044 -0.033  0.067  0.078  0.057  0.034 -0.015],
11,False,False,False,20.817455411467247,[-0.     0.231  0.044 -2.064  0.017  2.344  0.801  0.03  -0.044  0.064  0.051  0.05   0.009 -0.002],
12,False,False,False,25.413311476272597,[ 0.001  0.228  0.046 -2.063  0.02   2.344  0.801  0.019 -0.077  0.051  0.004  0.061  0.001  0.001],
13,False,False,False,39.254649971694235,[ 0.002  0.224  0.049 -2.063  0.022  2.344  0.801  0.016 -0.095  0.048  0.013  0.05   0.001  0.   ],
14,False,False,False,32.63561943150027,[ 0.002  0.22   0.051 -2.063  0.024  2.345  0.801  0.001 -0.067  0.044  0.017  0.032  0.019 -0.001],
15,False,False,False,42.45037177103184,[ 0.002  0.216  0.053 -2.063  0.025  2.345  0.801  0.003 -0.089  0.044 -0.011  0.035  0.019  0.001],
16,False,False,False,39.182594199771856,[ 0.002  0.213  0.054 -2.063  0.027  2.345  0.801  0.002 -0.073  0.026  0.003  0.03   0.006 -0.001],
17,False,False,False,27.41789337210577,[ 0.002  0.21   0.056 -2.063  0.028  2.346  0.801  0.001 -0.064  0.035 -0.004  0.028  0.019 -0.001],
18,False,False,False,19.01518933881346,[ 0.002  0.207  0.057 -2.063  0.03   2.347  0.801  0.003 -0.06   0.03  -0.005  0.023  0.006  0.   ],
19,False,False,False,22.952595962462134,[ 0.002  0.205  0.058 -2.063  0.031  2.347  0.801 -0.001 -0.039  0.038 -0.012  0.031  0.017  0.001],
20,False,False,False,24.087548100314553,[ 0.002  0.203  0.06  -2.064  0.033  2.348  0.801  0.001 -0.04   0.031 -0.014  0.029  0.005 -0.001],
21,False,False,False,15.270278820223112,[ 0.002  0.201  0.061 -2.065  0.035  2.348  0.801  0.002 -0.035  0.035 -0.027  0.043 -0.002 -0.   ],
22,False,False,False,27.614488216186764,[ 0.002  0.199  0.063 -2.066  0.036  2.348  0.801  0.001 -0.056  0.043 -0.016  0.034  0.006 -0.   ],
23,False,False,False,26.648850324189112,[ 0.002  0.197  0.064 -2.066  0.038  2.348  0.801  0.001 -0.043  0.029 -0.008  0.036  0.002  0.   ],
24,False,False,False,13.995664919521175,[ 0.002  0.196  0.065 -2.067  0.039  2.349  0.801  0.002 -0.039  0.023 -0.017  0.031  0.006  0.001],
25,False,False,False,16.65256304521535,[ 0.002  0.194  0.067 -2.067  0.041  2.349  0.801  0.002 -0.019  0.028 -0.008  0.033  0.01  -0.001],
26,False,False,False,13.914618667856287,[ 0.002  0.194  0.068 -2.068  0.042  2.35   0.801  0.003 -0.01   0.031 -0.008  0.02   0.005  0.001],
27,False,False,False,16.938424922823994,[ 0.002  0.193  0.069 -2.068  0.044  2.35   0.801 -0.001 -0.015  0.026 -0.013  0.026  0.008  0.01 ],
28,False,False,False,14.659097150286197,[ 0.002  0.192  0.07  -2.069  0.045  2.351  0.801  0.002 -0.02   0.028 -0.009  0.033  0.014  0.001],
29,False,False,False,19.027861983560683,[ 0.002  0.191  0.071 -2.07   0.046  2.351  0.801  0.003 -0.013  0.032 -0.009  0.024 -0.    -0.001],
30,False,False,False,18.298753857258493,[ 0.002  0.189  0.073 -2.07   0.048  2.351  0.801  0.    -0.023  0.035 -0.013  0.029  0.004  0.002],
31,False,False,False,11.961166994393231,[ 0.002  0.188  0.074 -2.071  0.049  2.352  0.801  0.    -0.032  0.026 -0.004  0.031  0.005  0.   ],
32,False,False,False,17.763305761871226,[ 0.002  0.187  0.075 -2.071  0.051  2.353  0.801  0.001 -0.029  0.033  0.002  0.035  0.026 -0.003],
33,False,False,False,28.874551716855635,[ 0.002  0.186  0.076 -2.071  0.052  2.353  0.801  0.    -0.031  0.036 -0.014  0.019  0.013  0.001],
34,False,False,False,26.32485156480402,[ 0.002  0.185  0.078 -2.072  0.053  2.354  0.801  0.005 -0.014  0.021 -0.004  0.019  0.01  -0.001],
35,False,False,False,27.095840416996456,[ 0.002  0.184  0.079 -2.072  0.055  2.354  0.801 -0.002 -0.019  0.035 -0.009  0.03   0.013  0.001],
36,False,False,False,16.66922736034454,[ 0.002  0.183  0.08  -2.073  0.056  2.355  0.801  0.003 -0.026  0.028 -0.014  0.031  0.01   0.001],
37,False,False,False,12.542422867808742,[ 0.002  0.182  0.081 -2.073  0.058  2.355  0.801  0.002 -0.021  0.032 -0.012  0.025  0.008  0.001],
38,False,False,False,10.770294547950524,[ 0.002  0.181  0.083 -2.074  0.059  2.356  0.801 -0.    -0.007  0.037 -0.008  0.033  0.011  0.001],
39,False,False,False,16.76207116082392,[ 0.002  0.181  0.084 -2.074  0.06   2.357  0.801  0.     0.004  0.03  -0.017  0.022  0.015  0.001],
40,False,False,False,10.288866948792679,[ 0.002  0.181  0.085 -2.075  0.061  2.358  0.801  0.001  0.012  0.03  -0.022  0.021  0.009 -0.001],
41,False,False,False,10.475070844475827,[ 0.002  0.182  0.086 -2.076  0.062  2.359  0.801  0.001  0.01   0.028 -0.024  0.019  0.016  0.001],
42,False,False,False,11.488917632046247,[ 0.002  0.183  0.087 -2.077  0.063  2.36   0.801 -0.001  0.025  0.026 -0.022  0.021  0.028 -0.   ],
43,False,False,False,25.561095271216036,[ 0.002  0.184  0.088 -2.078  0.064  2.361  0.801  0.     0.014  0.024 -0.023  0.02   0.01  -0.002],
44,False,False,False,27.329427375037813,[ 0.002  0.185  0.089 -2.079  0.065  2.363  0.801 -0.     0.024  0.026 -0.023  0.016  0.029  0.   ],
45,False,False,False,18.986504513073836,[ 0.002  0.186  0.09  -2.08   0.066  2.364  0.801 -0.001  0.035  0.02  -0.028  0.016  0.018  0.   ],
46,False,False,False,9.649110721887741,[ 0.002  0.188  0.091 -2.081  0.067  2.365  0.801 -0.001  0.047  0.022 -0.042  0.026  0.012 -0.001],
47,False,False,False,15.84230318052652,[ 0.002  0.19   0.092 -2.083  0.068  2.367  0.801  0.001  0.046  0.02  -0.049  0.016  0.008 -0.001],
48,False,False,False,23.327460652029828,[ 0.002  0.193  0.093 -2.085  0.069  2.368  0.801 -0.002  0.064  0.02  -0.038  0.019  0.026 -0.001],
