t,success,grasped,has_collided,joint_jerks,proprioception
19,False,False,False,9.898924373113454,[-0.068  0.229  0.058 -2.155 -0.023  2.365  0.805 -0.087 -0.002  0.065 -0.051 -0.024  0.05   0.001]
20,False,False,False,19.566767234205745,[-0.071  0.229  0.06  -2.157 -0.024  2.367  0.805 -0.078 -0.     0.079 -0.06  -0.024  0.045  0.   ]
21,False,False,False,49.56911737607356,[-0.075  0.228  0.063 -2.16  -0.025  2.369  0.805 -0.131 -0.015  0.055 -0.056 -0.     0.034  0.002]
22,False,False,False,80.03886468018553,[-0.078  0.228  0.066 -2.162 -0.026  2.371  0.805 -0.083 -0.002  0.071 -0.06  -0.026  0.058  0.001]
23,False,False,False,48.7710198949647,[-0.082  0.228  0.069 -2.165 -0.027  2.373  0.805 -0.07  -0.027  0.047 -0.091 -0.052  0.051 -0.006]
24,False,False,False,91.28697558243265,[-0.086  0.228  0.072 -2.167 -0.028  2.375  0.805 -0.098  0.015  0.085 -0.055  0.001  0.056  0.003]
25,False,False,False,81.10974137778713,[-0.09   0.228  0.075 -2.17  -0.029  2.378  0.805 -0.108 -0.018  0.071 -0.066 -0.021  0.052 -0.002]
26,False,False,False,31.38837183307271,[-0.094  0.227  0.078 -2.173 -0.03   2.38   0.805 -0.102 -0.012  0.077 -0.073 -0.026  0.054  0.001]
27,False,False,False,8.38618583780369,[-0.098  0.227  0.082 -2.175 -0.031  2.382  0.805 -0.096 -0.009  0.083 -0.068 -0.026  0.06   0.001]
28,False,False,False,25.57907177536419,[-0.102  0.227  0.085 -2.178 -0.032  2.385  0.805 -0.081  0.001  0.062 -0.075 -0.011  0.044  0.001]
29,False,False,False,50.526438795570776,[-0.106  0.227  0.088 -2.181 -0.033  2.387  0.805 -0.118 -0.024  0.07  -0.071 -0.02   0.06  -0.004]
30,False,False,False,45.484393791872165,[-0.111  0.226  0.092 -2.183 -0.035  2.39   0.805 -0.1   -0.006  0.08  -0.068 -0.036  0.056 -0.003]
31,False,False,False,25.217556413220994,[-0.115  0.226  0.095 -2.186 -0.036  2.392  0.805 -0.105  0.001  0.08  -0.072 -0.025  0.058 -0.001]
32,False,False,False,14.960830458578043,[-0.119  0.226  0.098 -2.189 -0.037  2.394  0.805 -0.101 -0.002  0.084 -0.069 -0.032  0.056  0.001]
33,False,False,False,17.137522822813885,[-0.123  0.226  0.102 -2.192 -0.038  2.397  0.805 -0.083 -0.006  0.105 -0.063 -0.05   0.06  -0.008]
34,False,False,False,54.507023893687766,[-0.128  0.225  0.105 -2.194 -0.039  2.399  0.805 -0.112 -0.001  0.079 -0.071 -0.017  0.056 -0.   ]
35,False,False,False,40.114375225909654,[-0.132  0.225  0.108 -2.197 -0.04   2.402  0.805 -0.106 -0.008  0.078 -0.067 -0.028  0.054  0.   ]
36,False,False,False,5.1354036905604445,[-0.136  0.225  0.112 -2.2   -0.042  2.404  0.805 -0.099 -0.009  0.078 -0.069 -0.036  0.054 -0.   ]
37,False,False,False,12.1821940287038,[-0.14   0.225  0.115 -2.203 -0.043  2.407  0.805 -0.101 -0.011  0.078 -0.072 -0.027  0.056 -0.001]
38,False,False,False,14.129424586311423,[-0.144  0.224  0.118 -2.205 -0.044  2.409  0.805 -0.09  -0.007  0.084 -0.061 -0.024  0.058  0.001]
39,False,False,False,12.527946902707816,[-0.148  0.224  0.121 -2.208 -0.045  2.411  0.805 -0.091 -0.006  0.086 -0.061 -0.028  0.053  0.003]
40,False,False,False,21.258841148415016,[-0.152  0.224  0.125 -2.211 -0.046  2.414  0.805 -0.103  0.006  0.078 -0.061 -0.005  0.06   0.005]
41,False,False,False,34.991227939238044,[-0.155  0.224  0.127 -2.213 -0.047  2.415  0.805 -0.096 -0.008  0.075 -0.066 -0.025  0.055 -0.   ]
42,False,False,False,21.854262363593563,[-0.16   0.223  0.131 -2.216 -0.048  2.418  0.805 -0.068 -0.001  0.076 -0.064 -0.051  0.066 -0.002]
43,False,False,False,55.44955431418532,[-0.164  0.223  0.134 -2.218 -0.05   2.42   0.805 -0.1    0.002  0.069 -0.058 -0.019  0.05   0.001]
44,False,False,False,52.38668570767002,[-0.167  0.223  0.136 -2.22  -0.05   2.422  0.805 -0.065 -0.019  0.036 -0.062 -0.018  0.033  0.01 ]
45,False,False,False,62.735414573714,[-0.171  0.223  0.139 -2.223 -0.052  2.424  0.805 -0.083 -0.017  0.072 -0.06  -0.033  0.05  -0.003]
46,False,False,False,31.550759157874047,[-0.174  0.222  0.142 -2.225 -0.053  2.426  0.805 -0.077 -0.02   0.086 -0.086 -0.043  0.046 -0.002]
47,False,False,False,58.46441410515235,[-0.178  0.222  0.145 -2.227 -0.054  2.428  0.805 -0.113 -0.01   0.05  -0.055 -0.023  0.051 -0.01 ]
48,False,False,False,107.34917760642494,[-0.18   0.222  0.147 -2.229 -0.055  2.43   0.805 -0.024 -0.019  0.081 -0.064 -0.088  0.071 -0.01 ]
49,False,False,False,131.72740469663077,[-0.184  0.222  0.15  -2.231 -0.055  2.432  0.805 -0.067  0.009  0.069 -0.044 -0.008  0.042  0.002]
50,False,False,False,74.33793912999326,[-0.188  0.222  0.152 -2.234 -0.056  2.434  0.805 -0.064 -0.015  0.052 -0.053 -0.015  0.041 -0.006]
51,False,False,False,71.40088262591145,[-0.188  0.222  0.152 -2.235 -0.057  2.435  0.805 -0.008  0.005 -0.044 -0.021 -0.035  0.03  -0.009]
52,False,False,False,90.6230744443863,[-0.187  0.223  0.152 -2.235 -0.057  2.437  0.805  0.032  0.025 -0.003 -0.005 -0.024  0.037  0.002]
53,False,False,False,55.053930114972935,[-0.187  0.224  0.152 -2.236 -0.057  2.438  0.805  0.014  0.021 -0.007 -0.016  0.007  0.02   0.001]
54,False,False,False,29.538732413996037,[-0.187  0.224  0.151 -2.236 -0.057  2.439  0.805  0.009  0.018 -0.012 -0.013  0.002  0.026  0.   ]
55,False,False,False,10.51698811799086,[-0.186  0.225  0.151 -2.236 -0.057  2.44   0.805  0.008  0.027 -0.011 -0.012 -0.001  0.023 -0.   ]
56,False,False,False,15.00502530123106,[-0.186  0.226  0.15  -2.237 -0.057  2.441  0.805  0.009  0.014 -0.013 -0.012  0.001  0.029 -0.002]
57,False,False,False,16.928017166055135,[-0.186  0.227  0.15  -2.237 -0.057  2.442  0.805  0.009  0.023 -0.008 -0.009 -0.01   0.029  0.001]
58,False,False,False,15.796411001492755,[-0.185  0.228  0.149 -2.238 -0.057  2.443  0.805  0.009  0.019 -0.009 -0.008 -0.     0.031 -0.001]
59,False,False,False,7.570438796983051,[-0.185  0.228  0.149 -2.238 -0.057  2.444  0.805  0.01   0.02  -0.013 -0.011  0.     0.029 -0.001]
60,False,False,False,7.735498650783317,[-0.184  0.229  0.148 -2.238 -0.057  2.446  0.805  0.01   0.018 -0.012 -0.014 -0.     0.032 -0.01 ]
61,False,False,False,14.797558102848452,[-0.184  0.23   0.148 -2.239 -0.057  2.447  0.805  0.016  0.02  -0.011 -0.009  0.     0.026 -0.001]
62,False,False,False,10.038817425003959,[-0.184  0.231  0.147 -2.239 -0.057  2.448  0.805  0.012  0.019 -0.015 -0.012  0.001  0.02   0.   ]
63,False,False,False,28.047200962212447,[-0.183  0.231  0.147 -2.24  -0.057  2.449  0.805  0.006  0.031 -0.019 -0.018 -0.011  0.054 -0.006]
64,False,False,False,42.35605806396839,[-0.183  0.232  0.146 -2.24  -0.057  2.45   0.805  0.009  0.02  -0.012 -0.01  -0.001  0.033  0.002]
65,False,False,False,20.25544196671215,[-0.182  0.233  0.146 -2.241 -0.057  2.452  0.805  0.007  0.017 -0.012 -0.009 -0.     0.039  0.001]
66,False,False,False,8.972329536645208,[-0.182  0.234  0.145 -2.241 -0.057  2.453  0.805  0.009  0.018 -0.011 -0.012  0.     0.032  0.001]
67,False,False,False,9.112727722469183,[-0.182  0.235  0.145 -2.242 -0.057  2.454  0.805  0.009  0.026 -0.014 -0.013  0.     0.037 -0.   ]
68,False,False,False,16.5768202343491,[-0.181  0.235  0.144 -2.242 -0.057  2.456  0.805  0.008  0.015 -0.003 -0.007 -0.001  0.032  0.001]
69,False,False,False,17.18202398938454,[-0.181  0.236  0.144 -2.243 -0.057  2.457  0.805  0.008  0.013 -0.012 -0.014 -0.001  0.036  0.001]
70,False,False,False,13.000294193386326,[-0.18   0.237  0.143 -2.243 -0.057  2.459  0.805  0.011  0.025 -0.014 -0.012 -0.005  0.029  0.001]
71,False,False,False,12.398656944502443,[-0.18   0.238  0.143 -2.244 -0.057  2.46   0.805  0.013  0.02  -0.015 -0.01  -0.002  0.033 -0.   ]
72,False,False,False,9.195181260964732,[-0.18   0.239  0.142 -2.245 -0.057  2.462  0.805  0.013  0.025 -0.013 -0.016 -0.003  0.031 -0.   ]
73,False,False,False,8.988341205832961,[-0.179  0.24   0.142 -2.245 -0.057  2.464  0.805  0.018  0.027 -0.015 -0.014 -0.008  0.039 -0.001]
74,False,False,False,12.027924568150327,[-0.179  0.241  0.141 -2.246 -0.057  2.465  0.805  0.013  0.02  -0.01  -0.015 -0.004  0.038  0.   ]
75,False,False,False,10.228479310763289,[-0.178  0.242  0.14  -2.247 -0.058  2.467  0.805  0.012  0.023 -0.012 -0.018 -0.011  0.04   0.   ]
76,False,False,False,9.038953496424673,[-0.178  0.243  0.14  -2.247 -0.058  2.469  0.805  0.012  0.025 -0.015 -0.02  -0.003  0.045  0.001]
77,False,False,False,9.016594109107967,[-0.177  0.245  0.139 -2.248 -0.058  2.47   0.805  0.01   0.024 -0.012 -0.021 -0.002  0.04  -0.   ]
78,False,False,False,9.821078926218352,[-0.177  0.246  0.138 -2.249 -0.058  2.472  0.805  0.009  0.024 -0.023 -0.018 -0.001  0.041  0.001]
79,False,False,False,14.211073613383787,[-0.176  0.247  0.138 -2.249 -0.058  2.474  0.805  0.014  0.025 -0.013 -0.016 -0.     0.041  0.001]
80,False,False,False,11.448806930570035,[-0.176  0.248  0.137 -2.25  -0.058  2.476  0.805  0.012  0.025 -0.017 -0.015 -0.     0.05  -0.001]
81,False,False,False,12.945851710464051,[-0.175  0.249  0.136 -2.251 -0.058  2.478  0.805  0.018  0.03  -0.013 -0.012 -0.002  0.041 -0.   ]
82,False,False,False,13.145894193641329,[-0.174  0.25   0.136 -2.251 -0.058  2.479  0.805  0.015  0.029 -0.02  -0.019 -0.001  0.044  0.001]
83,False,False,False,20.49499061032483,[-0.174  0.251  0.135 -2.252 -0.058  2.481  0.805  0.014  0.049 -0.019 -0.011 -0.018  0.05  -0.003]
84,False,False,False,38.01930731613009,[-0.173  0.252  0.134 -2.253 -0.058  2.483  0.805  0.013  0.027 -0.016 -0.015  0.002  0.039  0.001]
85,False,False,False,26.909696949917628,[-0.173  0.253  0.134 -2.253 -0.059  2.485  0.805  0.01   0.031 -0.017 -0.014 -0.001  0.052  0.   ]
86,False,False,False,21.731350037547646,[-0.172  0.255  0.133 -2.254 -0.059  2.487  0.805  0.014  0.033 -0.017 -0.012 -0.001  0.031 -0.003]
87,False,False,False,24.837163502978893,[-0.172  0.256  0.132 -2.255 -0.059  2.488  0.805  0.011  0.026 -0.017 -0.018 -0.001  0.047 -0.   ]
88,False,False,False,22.65431092321316,[-0.171  0.257  0.132 -2.256 -0.059  2.49   0.805  0.001  0.029 -0.027 -0.017 -0.023  0.039  0.   ]
89,False,False,False,35.13703822749511,[-0.171  0.258  0.131 -2.256 -0.059  2.492  0.805  0.012  0.026 -0.015 -0.02   0.     0.044  0.002]
90,False,False,False,19.9495768219894,[-0.17   0.259  0.13  -2.257 -0.059  2.494  0.805  0.013  0.026 -0.018 -0.014 -0.     0.048 -0.001]
91,False,False,False,11.09184752469419,[-0.17   0.26   0.13  -2.257 -0.059  2.495  0.805  0.012  0.022 -0.015 -0.011 -0.003  0.036 -0.001]
92,False,False,False,11.974775725165335,[-0.169  0.261  0.129 -2.258 -0.059  2.497  0.805  0.013  0.021 -0.013 -0.014 -0.     0.042  0.001]
93,False,False,False,8.222616779580859,[-0.169  0.262  0.129 -2.259 -0.059  2.499  0.805  0.01   0.027 -0.015 -0.012 -0.003  0.042  0.   ]
94,False,False,False,8.482471680709986,[-0.168  0.263  0.128 -2.259 -0.059  2.5    0.805  0.011  0.023 -0.013 -0.015 -0.005  0.038 -0.001]
95,False,False,False,5.936889712998339,[-0.168  0.264  0.127 -2.26  -0.06   2.502  0.805  0.011  0.022 -0.015 -0.012 -0.003  0.034 -0.   ]
96,False,False,False,4.213424184651437,[-0.167  0.264  0.127 -2.26  -0.06   2.503  0.805  0.012  0.022 -0.012 -0.012 -0.002  0.033 -0.001]
97,False,False,False,4.420515001096887,[-0.167  0.265  0.126 -2.261 -0.06   2.505  0.805  0.012  0.019 -0.016 -0.012 -0.002  0.033 -0.001]
98,False,False,False,5.13917070338248,[-0.167  0.266  0.126 -2.262 -0.06   2.506  0.805  0.01   0.02  -0.018 -0.017 -0.006  0.034 -0.001]
99,False,False,False,10.55821360939913,[-0.166  0.267  0.125 -2.262 -0.06   2.507  0.805  0.012  0.021 -0.009 -0.013 -0.003  0.03   0.   ]
100,False,False,False,11.619454383673238,[-0.166  0.268  0.125 -2.263 -0.06   2.509  0.805  0.008  0.013 -0.01  -0.015 -0.001  0.035  0.   ]
101,False,False,False,21.21275502516329,[-0.165  0.269  0.124 -2.263 -0.06   2.51   0.805  0.011  0.027 -0.012  0.002  0.     0.025  0.001]
102,False,False,False,16.078288701647942,[-0.165  0.27   0.124 -2.263 -0.06   2.511  0.805  0.014  0.026 -0.014  0.002  0.     0.025 -0.001]
103,False,False,False,5.768218895314524,[-0.164  0.272  0.123 -2.263 -0.06   2.512  0.805  0.012  0.027 -0.014 -0.001  0.     0.019 -0.001]
104,False,False,False,7.555208496589309,[-0.164  0.273  0.123 -2.263 -0.06   2.513  0.805  0.008  0.025 -0.013  0.     0.     0.024 -0.   ]
105,False,False,False,7.2714961209531745,[-0.163  0.274  0.122 -2.263 -0.06   2.514  0.805  0.014  0.024 -0.013  0.003  0.     0.022  0.001]
106,False,False,False,5.12793893822223,[-0.163  0.275  0.122 -2.262 -0.06   2.515  0.805  0.013  0.023 -0.015  0.003  0.     0.021  0.   ]
107,False,False,False,4.597406337971928,[-0.162  0.276  0.121 -2.262 -0.06   2.515  0.805  0.013  0.027 -0.016  0.004 -0.     0.024  0.001]
108,False,False,False,10.3126737939575,[-0.162  0.277  0.121 -2.262 -0.06   2.516  0.805  0.011  0.031 -0.007  0.014  0.003  0.016  0.004]
109,False,False,False,22.13897356678378,[-0.161  0.278  0.12  -2.262 -0.06   2.517  0.805  0.012  0.019 -0.006  0.002 -0.002  0.028  0.002]
110,False,False,False,21.832240382806894,[-0.161  0.279  0.12  -2.262 -0.06   2.518  0.805  0.012  0.027 -0.01   0.008  0.     0.019  0.   ]
111,False,False,False,37.3446183678601,[-0.16   0.28   0.119 -2.262 -0.06   2.519  0.805  0.006 -0.013 -0.021 -0.016 -0.012  0.017 -0.005]
112,False,False,False,63.330924723763495,[-0.16   0.281  0.118 -2.262 -0.06   2.52   0.805  0.01   0.028 -0.009  0.006  0.001  0.03   0.003]
113,False,False,False,38.87047029010451,[-0.159  0.283  0.118 -2.262 -0.06   2.521  0.805  0.013  0.024 -0.009  0.    -0.     0.018  0.001]
114,False,False,False,16.28094868589703,[-0.158  0.284  0.117 -2.262 -0.06   2.522  0.805  0.013  0.028 -0.015  0.008  0.     0.024  0.   ]
115,False,False,False,9.632751095672786,[-0.158  0.285  0.117 -2.261 -0.06   2.523  0.805  0.017  0.03  -0.013  0.004  0.001  0.029  0.002]
116,False,False,False,9.42142843118922,[-0.157  0.286  0.116 -2.261 -0.06   2.524  0.805  0.012  0.024 -0.012  0.002  0.     0.026 -0.001]
117,False,False,False,9.51550605235314,[-0.157  0.287  0.116 -2.261 -0.06   2.526  0.805  0.019  0.028 -0.009 -0.     0.     0.022 -0.   ]
118,False,False,False,8.141937357024059,[-0.156  0.289  0.115 -2.261 -0.06   2.527  0.805  0.014  0.033 -0.011  0.002  0.     0.021 -0.001]
119,False,False,False,7.095432862259875,[-0.155  0.29   0.114 -2.261 -0.06   2.528  0.805  0.013  0.034 -0.017  0.002  0.001  0.029 -0.001]
120,False,False,False,6.313756518516608,[-0.155  0.291  0.114 -2.261 -0.06   2.529  0.805  0.016  0.034 -0.021  0.002 -0.     0.029  0.001]
121,False,False,False,25.083731663042304,[-0.154  0.293  0.113 -2.26  -0.059  2.53   0.805  0.017  0.066 -0.023  0.002 -0.004  0.053  0.   ]
122,False,False,False,45.49618830027135,[-0.153  0.294  0.112 -2.26  -0.059  2.532  0.805  0.016  0.04  -0.02   0.004 -0.     0.034  0.002]
123,False,False,False,17.79696868218037,[-0.153  0.296  0.111 -2.26  -0.059  2.533  0.805  0.022  0.035 -0.011 -0.002 -0.     0.029 -0.001]
124,False,False,False,19.789890506226534,[-0.152  0.297  0.111 -2.26  -0.059  2.534  0.805  0.019  0.038 -0.018  0.006  0.008  0.041  0.002]
125,False,False,False,18.762943557722803,[-0.151  0.299  0.11  -2.26  -0.059  2.536  0.805  0.02   0.032 -0.018  0.004  0.001  0.033  0.001]
126,False,False,False,14.375745099183778,[-0.15   0.3    0.109 -2.26  -0.059  2.537  0.805  0.017  0.043 -0.024  0.005 -0.001  0.037  0.003]
127,False,False,False,13.235509881956872,[-0.15   0.302  0.108 -2.259 -0.059  2.539  0.805  0.017  0.038 -0.023  0.005  0.001  0.031  0.002]
128,False,False,False,6.405247778077957,[-0.149  0.303  0.107 -2.259 -0.059  2.54   0.805  0.016  0.035 -0.022  0.005 -0.     0.035  0.   ]
129,False,False,False,9.853902872608701,[-0.148  0.305  0.107 -2.259 -0.059  2.541  0.805  0.025  0.039 -0.013  0.001  0.001  0.036 -0.001]
130,False,False,False,14.498529866248267,[-0.147  0.307  0.106 -2.259 -0.059  2.543  0.805  0.017  0.042 -0.018  0.006  0.001  0.036 -0.002]
131,False,False,False,8.104174169123391,[-0.146  0.309  0.105 -2.259 -0.059  2.544  0.805  0.014  0.039 -0.02   0.001  0.     0.033  0.001]
132,False,False,False,8.867173706906657,[-0.146  0.31   0.104 -2.259 -0.059  2.546  0.805  0.015  0.034 -0.023  0.009  0.001  0.033  0.   ]
133,False,False,False,8.26936434722517,[-0.145  0.312  0.103 -2.258 -0.059  2.547  0.805  0.018  0.038 -0.023  0.008  0.001  0.034 -0.001]
134,False,False,False,5.086013492191153,[-0.144  0.313  0.102 -2.258 -0.059  2.549  0.805  0.022  0.035 -0.023  0.009  0.001  0.036  0.   ]
135,False,False,False,9.757963311347751,[-0.143  0.315  0.102 -2.258 -0.059  2.55   0.805  0.02   0.039 -0.015  0.002  0.001  0.042 -0.   ]
136,False,False,False,12.363458825005178,[-0.142  0.317  0.101 -2.258 -0.059  2.552  0.805  0.017  0.036 -0.019  0.003  0.     0.038  0.001]
137,False,False,False,5.536961909758217,[-0.141  0.318  0.1   -2.258 -0.059  2.553  0.805  0.014  0.039 -0.024  0.007  0.     0.038 -0.   ]
138,False,False,False,7.945977467244368,[-0.141  0.32   0.099 -2.257 -0.059  2.555  0.805  0.017  0.042 -0.02   0.004  0.001  0.036  0.001]
139,False,False,False,4.696375963783547,[-0.14   0.322  0.098 -2.257 -0.059  2.556  0.805  0.022  0.04  -0.021  0.004  0.001  0.037 -0.001]
140,False,False,False,6.347472431242229,[-0.139  0.323  0.098 -2.257 -0.059  2.558  0.805  0.02   0.037 -0.019  0.003  0.     0.031  0.001]
141,False,False,False,14.778832967608032,[-0.138  0.325  0.097 -2.257 -0.059  2.559  0.805  0.014  0.02  -0.027 -0.012 -0.008  0.026 -0.001]
142,False,False,False,39.50391361979425,[-0.138  0.326  0.096 -2.257 -0.059  2.56   0.805  0.017  0.04  -0.017  0.009  0.01   0.035  0.001]
143,False,False,False,30.424363950327358,[-0.137  0.328  0.095 -2.257 -0.059  2.562  0.805  0.014  0.034 -0.017  0.003 -0.     0.035  0.001]
144,False,False,False,10.749993236076879,[-0.136  0.329  0.095 -2.256 -0.059  2.563  0.805  0.021  0.034 -0.017  0.003  0.     0.031  0.002]
145,False,False,False,10.822459442784897,[-0.135  0.33   0.094 -2.256 -0.059  2.564  0.805  0.015  0.034 -0.013  0.007  0.     0.034  0.001]
146,False,False,False,10.13130599441015,[-0.135  0.332  0.093 -2.256 -0.059  2.565  0.805  0.015  0.03  -0.016  0.003  0.     0.028  0.   ]
147,False,False,False,9.440620965436894,[-0.134  0.333  0.093 -2.256 -0.059  2.567  0.805  0.015  0.032 -0.012  0.002 -0.     0.033 -0.   ]
148,False,False,False,10.321117290409699,[-0.133  0.335  0.092 -2.256 -0.059  2.568  0.805  0.014  0.03  -0.021 -0.     0.     0.03   0.002]
149,False,False,False,33.10823123095417,[-0.133  0.336  0.091 -2.256 -0.059  2.569  0.805  0.045 -0.002 -0.005  0.004  0.005  0.016  0.008]
150,False,False,False,53.062841169449875,[-0.132  0.337  0.091 -2.256 -0.059  2.57   0.805  0.02   0.02  -0.008  0.004 -0.005  0.025  0.001]
151,False,False,False,18.81305389546924,[-0.132  0.338  0.09  -2.255 -0.059  2.571  0.805  0.006  0.033 -0.009  0.012  0.001  0.014  0.001]
152,False,False,False,17.91147961560941,[-0.132  0.34   0.09  -2.255 -0.059  2.571  0.805  0.006  0.034 -0.006  0.012 -0.001  0.022  0.001]
153,False,False,False,11.007936817836654,[-0.132  0.341  0.09  -2.254 -0.059  2.572  0.805  0.001  0.031 -0.002  0.012 -0.003  0.013 -0.   ]
154,False,False,False,12.108192638748083,[-0.131  0.342  0.09  -2.253 -0.059  2.573  0.805  0.003  0.032 -0.004  0.016  0.     0.018 -0.001]
155,False,False,False,8.941597745548776,[-0.131  0.344  0.089 -2.253 -0.059  2.573  0.805  0.003  0.029 -0.007  0.012 -0.002  0.015  0.001]
156,False,False,False,6.216798453781783,[-0.131  0.345  0.089 -2.252 -0.059  2.574  0.805  0.003  0.032 -0.008  0.012  0.     0.011 -0.001]
157,False,False,False,7.352213068757055,[-0.131  0.346  0.089 -2.252 -0.059  2.574  0.805  0.002  0.03  -0.005  0.013 -0.001  0.017 -0.001]
158,False,False,False,5.549080970848729,[-0.131  0.348  0.089 -2.251 -0.059  2.575  0.805  0.002  0.031 -0.005  0.014 -0.003  0.014 -0.   ]
159,False,False,False,5.397315991725826,[-0.131  0.349  0.089 -2.251 -0.059  2.576  0.805  0.006  0.033 -0.008  0.012 -0.001  0.013 -0.001]
160,False,False,False,8.279212423510069,[-0.131  0.35   0.088 -2.25  -0.059  2.576  0.805  0.     0.032 -0.005  0.014 -0.003  0.016  0.001]
161,False,False,False,6.2707743200219195,[-0.13   0.352  0.088 -2.249 -0.059  2.577  0.805  0.003  0.029 -0.005  0.014 -0.001  0.017 -0.   ]
162,False,False,False,17.125966294347887,[-0.13   0.353  0.088 -2.249 -0.059  2.578  0.805  0.003  0.03   0.001  0.036  0.003  0.002  0.001]
163,False,False,False,33.138351528419626,[-0.13   0.354  0.088 -2.248 -0.059  2.578  0.805  0.003  0.039 -0.008  0.016  0.001  0.015  0.001]
164,False,False,False,19.893418237748502,[-0.13   0.356  0.087 -2.247 -0.059  2.579  0.805  0.006  0.022 -0.006  0.008  0.002  0.019  0.002]
165,False,False,False,16.9433962433246,[-0.13   0.357  0.087 -2.247 -0.059  2.58   0.805  0.007  0.031 -0.004  0.009  0.001  0.02  -0.001]
166,False,False,False,12.393104014234988,[-0.13   0.359  0.087 -2.246 -0.059  2.58   0.805 -0.001  0.03  -0.005  0.023  0.001  0.017  0.   ]
167,False,False,False,19.089984279776907,[-0.129  0.36   0.086 -2.245 -0.059  2.581  0.805  0.005  0.03  -0.01   0.011 -0.005  0.016 -0.001]
168,False,False,False,18.859395069917788,[-0.129  0.362  0.086 -2.244 -0.059  2.582  0.805  0.001  0.037 -0.006  0.019  0.001  0.023  0.001]
169,False,False,False,14.937506587197474,[-0.129  0.363  0.086 -2.244 -0.06   2.583  0.805  0.008  0.032 -0.     0.013  0.012  0.023  0.004]
170,False,False,False,19.441962097895868,[-0.129  0.365  0.086 -2.243 -0.06   2.584  0.805  0.009  0.034 -0.003  0.019 -0.002  0.022  0.001]
171,False,False,False,10.382915765501695,[-0.129  0.366  0.085 -2.242 -0.06   2.584  0.805  0.008  0.041 -0.009  0.022 -0.001  0.018 -0.   ]
172,False,False,False,8.582736645783813,[-0.128  0.368  0.085 -2.241 -0.06   2.585  0.805  0.004  0.052 -0.011  0.026  0.008  0.004 -0.002]
173,False,False,False,30.458512210526024,[-0.128  0.37   0.085 -2.24  -0.06   2.586  0.805  0.012  0.038 -0.007  0.023 -0.003  0.025 -0.   ]
