t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,1.3977969971417163,[-0.013  0.234  0.012 -2.115 -0.008  2.33   0.806  0.     0.    -0.     0.    -0.     0.002 -0.   ],
1,False,False,False,90.13873132355278,[-0.012  0.235  0.012 -2.115 -0.008  2.33   0.806  0.106  0.075 -0.049  0.028  0.031  0.014 -0.   ],
2,False,False,False,121.55423011018156,[-0.006  0.236  0.005 -2.115 -0.007  2.331  0.806  0.08   0.013 -0.1    0.02   0.04   0.034 -0.009],
3,False,False,False,142.13954649106984,[ 0.002  0.237 -0.001 -2.114 -0.004  2.332  0.806  0.252  0.044 -0.159  0.036 -0.005  0.042  0.003],
4,False,False,False,203.32460156782045,[ 0.008  0.239 -0.005 -2.114 -0.002  2.333  0.806  0.214  0.086 -0.017  0.076  0.091  0.021  0.008],
5,False,False,False,212.77250679226003,[ 0.015  0.24  -0.011 -2.114 -0.     2.334  0.806  0.183 -0.002 -0.115  0.017  0.012  0.024  0.007],
6,False,False,False,138.87578151893595,[ 0.022  0.242 -0.017 -2.113  0.002  2.335  0.806  0.209  0.059 -0.141  0.035  0.043  0.021  0.004],
7,False,False,False,103.84935510833105,[ 0.028  0.244 -0.021 -2.113  0.003  2.336  0.806  0.14   0.024 -0.091  0.016  0.032  0.02   0.008],
8,False,False,False,74.32421013508842,[ 0.035  0.246 -0.027 -2.112  0.005  2.337  0.806  0.13   0.021 -0.125  0.022  0.059  0.017 -0.005],
9,False,False,False,84.85450609622856,[ 0.042  0.248 -0.032 -2.112  0.007  2.338  0.806  0.207  0.053 -0.092  0.021  0.024  0.043 -0.001],
10,False,False,False,109.02150114750602,[ 0.047  0.249 -0.037 -2.112  0.009  2.339  0.806  0.144  0.041 -0.114  0.02   0.05   0.025 -0.002],
11,False,False,False,47.35879902622235,[ 0.053  0.251 -0.041 -2.111  0.011  2.34   0.806  0.146  0.035 -0.105  0.018  0.053  0.013 -0.   ],
12,False,False,False,17.248022984723804,[ 0.058  0.253 -0.046 -2.111  0.012  2.341  0.806  0.148  0.046 -0.094  0.018  0.045  0.02  -0.001],
13,False,False,False,28.107417926838764,[ 0.061  0.253 -0.048 -2.11   0.013  2.341  0.806  0.134  0.053 -0.124  0.011  0.038  0.028 -0.001],
14,False,False,False,72.83537388261328,[ 0.069  0.256 -0.054 -2.109  0.016  2.343  0.806  0.086  0.054 -0.088  0.034  0.107 -0.003  0.   ],
15,False,False,False,115.67880161085712,[ 0.074  0.258 -0.059 -2.109  0.018  2.343  0.806  0.104  0.019 -0.117  0.018  0.036  0.023 -0.   ],
16,False,False,False,88.68097346727737,[ 0.08   0.26  -0.063 -2.108  0.02   2.344  0.806  0.124  0.064 -0.089  0.03   0.056  0.01   0.011],
17,False,False,False,53.26216697538526,[ 0.084  0.262 -0.067 -2.108  0.021  2.345  0.806  0.124  0.05  -0.081  0.025  0.035  0.023  0.   ],
18,False,False,False,24.26526580404065,[ 0.089  0.263 -0.07  -2.107  0.022  2.346  0.806  0.124  0.043 -0.09   0.013  0.044  0.024 -0.001],
19,False,False,False,59.02295892553268,[ 0.093  0.265 -0.073 -2.107  0.024  2.347  0.806  0.064  0.005 -0.054  0.018  0.092  0.008  0.005],
20,False,False,False,108.21021942856885,[ 0.098  0.267 -0.077 -2.106  0.025  2.348  0.806  0.088  0.034 -0.096  0.009  0.037  0.025 -0.001],
21,False,False,False,104.04781368674763,[ 0.103  0.269 -0.081 -2.106  0.027  2.349  0.806  0.041  0.027 -0.085  0.022  0.107 -0.007 -0.   ],
22,False,False,False,127.60440458806315,[ 0.107  0.27  -0.084 -2.105  0.028  2.35   0.806  0.107  0.035 -0.089  0.004  0.029  0.033 -0.005],
23,False,False,False,83.32296878589861,[ 0.111  0.272 -0.087 -2.105  0.03   2.351  0.806  0.091  0.046 -0.078  0.013  0.039  0.028 -0.   ],
24,False,False,False,53.491223511848595,[ 0.116  0.274 -0.091 -2.105  0.032  2.352  0.807  0.091 -0.008 -0.071 -0.02   0.02   0.022 -0.011],
25,False,False,False,81.37260753763583,[ 0.12   0.275 -0.094 -2.104  0.033  2.353  0.807  0.086  0.04  -0.067  0.013  0.046  0.027 -0.008],
26,False,False,False,40.535501888737535,[ 0.124  0.277 -0.097 -2.104  0.035  2.354  0.807  0.091  0.045 -0.072  0.011  0.04   0.029  0.001],
27,False,False,False,11.693604388628641,[ 0.127  0.279 -0.1   -2.103  0.036  2.355  0.807  0.088  0.045 -0.08   0.012  0.03   0.021 -0.002],
28,False,False,False,25.522026744713095,[ 0.13   0.28  -0.102 -2.103  0.037  2.356  0.807  0.067  0.035 -0.063  0.005  0.04   0.022 -0.002],
29,False,False,False,25.894125837013096,[ 0.134  0.282 -0.105 -2.103  0.039  2.357  0.807  0.063  0.035 -0.06   0.001  0.017  0.022  0.003],
30,False,False,False,24.358187938297892,[ 0.137  0.284 -0.107 -2.103  0.04   2.358  0.807  0.075  0.042 -0.063  0.012  0.023  0.028 -0.001],
31,False,False,False,14.604791642165472,[ 0.141  0.286 -0.11  -2.102  0.041  2.359  0.807  0.084  0.037 -0.062  0.011  0.027  0.019  0.   ],
