t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.9264653085848769,[-0.011  0.231  0.015 -2.119 -0.007  2.336  0.803  0.    -0.     0.    -0.001  0.    -0.     0.001],
1,False,False,False,2.3015211785882146,[-0.011  0.231  0.015 -2.119 -0.007  2.336  0.803 -0.     0.001 -0.001  0.001  0.     0.     0.   ],
2,False,False,False,3.73700859390114,[-0.011  0.231  0.015 -2.119 -0.007  2.336  0.803  0.     0.008 -0.002  0.001 -0.    -0.    -0.001],
3,False,False,False,4.937004254718988,[-0.011  0.231  0.014 -2.119 -0.007  2.336  0.803 -0.     0.011 -0.004 -0.     0.002  0.003  0.003],
4,False,False,False,5.296215005396508,[-0.011  0.232  0.014 -2.119 -0.007  2.336  0.804  0.001  0.021 -0.005 -0.004  0.002  0.002  0.008],
5,False,False,False,7.261621620588874,[-0.012  0.233  0.014 -2.119 -0.007  2.336  0.804 -0.002  0.024 -0.006 -0.01   0.005  0.001  0.005],
6,False,False,False,9.907348552029173,[-0.012  0.234  0.013 -2.12  -0.007  2.336  0.804 -0.005  0.034 -0.009 -0.009 -0.     0.004  0.01 ],
7,False,False,False,9.08413947039701,[-0.012  0.235  0.013 -2.12  -0.007  2.336  0.805 -0.001  0.037 -0.01  -0.006  0.001 -0.001  0.013],
8,False,False,False,10.38217521206805,[-0.012  0.237  0.013 -2.12  -0.007  2.336  0.805 -0.004  0.04  -0.014 -0.013  0.002  0.001  0.008],
9,False,False,False,15.19948544063092,[-0.012  0.239  0.012 -2.121 -0.007  2.336  0.805 -0.001  0.045 -0.012 -0.    -0.     0.002  0.013],
10,False,False,False,16.01066352726748,[-0.012  0.241  0.011 -2.121 -0.007  2.336  0.806 -0.006  0.052 -0.015 -0.01   0.002  0.004  0.011],
11,False,False,False,7.346960336641912,[-0.012  0.243  0.011 -2.122 -0.007  2.336  0.806 -0.012  0.059 -0.02  -0.016  0.     0.002  0.018],
12,False,False,False,14.057435314730075,[-0.013  0.245  0.01  -2.122 -0.007  2.336  0.807 -0.009  0.056 -0.023 -0.011  0.     0.     0.011],
13,False,False,False,6.323374283725584,[-0.013  0.248  0.009 -2.123 -0.007  2.336  0.807 -0.004  0.061 -0.025 -0.009 -0.001  0.     0.009],
14,False,False,False,7.8828886173560875,[-0.013  0.25   0.008 -2.123 -0.007  2.336  0.808 -0.009  0.063 -0.026 -0.011  0.     0.005  0.006],
15,False,False,False,10.63342252565948,[-0.014  0.252  0.007 -2.123 -0.007  2.336  0.808 -0.01   0.062 -0.025 -0.011  0.    -0.     0.016],
16,False,False,False,9.44417051033092,[-0.014  0.255  0.006 -2.124 -0.007  2.336  0.809 -0.008  0.065 -0.027 -0.015  0.004 -0.     0.013],
17,False,False,False,5.810215965699851,[-0.014  0.258  0.005 -2.125 -0.007  2.336  0.809 -0.007  0.068 -0.03  -0.016  0.    -0.     0.01 ],
18,False,False,False,7.334083394885843,[-0.015  0.26   0.004 -2.125 -0.007  2.336  0.809 -0.008  0.069 -0.028 -0.018  0.     0.001  0.015],
19,False,False,False,4.500562164350705,[-0.015  0.263  0.002 -2.126 -0.007  2.336  0.81  -0.011  0.067 -0.029 -0.015 -0.     0.001  0.019],
20,False,False,False,8.974471097340626,[-0.015  0.266  0.001 -2.126 -0.007  2.336  0.81  -0.012  0.068 -0.031 -0.011  0.    -0.     0.009],
21,False,False,False,7.9188981186597065,[-0.016  0.269 -0.    -2.127 -0.007  2.336  0.811 -0.013  0.072 -0.034 -0.013 -0.     0.005  0.008],
22,False,False,False,8.641940010810318,[-0.016  0.272 -0.001 -2.127 -0.007  2.337  0.811 -0.01   0.072 -0.03  -0.012  0.     0.     0.008],
23,False,False,False,8.633425527402066,[-0.017  0.275 -0.003 -2.128 -0.007  2.337  0.812 -0.007  0.068 -0.028 -0.01  -0.     0.005  0.016],
24,False,False,False,11.397999555361409,[-0.017  0.277 -0.004 -2.128 -0.007  2.337  0.812 -0.008  0.072 -0.033 -0.015  0.     0.003  0.017],
25,False,False,False,10.5797137057959,[-0.017  0.28  -0.005 -2.129 -0.007  2.337  0.813 -0.011  0.07  -0.03  -0.011 -0.     0.007  0.011],
26,False,False,False,11.08863440690258,[-0.018  0.283 -0.006 -2.129 -0.007  2.337  0.814 -0.013  0.076 -0.025 -0.021 -0.     0.006  0.014],
