t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.8156160429377547,[ 0.01   0.235 -0.01  -2.109 -0.001  2.322  0.804  0.    -0.    -0.001  0.001  0.    -0.     0.001],
1,False,False,False,1.888048980305746,[ 0.01   0.235 -0.01  -2.109 -0.001  2.322  0.804  0.001  0.     0.001  0.    -0.     0.     0.   ],
2,False,False,False,4.308349295298387,[ 0.01   0.235 -0.01  -2.109 -0.001  2.322  0.804 -0.001 -0.    -0.    -0.005  0.    -0.002 -0.001],
3,False,False,False,105.69467947050624,[ 0.01   0.237 -0.009 -2.107  0.001  2.323  0.804  0.011  0.054  0.041  0.136  0.033  0.021 -0.022],
4,False,False,False,75.10409874131818,[ 0.011  0.239 -0.007 -2.1    0.004  2.325  0.803  0.015  0.027  0.075  0.198  0.049  0.063 -0.017],
5,False,False,False,67.01922404129543,[ 0.012  0.241 -0.004 -2.091  0.006  2.327  0.802  0.035  0.009  0.061  0.181  0.045  0.059 -0.023],
6,False,False,False,30.416657322270833,[ 0.014  0.242 -0.001 -2.084  0.008  2.329  0.801  0.04   0.015  0.076  0.19   0.05   0.046 -0.022],
7,False,False,False,20.739412187596425,[ 0.015  0.243  0.002 -2.077  0.011  2.331  0.8    0.052  0.032  0.08   0.202  0.054  0.005 -0.029],
8,False,False,False,85.64514845474326,[ 0.017  0.244  0.006 -2.067  0.014  2.334  0.799  0.04   0.03   0.075  0.199  0.055  0.097 -0.024],
9,False,False,False,96.33102966654076,[ 0.019  0.246  0.009 -2.06   0.016  2.336  0.797  0.037  0.004  0.061  0.161  0.051  0.04  -0.022],
10,False,False,False,58.082805763792955,[ 0.021  0.247  0.012 -2.053  0.018  2.338  0.796  0.053 -0.002  0.065  0.19   0.049  0.039 -0.025],
11,False,False,False,53.025524783809985,[ 0.023  0.247  0.016 -2.045  0.021  2.341  0.795  0.048  0.015  0.084  0.16   0.063  0.085 -0.022],
12,False,False,False,70.65094650848624,[ 0.025  0.248  0.019 -2.039  0.023  2.343  0.794  0.049 -0.012  0.073  0.134  0.035  0.041 -0.022],
13,False,False,False,106.73298223651607,[ 0.028  0.249  0.022 -2.031  0.026  2.347  0.793  0.039  0.024  0.083  0.217  0.054  0.099 -0.03 ],
14,False,False,False,91.84240116647483,[ 0.03   0.251  0.026 -2.023  0.028  2.35   0.792  0.058  0.017  0.075  0.18   0.054  0.098 -0.021],
15,False,False,False,30.976314600018526,[ 0.032  0.252  0.03  -2.016  0.031  2.354  0.791  0.05  -0.006  0.09   0.143  0.059  0.067 -0.02 ],
16,False,False,False,41.333348908951905,[ 0.034  0.251  0.033 -2.01   0.033  2.356  0.791  0.05   0.001  0.079  0.147  0.056  0.066 -0.016],
17,False,False,False,26.854666139615595,[ 0.036  0.251  0.037 -2.004  0.036  2.358  0.79   0.037 -0.01   0.075  0.12   0.046  0.053 -0.004],
18,False,False,False,26.519812137010177,[ 0.038  0.25   0.04  -2.     0.039  2.36   0.79   0.033 -0.039  0.059  0.064  0.056  0.044 -0.002],
19,False,False,False,30.706437769456695,[ 0.039  0.248  0.042 -1.998  0.042  2.36   0.79   0.025 -0.043  0.046  0.043  0.05   0.016  0.001],
20,False,False,False,10.919087787330088,[ 0.04   0.245  0.044 -1.997  0.044  2.36   0.79   0.011 -0.046  0.035  0.029  0.036  0.     0.   ],
21,False,False,False,16.00355691781167,[ 0.04   0.243  0.046 -1.996  0.045  2.361  0.79   0.002 -0.056  0.028  0.014  0.031  0.007  0.   ],
22,False,False,False,22.08071196426836,[ 0.04   0.24   0.047 -1.996  0.047  2.361  0.79   0.005 -0.052  0.034  0.017  0.045  0.014  0.001],
23,False,False,False,27.349632737877062,[ 0.04   0.237  0.049 -1.995  0.049  2.362  0.79   0.001 -0.053  0.033  0.     0.023  0.012  0.001],
24,False,False,False,23.71676937449206,[ 0.041  0.235  0.05  -1.995  0.05   2.363  0.79  -0.001 -0.068  0.031 -0.002  0.034  0.015 -0.004],
25,False,False,False,28.903347629721388,[ 0.041  0.232  0.052 -1.995  0.052  2.363  0.79  -0.001 -0.043  0.033  0.013  0.03   0.02  -0.001],
26,False,False,False,32.30350408186489,[ 0.041  0.23   0.053 -1.995  0.053  2.364  0.79   0.001 -0.05   0.033 -0.006  0.032  0.005  0.   ],
27,False,False,False,33.52464053740185,[ 0.041  0.228  0.054 -1.996  0.054  2.365  0.79   0.    -0.025  0.026  0.006  0.019  0.013  0.001],
28,False,False,False,37.2514629884406,[ 0.041  0.226  0.056 -1.996  0.056  2.365  0.79  -0.002 -0.029  0.024 -0.015  0.045  0.009  0.   ],
29,False,False,False,37.112117693357426,[ 0.041  0.224  0.057 -1.996  0.057  2.366  0.79  -0.002 -0.044  0.029 -0.003  0.023  0.014 -0.002],
30,False,False,False,18.85467764543129,[ 0.041  0.222  0.058 -1.996  0.058  2.366  0.79   0.    -0.044  0.03   0.004  0.025  0.012  0.   ],
31,False,False,False,11.33419127248676,[ 0.041  0.22   0.059 -1.996  0.06   2.367  0.79  -0.    -0.055  0.03  -0.     0.019  0.014 -0.   ],
32,False,False,False,21.739580918184153,[ 0.041  0.218  0.061 -1.996  0.061  2.368  0.79   0.003 -0.041  0.028  0.001  0.036  0.019 -0.001],
33,False,False,False,25.92629895861127,[ 0.041  0.216  0.062 -1.997  0.062  2.368  0.79   0.001 -0.026  0.03  -0.001  0.014  0.014  0.001],
34,False,False,False,22.1714410622908,[ 0.041  0.215  0.063 -1.997  0.063  2.369  0.79   0.004 -0.024  0.026 -0.005  0.024  0.01  -0.001],
35,False,False,False,15.771649356735772,[ 0.041  0.214  0.064 -1.997  0.064  2.37   0.79   0.    -0.026  0.029 -0.003  0.012  0.011  0.001],
36,False,False,False,14.436869608513547,[ 0.041  0.213  0.065 -1.998  0.065  2.371  0.79   0.001 -0.032  0.027 -0.003  0.02   0.018 -0.001],
37,False,False,False,16.050865111093128,[ 0.041  0.211  0.066 -1.998  0.065  2.371  0.79   0.002 -0.027  0.024 -0.014  0.02   0.007  0.001],
38,False,False,False,17.52933133961444,[ 0.041  0.21   0.067 -1.999  0.066  2.372  0.79   0.001 -0.031  0.026 -0.009  0.012  0.015  0.001],
39,False,False,False,16.347269829893698,[ 0.041  0.209  0.068 -1.999  0.067  2.373  0.79   0.    -0.025  0.024 -0.008  0.019  0.006 -0.002],
40,False,False,False,10.83481133030913,[ 0.041  0.207  0.069 -2.     0.068  2.373  0.79   0.005 -0.009  0.021 -0.015  0.018  0.002  0.001],
41,False,False,False,21.97495106327575,[ 0.041  0.206  0.07  -2.     0.069  2.374  0.79   0.    -0.016  0.026 -0.005  0.016  0.014 -0.001],
42,False,False,False,19.269298760708352,[ 0.041  0.205  0.071 -2.001  0.07   2.374  0.79   0.003 -0.028  0.025 -0.018  0.022  0.01   0.   ],
43,False,False,False,18.86054438328596,[ 0.041  0.204  0.073 -2.002  0.071  2.375  0.79  -0.001 -0.02   0.031 -0.017  0.013  0.011 -0.001],
44,False,False,False,13.15169571880309,[ 0.041  0.204  0.074 -2.003  0.072  2.375  0.79   0.    -0.015  0.03  -0.028  0.017  0.003 -0.001],
45,False,False,False,16.268024001671886,[ 0.041  0.203  0.075 -2.004  0.073  2.376  0.79   0.005 -0.002  0.023 -0.02   0.026  0.007 -0.001],
46,False,False,False,19.50309569120313,[ 0.041  0.203  0.076 -2.005  0.074  2.376  0.79  -0.     0.001  0.03  -0.024  0.016  0.008  0.001],
47,False,False,False,10.331041676137827,[ 0.041  0.203  0.077 -2.006  0.075  2.377  0.79   0.    -0.001  0.03  -0.025  0.016  0.013 -0.001],
48,False,False,False,9.78410954886355,[ 0.041  0.203  0.078 -2.007  0.075  2.378  0.79   0.003  0.004  0.021 -0.03   0.017  0.009 -0.   ],
49,False,False,False,10.896135167974608,[ 0.041  0.203  0.079 -2.009  0.076  2.378  0.79   0.002  0.001  0.022 -0.044  0.02   0.004 -0.001],
