t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.9182156281279036,[-0.034  0.235  0.036 -2.11  -0.016  2.322  0.815 -0.    -0.     0.001 -0.    -0.    -0.    -0.001],
1,False,False,False,1.9461840229973055,[-0.034  0.235  0.036 -2.11  -0.016  2.322  0.815 -0.    -0.001 -0.     0.    -0.    -0.    -0.   ],
2,False,False,False,1.8062146573582611,[-0.034  0.235  0.036 -2.11  -0.016  2.322  0.815 -0.    -0.001 -0.    -0.    -0.    -0.     0.001],
3,False,False,False,6.860871050796968,[-0.034  0.235  0.036 -2.11  -0.016  2.323  0.815  0.     0.01  -0.002 -0.001 -0.     0.001 -0.001],
4,False,False,False,4.196007816849146,[-0.034  0.236  0.036 -2.11  -0.016  2.323  0.815  0.     0.016 -0.006  0.    -0.     0.005  0.   ],
5,False,False,False,7.634492753231409,[-0.034  0.237  0.035 -2.11  -0.016  2.323  0.815 -0.001  0.025 -0.014  0.006 -0.     0.019  0.   ],
6,False,False,False,10.345320518603332,[-0.034  0.238  0.035 -2.109 -0.016  2.324  0.815 -0.002  0.028 -0.015  0.007 -0.     0.02  -0.003],
7,False,False,False,10.421841569383115,[-0.035  0.239  0.035 -2.109 -0.017  2.325  0.815 -0.01   0.036 -0.016  0.008 -0.007  0.031 -0.001],
8,False,False,False,11.96725077047212,[-0.035  0.24   0.034 -2.109 -0.017  2.326  0.814 -0.006  0.038 -0.017  0.009 -0.017  0.03   0.001],
9,False,False,False,14.148035702754255,[-0.035  0.242  0.033 -2.108 -0.017  2.328  0.814 -0.003  0.046 -0.015  0.006 -0.009  0.035 -0.006],
10,False,False,False,13.207561133221645,[-0.035  0.244  0.033 -2.108 -0.018  2.329  0.814 -0.009  0.052 -0.021  0.004 -0.012  0.034 -0.003],
11,False,False,False,11.036045088303124,[-0.036  0.246  0.032 -2.107 -0.018  2.331  0.814 -0.008  0.054 -0.021  0.013 -0.01   0.038 -0.005],
12,False,False,False,10.137711094923056,[-0.036  0.248  0.031 -2.107 -0.019  2.333  0.814 -0.01   0.046 -0.024  0.011 -0.01   0.043 -0.006],
13,False,False,False,10.342751621249626,[-0.036  0.25   0.03  -2.106 -0.019  2.335  0.814 -0.009  0.052 -0.026  0.016 -0.013  0.054 -0.006],
14,False,False,False,7.827080716160021,[-0.037  0.253  0.029 -2.106 -0.02   2.337  0.814 -0.013  0.059 -0.027  0.013 -0.015  0.056 -0.004],
15,False,False,False,8.27583404357673,[-0.037  0.255  0.028 -2.105 -0.02   2.339  0.813 -0.01   0.065 -0.027  0.017 -0.013  0.051 -0.007],
16,False,False,False,12.735038344140168,[-0.037  0.258  0.027 -2.104 -0.021  2.341  0.813 -0.008  0.068 -0.026  0.011 -0.025  0.055 -0.007],
17,False,False,False,14.888760225117908,[-0.038  0.26   0.026 -2.104 -0.022  2.343  0.813 -0.008  0.071 -0.026  0.014 -0.016  0.058 -0.01 ],
18,False,False,False,9.986591691925414,[-0.038  0.263  0.025 -2.103 -0.022  2.345  0.813 -0.011  0.064 -0.032  0.017 -0.013  0.058 -0.005],
19,False,False,False,12.935396274946841,[-0.038  0.265  0.023 -2.102 -0.023  2.348  0.813 -0.006  0.069 -0.029  0.022 -0.02   0.055 -0.004],
20,False,False,False,9.763074659866742,[-0.039  0.268  0.022 -2.101 -0.024  2.35   0.812 -0.007  0.073 -0.033  0.018 -0.023  0.056 -0.006],
21,False,False,False,8.328798739139184,[-0.039  0.271  0.021 -2.101 -0.024  2.353  0.812 -0.012  0.071 -0.029  0.015 -0.023  0.062 -0.001],
22,False,False,False,7.196933263834412,[-0.04   0.274  0.02  -2.1   -0.025  2.355  0.812 -0.012  0.071 -0.03   0.017 -0.019  0.061 -0.002],
23,False,False,False,4.315308441364867,[-0.04   0.277  0.019 -2.099 -0.026  2.357  0.812 -0.012  0.072 -0.031  0.015 -0.02   0.064 -0.003],
24,False,False,False,6.137498114542252,[-0.04   0.28   0.017 -2.099 -0.027  2.36   0.812 -0.013  0.075 -0.034  0.015 -0.015  0.063 -0.009],
25,False,False,False,8.411951688660112,[-0.041  0.283  0.016 -2.098 -0.027  2.362  0.811 -0.012  0.078 -0.028  0.014 -0.018  0.058 -0.011],
26,False,False,False,11.297459398690348,[-0.041  0.286  0.015 -2.097 -0.028  2.365  0.811 -0.016  0.075 -0.035  0.014 -0.023  0.059 -0.005],
27,False,False,False,14.073621590065748,[-0.042  0.289  0.013 -2.097 -0.029  2.368  0.811 -0.01   0.072 -0.032  0.019 -0.015  0.059 -0.008],
28,False,False,False,12.239218418450406,[-0.042  0.292  0.012 -2.096 -0.03   2.37   0.81  -0.012  0.079 -0.031  0.018 -0.016  0.065 -0.005],
29,False,False,False,8.108461027073442,[-0.043  0.295  0.011 -2.095 -0.03   2.373  0.81  -0.009  0.078 -0.034  0.019 -0.02   0.065 -0.007],
30,False,False,False,7.38977052549658,[-0.043  0.298  0.01  -2.095 -0.031  2.375  0.81  -0.011  0.077 -0.029  0.015 -0.022  0.065 -0.004],
31,False,False,False,10.150411743657349,[-0.043  0.301  0.008 -2.094 -0.032  2.377  0.81  -0.013  0.074 -0.035  0.019 -0.018  0.063 -0.007],
32,False,False,False,13.947240519721557,[-0.044  0.305  0.007 -2.093 -0.033  2.381  0.809 -0.008  0.081 -0.031  0.017 -0.017  0.074 -0.002],
33,False,False,False,15.672468651351862,[-0.044  0.308  0.005 -2.092 -0.033  2.383  0.809 -0.006  0.078 -0.033  0.012 -0.02   0.071 -0.012],
34,False,False,False,15.31103552030566,[-0.045  0.311  0.004 -2.092 -0.034  2.386  0.809 -0.008  0.083 -0.034  0.017 -0.016  0.067 -0.004],
