t,success,grasped,has_collided,joint_jerks,proprioception
49,False,False,False,12.137220562338628,[-0.008  0.261  0.027 -2.144 -0.018  2.344  0.786  0.001  0.021  0.007 -0.011 -0.005  0.012 -0.007]
50,False,False,False,8.239806046774977,[-0.008  0.262  0.028 -2.144 -0.018  2.345  0.786 -0.003  0.019  0.011 -0.014 -0.005  0.009 -0.005]
51,False,False,False,9.296124024578937,[-0.008  0.263  0.028 -2.145 -0.019  2.345  0.786  0.     0.024  0.006 -0.011 -0.004  0.011 -0.003]
52,False,False,False,10.822721201751241,[-0.008  0.264  0.028 -2.146 -0.019  2.346  0.786 -0.     0.018  0.005 -0.012 -0.001  0.01  -0.013]
53,False,False,False,12.721844003202415,[-0.008  0.264  0.029 -2.146 -0.019  2.346  0.785  0.     0.018  0.01  -0.018 -0.006  0.013 -0.007]
54,False,False,False,11.089710722484947,[-0.008  0.265  0.029 -2.147 -0.019  2.347  0.785 -0.001  0.021  0.009 -0.014  0.     0.013 -0.002]
55,False,False,False,9.072182625481329,[-0.008  0.266  0.029 -2.147 -0.019  2.347  0.785 -0.002  0.021  0.008 -0.013 -0.003  0.009 -0.006]
56,False,False,False,7.487729169097119,[-0.008  0.267  0.029 -2.148 -0.02   2.348  0.785 -0.005  0.024  0.007 -0.011 -0.009  0.016 -0.008]
57,False,False,False,13.554204216451144,[-0.008  0.268  0.03  -2.148 -0.02   2.348  0.785 -0.     0.02   0.003 -0.013 -0.002  0.013 -0.001]
58,False,False,False,11.57161815567164,[-0.008  0.268  0.03  -2.149 -0.02   2.349  0.784 -0.004  0.018  0.003 -0.015 -0.006  0.011 -0.006]
59,False,False,False,5.49094187996979,[-0.009  0.269  0.03  -2.149 -0.02   2.349  0.784 -0.004  0.016  0.01  -0.014 -0.007  0.011 -0.006]
60,False,False,False,6.44033488568547,[-0.009  0.27   0.031 -2.15  -0.02   2.35   0.784 -0.007  0.021  0.012 -0.013 -0.003  0.014 -0.006]
61,False,False,False,4.942483220291447,[-0.009  0.271  0.031 -2.15  -0.021  2.35   0.784 -0.008  0.023  0.009 -0.01  -0.002  0.018 -0.004]
62,False,False,False,9.638394873898944,[-0.009  0.271  0.031 -2.151 -0.021  2.351  0.784 -0.002  0.019  0.012 -0.009 -0.004  0.012 -0.003]
63,False,False,False,11.616112246615794,[-0.009  0.272  0.032 -2.151 -0.021  2.351  0.783 -0.002  0.022  0.006 -0.009 -0.002  0.015 -0.012]
64,False,False,False,13.4108519474181,[-0.009  0.273  0.032 -2.152 -0.021  2.352  0.783 -0.     0.018  0.005 -0.011 -0.001  0.012 -0.002]
65,False,False,False,10.544594483113876,[-0.01   0.274  0.032 -2.152 -0.021  2.353  0.783 -0.004  0.02   0.006 -0.012 -0.005  0.013 -0.006]
66,False,False,False,5.105917097060984,[-0.01   0.274  0.033 -2.153 -0.022  2.353  0.783 -0.002  0.02   0.009 -0.013 -0.007  0.013 -0.007]
67,False,False,False,9.123705003434083,[-0.01   0.275  0.033 -2.153 -0.022  2.354  0.783 -0.006  0.016  0.005 -0.013 -0.007  0.009 -0.   ]
68,False,False,False,12.172485840487528,[-0.01   0.276  0.033 -2.153 -0.022  2.354  0.783 -0.007  0.02   0.006 -0.009 -0.002  0.017 -0.002]
69,False,False,False,13.543534621442285,[-0.01   0.277  0.033 -2.154 -0.022  2.355  0.782 -0.002  0.019  0.006 -0.005 -0.014  0.016 -0.002]
70,False,False,False,14.91610985593334,[-0.011  0.278  0.034 -2.154 -0.023  2.355  0.782 -0.003  0.019  0.009 -0.008 -0.004  0.016 -0.004]
71,False,False,False,11.519284832126841,[-0.011  0.278  0.034 -2.154 -0.023  2.356  0.782 -0.002  0.016  0.004 -0.009 -0.011  0.018 -0.007]
72,False,False,False,14.148871000997445,[-0.011  0.279  0.034 -2.155 -0.023  2.356  0.782 -0.009  0.02   0.008 -0.008 -0.003  0.013 -0.002]
73,False,False,False,12.1710458217303,[-0.011  0.28   0.034 -2.155 -0.023  2.357  0.782 -0.006  0.019  0.005 -0.005 -0.006  0.016 -0.003]
74,False,False,False,3.9022588757323433,[-0.011  0.281  0.034 -2.155 -0.023  2.358  0.782 -0.006  0.016  0.005 -0.001 -0.008  0.017 -0.002]
75,False,False,False,7.03119747566779,[-0.011  0.282  0.035 -2.155 -0.024  2.358  0.782 -0.008  0.017  0.004 -0.001 -0.003  0.014 -0.005]
76,False,False,False,5.383986259437405,[-0.012  0.283  0.035 -2.155 -0.024  2.359  0.782 -0.007  0.019  0.002 -0.002 -0.003  0.013 -0.002]
77,False,False,False,5.4962720730156205,[-0.012  0.283  0.035 -2.155 -0.024  2.359  0.782 -0.003  0.018  0.006 -0.    -0.002  0.014 -0.004]
78,False,False,False,7.148673749802733,[-0.012  0.284  0.035 -2.155 -0.024  2.36   0.781  0.001  0.015  0.003 -0.003 -0.006  0.011 -0.001]
79,False,False,False,11.74563683307286,[-0.012  0.285  0.035 -2.155 -0.025  2.361  0.781 -0.003  0.018  0.005  0.    -0.004  0.02  -0.001]
80,False,False,False,11.995598835836262,[-0.012  0.286  0.035 -2.155 -0.025  2.361  0.781 -0.006  0.017  0.005  0.001 -0.003  0.011 -0.003]
81,False,False,False,11.410783484547474,[-0.013  0.286  0.036 -2.155 -0.025  2.362  0.781 -0.004  0.018  0.003 -0.001 -0.008  0.017 -0.002]
82,False,False,False,9.080229891362514,[-0.013  0.287  0.036 -2.155 -0.025  2.362  0.781 -0.006  0.017  0.004 -0.    -0.002  0.018 -0.005]
83,False,False,False,9.41756354626532,[-0.013  0.288  0.036 -2.155 -0.026  2.363  0.781 -0.011  0.015 -0.001 -0.    -0.007  0.02  -0.001]
84,False,False,False,9.15706687431389,[-0.013  0.289  0.036 -2.155 -0.026  2.364  0.781 -0.007  0.018  0.002 -0.001 -0.008  0.019  0.   ]
85,False,False,False,5.547375274122274,[-0.014  0.289  0.036 -2.155 -0.026  2.364  0.781 -0.004  0.017  0.002  0.001 -0.006  0.022 -0.004]
86,False,False,False,8.439200342554926,[-0.014  0.29   0.036 -2.155 -0.026  2.365  0.781 -0.002  0.022  0.004 -0.    -0.011  0.018 -0.002]
87,False,False,False,11.23820930841885,[-0.014  0.291  0.036 -2.155 -0.027  2.366  0.781 -0.01   0.018  0.002  0.002 -0.006  0.014 -0.001]
88,False,False,False,10.819239742196732,[-0.014  0.292  0.036 -2.155 -0.027  2.366  0.781 -0.008  0.016  0.001  0.004 -0.012  0.017 -0.   ]
89,False,False,False,7.709621807345011,[-0.014  0.293  0.036 -2.155 -0.027  2.367  0.781 -0.005  0.019  0.002  0.011 -0.008  0.017 -0.   ]
90,False,False,False,9.88128300667378,[-0.015  0.293  0.037 -2.155 -0.027  2.368  0.781 -0.004  0.02   0.003  0.007 -0.01   0.011 -0.003]
91,False,False,False,11.150305529501457,[-0.015  0.294  0.037 -2.154 -0.028  2.368  0.781 -0.008  0.023  0.001  0.007 -0.003  0.015 -0.   ]
92,False,False,False,9.438851029479869,[-0.015  0.295  0.037 -2.154 -0.028  2.369  0.781 -0.005  0.02   0.001  0.007 -0.006  0.02  -0.   ]
93,False,False,False,6.557100996732555,[-0.015  0.296  0.037 -2.154 -0.028  2.369  0.78  -0.007  0.018  0.     0.006 -0.006  0.016  0.   ]
94,False,False,False,5.138799470166078,[-0.016  0.297  0.037 -2.154 -0.028  2.37   0.78  -0.007  0.017  0.002  0.006 -0.008  0.018 -0.003]
95,False,False,False,8.420701499443046,[-0.016  0.297  0.037 -2.153 -0.029  2.371  0.78  -0.009  0.014  0.001  0.005 -0.001  0.013 -0.002]
96,False,False,False,13.583090902034916,[-0.016  0.298  0.037 -2.153 -0.029  2.371  0.78  -0.006  0.023  0.001  0.006 -0.009  0.013 -0.001]
97,False,False,False,10.888728624996896,[-0.016  0.299  0.037 -2.153 -0.029  2.372  0.78  -0.003  0.021  0.004  0.006 -0.006  0.018  0.001]
98,False,False,False,9.141780211399402,[-0.017  0.299  0.037 -2.153 -0.029  2.373  0.78  -0.009  0.023  0.004  0.003 -0.003  0.014 -0.001]
99,False,False,False,13.022743144512901,[-0.017  0.3    0.037 -2.152 -0.03   2.373  0.78  -0.003  0.02   0.001  0.007 -0.007  0.021  0.001]
100,False,False,False,15.048720319303927,[-0.017  0.301  0.037 -2.152 -0.03   2.374  0.78  -0.007  0.022  0.003  0.003 -0.006  0.01  -0.002]
101,False,False,False,13.88758862056999,[-0.017  0.302  0.037 -2.152 -0.03   2.375  0.78  -0.006  0.017  0.001  0.009 -0.006  0.017 -0.002]
102,False,False,False,12.304249819675126,[-0.018  0.303  0.037 -2.152 -0.03   2.375  0.78  -0.009  0.019  0.001  0.003 -0.007  0.013 -0.001]
103,False,False,False,9.412102911867779,[-0.018  0.303  0.037 -2.151 -0.031  2.376  0.78  -0.002  0.022  0.004  0.005 -0.007  0.014  0.001]
104,False,False,False,10.939013419005065,[-0.018  0.304  0.038 -2.151 -0.031  2.377  0.78  -0.009  0.021  0.005  0.012 -0.003  0.011 -0.003]
105,False,False,False,15.752495514659788,[-0.018  0.305  0.038 -2.151 -0.031  2.377  0.78  -0.003  0.023  0.     0.009 -0.012  0.019  0.001]
106,False,False,False,14.325677897681585,[-0.018  0.306  0.038 -2.15  -0.031  2.378  0.78  -0.008  0.023  0.     0.006 -0.004  0.017  0.   ]
107,False,False,False,7.708236993915159,[-0.019  0.307  0.038 -2.15  -0.032  2.379  0.78  -0.009  0.025  0.     0.008 -0.006  0.011 -0.001]
108,False,False,False,9.595219604133966,[-0.019  0.308  0.038 -2.15  -0.032  2.379  0.78  -0.008  0.021 -0.002  0.007 -0.008  0.018 -0.002]
109,False,False,False,8.60735918817379,[-0.019  0.308  0.038 -2.15  -0.032  2.38   0.78  -0.005  0.02   0.004  0.005 -0.004  0.017 -0.002]
110,False,False,False,10.451344149948474,[-0.019  0.309  0.038 -2.149 -0.032  2.38   0.78  -0.009  0.019  0.     0.012 -0.006  0.016 -0.   ]
111,False,False,False,8.649674708360585,[-0.02   0.31   0.038 -2.149 -0.033  2.381  0.78  -0.006  0.019  0.001  0.01  -0.005  0.019 -0.002]
112,False,False,False,4.809174088887284,[-0.02   0.311  0.038 -2.149 -0.033  2.382  0.78  -0.004  0.021 -0.001  0.008 -0.002  0.016 -0.   ]
113,False,False,False,8.135583129756824,[-0.02   0.311  0.038 -2.148 -0.033  2.382  0.78  -0.006  0.022  0.     0.01  -0.006  0.022 -0.003]
114,False,False,False,10.700163338157854,[-0.02   0.312  0.038 -2.148 -0.033  2.383  0.78  -0.005  0.019  0.     0.003 -0.003  0.018  0.001]
115,False,False,False,10.67652860487999,[-0.02   0.313  0.038 -2.148 -0.034  2.384  0.78  -0.006  0.023  0.002  0.007 -0.007  0.015 -0.001]
116,False,False,False,8.489413388563086,[-0.021  0.314  0.038 -2.147 -0.034  2.384  0.78  -0.007  0.018  0.002  0.008 -0.005  0.016  0.001]
117,False,False,False,6.273801944639097,[-0.021  0.314  0.038 -2.147 -0.034  2.385  0.78  -0.005  0.015  0.001  0.009 -0.004  0.017 -0.006]
118,False,False,False,11.9998881735761,[-0.021  0.315  0.038 -2.147 -0.034  2.386  0.78  -0.002  0.023 -0.     0.005 -0.011  0.016  0.001]
119,False,False,False,12.469235588838165,[-0.021  0.316  0.038 -2.146 -0.035  2.386  0.779 -0.007  0.019  0.001  0.007 -0.006  0.011 -0.   ]
120,False,False,False,9.916448496561646,[-0.021  0.317  0.038 -2.146 -0.035  2.387  0.779 -0.003  0.023  0.001  0.008 -0.006  0.016 -0.001]
121,False,False,False,6.900829663550839,[-0.022  0.318  0.038 -2.146 -0.035  2.388  0.779 -0.006  0.021  0.001  0.008 -0.009  0.015  0.001]
122,False,False,False,4.0780521552743325,[-0.022  0.318  0.038 -2.145 -0.036  2.388  0.779 -0.005  0.019  0.002  0.007 -0.007  0.014  0.   ]
123,False,False,False,6.437155197259326,[-0.022  0.319  0.039 -2.145 -0.036  2.389  0.779 -0.008  0.021 -0.001  0.01  -0.011  0.014 -0.001]
124,False,False,False,8.956285628516767,[-0.022  0.319  0.039 -2.145 -0.036  2.389  0.779 -0.007  0.018 -0.001  0.009 -0.005  0.021 -0.001]
125,False,False,False,10.207186135599747,[-0.022  0.321  0.039 -2.144 -0.036  2.39   0.779 -0.005  0.018  0.005  0.001 -0.007  0.016 -0.   ]
126,False,False,False,14.314125866628665,[-0.023  0.322  0.039 -2.144 -0.037  2.391  0.779 -0.006  0.015 -0.     0.01  -0.004  0.018 -0.006]
127,False,False,False,11.36920932515583,[-0.023  0.322  0.039 -2.144 -0.037  2.392  0.779 -0.007  0.021  0.001  0.009 -0.003  0.018 -0.   ]
128,False,False,False,11.591649331280557,[-0.023  0.323  0.039 -2.144 -0.037  2.392  0.779 -0.006  0.014 -0.     0.005 -0.008  0.019 -0.006]
129,False,False,False,14.968345675711108,[-0.023  0.324  0.039 -2.143 -0.037  2.393  0.779 -0.008  0.025  0.003  0.01  -0.008  0.021 -0.001]
130,False,False,False,14.368557199428643,[-0.023  0.325  0.039 -2.143 -0.037  2.394  0.779 -0.002  0.018  0.002  0.008 -0.001  0.016  0.001]
131,False,False,False,6.523155373496821,[-0.024  0.325  0.039 -2.143 -0.038  2.394  0.779 -0.001  0.015  0.002  0.008 -0.001  0.015 -0.001]
132,False,False,False,7.679947065620373,[-0.024  0.326  0.039 -2.142 -0.038  2.395  0.779 -0.004  0.022  0.003  0.009 -0.004  0.017 -0.   ]
133,False,False,False,3.7699908903691797,[-0.024  0.327  0.039 -2.142 -0.038  2.396  0.779 -0.003  0.025  0.002  0.008 -0.006  0.017  0.001]
134,False,False,False,11.825072278312364,[-0.024  0.328  0.039 -2.142 -0.038  2.396  0.779 -0.006  0.013  0.006  0.013 -0.005  0.008 -0.   ]
135,False,False,False,18.713362413128827,[-0.024  0.328  0.04  -2.142 -0.039  2.397  0.779 -0.001  0.022  0.006  0.008 -0.003  0.017 -0.003]
136,False,False,False,12.04857399567049,[-0.024  0.329  0.04  -2.141 -0.039  2.398  0.779 -0.005  0.018  0.004  0.004 -0.008  0.018 -0.002]
137,False,False,False,9.438908992483627,[-0.024  0.33   0.04  -2.141 -0.039  2.398  0.779  0.     0.023  0.     0.008 -0.009  0.019 -0.001]
138,False,False,False,8.742500676369959,[-0.025  0.331  0.04  -2.141 -0.039  2.399  0.779 -0.002  0.019  0.     0.009 -0.009  0.014 -0.002]
139,False,False,False,6.673099689242674,[-0.025  0.332  0.04  -2.14  -0.04   2.4    0.778 -0.005  0.02   0.004  0.003 -0.012  0.014  0.   ]
140,False,False,False,11.589073371168793,[-0.025  0.333  0.04  -2.14  -0.04   2.4    0.778 -0.005  0.021  0.001  0.007 -0.003  0.012 -0.001]
141,False,False,False,8.393687547158905,[-0.025  0.333  0.04  -2.14  -0.04   2.401  0.778 -0.006  0.021  0.002  0.006 -0.002  0.017  0.   ]
142,False,False,False,4.468139518333437,[-0.025  0.334  0.04  -2.14  -0.04   2.401  0.778 -0.007  0.018  0.001  0.006 -0.001  0.019 -0.003]
143,False,False,False,9.409094183622486,[-0.025  0.335  0.04  -2.139 -0.04   2.402  0.778 -0.003  0.02   0.002  0.004 -0.011  0.016 -0.   ]
144,False,False,False,12.118293250054565,[-0.026  0.336  0.041 -2.139 -0.041  2.403  0.778 -0.003  0.015  0.002  0.007 -0.005  0.018 -0.002]
145,False,False,False,9.964506565776134,[-0.026  0.336  0.041 -2.139 -0.041  2.404  0.778 -0.007  0.022 -0.     0.01  -0.005  0.016 -0.   ]
146,False,False,False,11.24452316165971,[-0.026  0.337  0.041 -2.139 -0.041  2.404  0.778 -0.007  0.014  0.002  0.012 -0.011  0.014 -0.003]
147,False,False,False,11.58467694778959,[-0.026  0.338  0.041 -2.138 -0.041  2.405  0.778 -0.009  0.02   0.     0.01  -0.01   0.018 -0.   ]
148,False,False,False,9.126975130334444,[-0.026  0.339  0.041 -2.138 -0.042  2.405  0.778 -0.003  0.023  0.004  0.004 -0.001  0.019  0.001]
149,False,False,False,13.557232743774492,[-0.026  0.339  0.041 -2.138 -0.042  2.406  0.778 -0.002  0.019  0.001  0.007 -0.006  0.014 -0.001]
150,False,False,False,5.8862511085600175,[-0.027  0.34   0.041 -2.138 -0.042  2.407  0.778 -0.002  0.019  0.002  0.011 -0.005  0.015 -0.003]
151,False,False,False,8.322542287330355,[-0.027  0.341  0.041 -2.137 -0.042  2.407  0.778 -0.007  0.018  0.005  0.007 -0.002  0.009 -0.001]
152,False,False,False,13.57631655089039,[-0.027  0.342  0.041 -2.137 -0.042  2.408  0.778 -0.003  0.023  0.     0.008 -0.005  0.018  0.   ]
153,False,False,False,13.554390191706927,[-0.027  0.343  0.042 -2.137 -0.043  2.409  0.778 -0.006  0.019  0.005  0.005 -0.001  0.014 -0.001]
154,False,False,False,8.021627640247088,[-0.027  0.343  0.042 -2.136 -0.043  2.409  0.778 -0.007  0.02   0.004  0.007 -0.004  0.015 -0.001]
155,False,False,False,3.3306723946109287,[-0.027  0.344  0.042 -2.136 -0.043  2.41   0.778 -0.005  0.021  0.001  0.01  -0.009  0.019 -0.002]
156,False,False,False,9.50483853780656,[-0.028  0.345  0.042 -2.136 -0.043  2.411  0.778 -0.001  0.021  0.002  0.001 -0.007  0.022 -0.004]
157,False,False,False,13.966044427881323,[-0.028  0.346  0.042 -2.136 -0.044  2.411  0.778 -0.009  0.019  0.007  0.007 -0.006  0.017 -0.003]
158,False,False,False,10.394340782973446,[-0.028  0.347  0.042 -2.135 -0.044  2.412  0.777 -0.009  0.023  0.002  0.006 -0.002  0.013 -0.003]
159,False,False,False,10.069765007269481,[-0.028  0.347  0.042 -2.135 -0.044  2.413  0.777 -0.003  0.018  0.     0.004 -0.006  0.017 -0.002]
160,False,False,False,7.418330203826588,[-0.028  0.348  0.042 -2.135 -0.044  2.413  0.777 -0.003  0.016  0.     0.006 -0.002  0.02   0.002]
161,False,False,False,8.554306473274648,[-0.028  0.349  0.043 -2.135 -0.044  2.414  0.777 -0.     0.019  0.007  0.005 -0.004  0.017  0.   ]
162,False,False,False,9.995199475128027,[-0.029  0.35   0.043 -2.134 -0.045  2.415  0.777 -0.003  0.018  0.001  0.01  -0.004  0.015 -0.005]
163,False,False,False,9.896428802084943,[-0.029  0.35   0.043 -2.134 -0.045  2.415  0.777 -0.002  0.022  0.005  0.01  -0.006  0.012 -0.002]
164,False,False,False,10.09095461800933,[-0.029  0.351  0.043 -2.134 -0.045  2.416  0.777 -0.003  0.019  0.007  0.009 -0.006  0.022  0.001]
165,False,False,False,9.873696749639684,[-0.029  0.352  0.043 -2.133 -0.045  2.417  0.777 -0.006  0.018  0.003  0.004 -0.001  0.019 -0.   ]
166,False,False,False,10.08907885358794,[-0.029  0.353  0.043 -2.133 -0.046  2.417  0.777 -0.005  0.017  0.002  0.004 -0.011  0.013 -0.001]
167,False,False,False,14.77278319436775,[-0.029  0.353  0.043 -2.133 -0.046  2.418  0.777 -0.005  0.016  0.006  0.004 -0.001  0.021 -0.001]
168,False,False,False,16.549339216793076,[-0.029  0.354  0.043 -2.132 -0.046  2.419  0.777 -0.007  0.021  0.001  0.007 -0.01   0.013  0.   ]
169,False,False,False,12.217232035993367,[-0.03   0.355  0.044 -2.132 -0.046  2.419  0.777 -0.003  0.018  0.003  0.006 -0.007  0.012 -0.001]
170,False,False,False,8.249383786380038,[-0.03   0.356  0.044 -2.132 -0.047  2.42   0.777 -0.005  0.016  0.005  0.012 -0.01   0.017 -0.002]
171,False,False,False,9.619123144424965,[-0.03   0.357  0.044 -2.132 -0.047  2.421  0.777 -0.005  0.021  0.003  0.011 -0.003  0.021  0.   ]
172,False,False,False,10.285737622692757,[-0.03   0.357  0.044 -2.131 -0.047  2.421  0.777 -0.004  0.019  0.001  0.007 -0.006  0.015 -0.   ]
173,False,False,False,10.440548889933998,[-0.03   0.358  0.044 -2.131 -0.047  2.422  0.777 -0.009  0.023  0.005  0.005 -0.003  0.02  -0.002]
