t,success,grasped,has_collided,joint_jerks,proprioception
77,False,False,False,12.357673189701204,[ 0.003  0.283  0.038 -2.165 -0.016  2.329  0.778  0.008  0.016  0.014 -0.014  0.005  0.013 -0.001]
78,False,False,False,9.575600897566783,[ 0.004  0.284  0.039 -2.166 -0.016  2.329  0.778  0.009  0.018  0.013 -0.011  0.01   0.011 -0.002]
79,False,False,False,7.357481769823806,[ 0.004  0.284  0.039 -2.166 -0.015  2.329  0.778  0.005  0.013  0.016 -0.015  0.01   0.011  0.   ]
80,False,False,False,10.360971981034572,[ 0.004  0.285  0.04  -2.167 -0.015  2.33   0.778  0.006  0.019  0.013 -0.012  0.012  0.004  0.001]
81,False,False,False,12.695808752869302,[ 0.005  0.286  0.041 -2.168 -0.015  2.33   0.778  0.01   0.019  0.013 -0.019  0.011  0.012  0.   ]
82,False,False,False,10.934440215374837,[ 0.005  0.287  0.041 -2.168 -0.014  2.33   0.778  0.012  0.023  0.017 -0.019  0.011  0.005  0.   ]
83,False,False,False,9.470972131653948,[ 0.006  0.287  0.042 -2.169 -0.014  2.331  0.778  0.007  0.019  0.013 -0.018  0.004  0.005  0.001]
84,False,False,False,9.03110401509197,[ 0.006  0.288  0.042 -2.17  -0.014  2.331  0.778  0.008  0.019  0.014 -0.014  0.007  0.006  0.001]
85,False,False,False,6.36786330229928,[ 0.006  0.289  0.043 -2.17  -0.014  2.332  0.778  0.009  0.023  0.011 -0.012  0.003  0.008 -0.002]
86,False,False,False,9.017795481108717,[ 0.007  0.29   0.043 -2.171 -0.013  2.332  0.778  0.008  0.022  0.014 -0.015  0.005  0.017  0.001]
87,False,False,False,11.00005157611716,[ 0.007  0.29   0.044 -2.172 -0.013  2.333  0.778  0.005  0.017  0.01  -0.022  0.001  0.014  0.001]
88,False,False,False,14.067588667018068,[ 0.007  0.291  0.044 -2.172 -0.013  2.333  0.778  0.011  0.015  0.018 -0.014  0.005  0.012 -0.001]
89,False,False,False,12.981400712630155,[ 0.008  0.292  0.045 -2.173 -0.013  2.334  0.778  0.011  0.024  0.013 -0.013  0.003  0.016 -0.001]
90,False,False,False,11.767178461047276,[ 0.008  0.293  0.045 -2.173 -0.012  2.334  0.778  0.008  0.018  0.015 -0.015  0.006  0.015 -0.001]
91,False,False,False,7.7179258437138145,[ 0.008  0.294  0.046 -2.174 -0.012  2.335  0.778  0.011  0.021  0.013 -0.018  0.006  0.016  0.   ]
92,False,False,False,9.239780168000271,[ 0.009  0.294  0.047 -2.175 -0.012  2.335  0.777  0.005  0.02   0.014 -0.015  0.009  0.01  -0.001]
93,False,False,False,11.693305607210403,[ 0.009  0.295  0.047 -2.175 -0.012  2.336  0.777  0.013  0.019  0.012 -0.013  0.006  0.013  0.   ]
94,False,False,False,9.704513355685119,[ 0.009  0.296  0.048 -2.176 -0.012  2.336  0.777  0.011  0.018  0.011 -0.016  0.001  0.009 -0.007]
95,False,False,False,13.765907809841924,[ 0.01   0.297  0.048 -2.176 -0.011  2.337  0.777  0.014  0.021  0.012 -0.014  0.008  0.014  0.   ]
96,False,False,False,9.740480374682653,[ 0.01   0.297  0.049 -2.177 -0.011  2.337  0.777  0.006  0.015  0.013 -0.013  0.012  0.021  0.   ]
97,False,False,False,15.53687744666738,[ 0.01   0.298  0.049 -2.177 -0.011  2.338  0.777  0.007  0.021  0.015 -0.012  0.     0.015 -0.004]
98,False,False,False,12.174913110414598,[ 0.011  0.299  0.05  -2.178 -0.011  2.338  0.777  0.01   0.018  0.014 -0.01   0.001  0.02  -0.008]
99,False,False,False,11.7440509363054,[ 0.011  0.3    0.05  -2.178 -0.011  2.339  0.777  0.007  0.019  0.014 -0.013  0.     0.009 -0.01 ]
