t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.8535248682864751,[-0.014  0.23   0.014 -2.12  -0.007  2.337  0.801 -0.001  0.    -0.    -0.    -0.    -0.    -0.001],
1,False,False,False,2.2528500388526638,[-0.014  0.23   0.014 -2.12  -0.007  2.337  0.801  0.001 -0.001  0.     0.001  0.     0.    -0.   ],
2,False,False,False,120.32880731145217,[-0.013  0.232  0.015 -2.118 -0.007  2.338  0.8    0.015  0.142  0.026  0.103  0.007  0.062 -0.037],
3,False,False,False,178.69842765632632,[-0.012  0.234  0.016 -2.116 -0.006  2.339  0.798  0.024  0.062  0.021  0.064  0.006  0.029 -0.033],
4,False,False,False,48.665336579540615,[-0.011  0.236  0.017 -2.114 -0.006  2.34   0.797  0.023  0.05   0.03   0.041  0.019  0.021 -0.027],
5,False,False,False,28.214590018923,[-0.01   0.238  0.018 -2.112 -0.006  2.341  0.796  0.02   0.045  0.021  0.047  0.01   0.031 -0.022],
6,False,False,False,24.76255940094559,[-0.01   0.241  0.019 -2.11  -0.005  2.342  0.795  0.016  0.064  0.003  0.05   0.024  0.024 -0.03 ],
7,False,False,False,28.128599521519334,[-0.009  0.243  0.019 -2.107 -0.005  2.342  0.794  0.022  0.058  0.01   0.054  0.015  0.01  -0.03 ],
8,False,False,False,11.303462427266561,[-0.008  0.246  0.02  -2.105 -0.004  2.343  0.793  0.024  0.056  0.014  0.053  0.012  0.009 -0.034],
9,False,False,False,13.947365124116835,[-0.007  0.248  0.02  -2.103 -0.004  2.343  0.792  0.016  0.058  0.004  0.052  0.014  0.008 -0.025],
10,False,False,False,16.494611400806196,[-0.006  0.25   0.02  -2.101 -0.003  2.344  0.791  0.026  0.056  0.007  0.055  0.015  0.014 -0.028],
11,False,False,False,13.540209796146645,[-0.005  0.253  0.021 -2.099 -0.003  2.345  0.79   0.024  0.055  0.017  0.054  0.016  0.027 -0.016],
12,False,False,False,19.275880785993326,[-0.003  0.255  0.022 -2.097 -0.002  2.346  0.789  0.025  0.055  0.026  0.048  0.002  0.026 -0.027],
13,False,False,False,19.421279397471693,[-0.002  0.257  0.023 -2.095 -0.002  2.347  0.787  0.021  0.054  0.025  0.046  0.011  0.03  -0.02 ],
14,False,False,False,10.944881744428306,[-0.001  0.26   0.024 -2.093 -0.001  2.348  0.786  0.02   0.053  0.013  0.048  0.014  0.029 -0.025],
15,False,False,False,10.002701160207508,[-0.     0.261  0.024 -2.091 -0.001  2.349  0.785  0.023  0.049  0.01   0.051  0.005  0.027 -0.027],
16,False,False,False,16.555872629481904,[ 0.001  0.264  0.025 -2.088 -0.     2.351  0.784  0.02   0.043  0.007  0.054  0.021  0.023 -0.027],
17,False,False,False,18.03510126072318,[ 0.002  0.266  0.025 -2.086  0.     2.351  0.783  0.03   0.053  0.002  0.055  0.017  0.018 -0.028],
18,False,False,False,22.003615926403675,[ 0.003  0.268  0.025 -2.084  0.001  2.352  0.782  0.018  0.04  -0.012  0.055  0.018  0.025 -0.028],
19,False,False,False,28.716089736182806,[ 0.004  0.271  0.024 -2.081  0.002  2.352  0.781  0.022  0.056 -0.013  0.048  0.021  0.003 -0.024],
20,False,False,False,23.51658531383096,[ 0.005  0.273  0.024 -2.079  0.002  2.353  0.779  0.026  0.06  -0.002  0.054  0.025  0.011 -0.028],
21,False,False,False,10.755838453447845,[ 0.005  0.274  0.024 -2.078  0.003  2.353  0.779  0.027  0.065 -0.005  0.056  0.022  0.017 -0.029],
22,False,False,False,17.213897183996426,[ 0.007  0.278  0.024 -2.075  0.004  2.354  0.777  0.026  0.048  0.004  0.053  0.018  0.016 -0.024],
23,False,False,False,38.591970725233644,[ 0.008  0.28   0.024 -2.073  0.005  2.354  0.776  0.028  0.07  -0.009  0.057  0.034 -0.023 -0.022],
24,False,False,False,60.76840248200886,[ 0.009  0.283  0.024 -2.07   0.005  2.354  0.775  0.024  0.058 -0.013  0.05   0.005  0.014 -0.038],
25,False,False,False,42.229477510419834,[ 0.01   0.285  0.023 -2.069  0.006  2.355  0.774  0.023  0.059 -0.014  0.049  0.004  0.    -0.023],
26,False,False,False,27.259306772807914,[ 0.011  0.287  0.023 -2.067  0.007  2.355  0.773  0.049  0.065 -0.023  0.055  0.007 -0.041 -0.021],
27,False,False,False,55.385109521453344,[ 0.012  0.29   0.022 -2.064  0.007  2.355  0.772  0.032  0.017 -0.017  0.051  0.032 -0.036 -0.022],
28,False,False,False,50.19201146968482,[ 0.013  0.292  0.022 -2.062  0.008  2.355  0.771 -0.001 -0.004 -0.025  0.029  0.006  0.018 -0.025],
29,False,False,False,80.36867701383464,[ 0.014  0.295  0.021 -2.06   0.009  2.355  0.77   0.015  0.045 -0.024  0.041 -0.003 -0.015 -0.032],
30,False,False,False,45.41383810089713,[ 0.015  0.297  0.021 -2.058  0.009  2.355  0.769  0.029  0.06  -0.011  0.041  0.014  0.005 -0.022],
31,False,False,False,20.457036556448294,[ 0.016  0.3    0.02  -2.056  0.01   2.355  0.768  0.026  0.059 -0.002  0.047  0.011  0.016 -0.021],
32,False,False,False,31.806002879805256,[ 0.017  0.302  0.02  -2.054  0.01   2.356  0.767  0.01   0.097  0.001  0.066  0.033  0.022 -0.028],
33,False,False,False,68.09734058269356,[ 0.019  0.304  0.02  -2.052  0.011  2.356  0.766  0.033  0.054  0.001  0.053  0.004  0.013 -0.03 ],
34,False,False,False,43.569684951563985,[ 0.02   0.307  0.02  -2.05   0.011  2.357  0.765  0.032  0.059 -0.004  0.05   0.017  0.009 -0.023],
35,False,False,False,14.541236612138167,[ 0.021  0.309  0.02  -2.048  0.011  2.357  0.764  0.022  0.066 -0.01   0.048  0.012  0.012 -0.021],
36,False,False,False,52.0941169580088,[ 0.022  0.311  0.02  -2.045  0.012  2.358  0.763  0.024  0.007 -0.002  0.037  0.042 -0.014 -0.019],
37,False,False,False,76.734376844023,[ 0.023  0.314  0.019 -2.043  0.013  2.358  0.762  0.028  0.05  -0.011  0.045  0.021 -0.006 -0.028],
38,False,False,False,28.444784070175675,[ 0.024  0.316  0.019 -2.041  0.013  2.358  0.761  0.027  0.051 -0.008  0.051  0.01   0.    -0.031],
39,False,False,False,36.39770816468703,[ 0.025  0.318  0.019 -2.04   0.014  2.358  0.76   0.018  0.016 -0.029  0.033  0.017  0.025 -0.025],
40,False,False,False,71.96718382751486,[ 0.026  0.321  0.018 -2.037  0.014  2.358  0.759  0.018  0.065 -0.011  0.05   0.027 -0.007 -0.026],
41,False,False,False,57.50024655585415,[ 0.027  0.324  0.018 -2.035  0.015  2.358  0.758  0.033  0.058 -0.004  0.056 -0.001  0.02  -0.029],
42,False,False,False,41.496983435705964,[ 0.028  0.326  0.017 -2.033  0.015  2.358  0.757  0.022  0.06  -0.011  0.044  0.008  0.006 -0.026],
43,False,False,False,16.58916470237275,[ 0.029  0.329  0.017 -2.031  0.016  2.358  0.756  0.018  0.058 -0.01   0.053  0.01  -0.001 -0.02 ],
