t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,0.9100070142335415,[ 0.007  0.236 -0.007 -2.109 -0.002  2.321  0.805 -0.    -0.    -0.001 -0.001 -0.     0.     0.001],
1,False,False,False,2.7204692653039197,[ 0.007  0.236 -0.007 -2.109 -0.002  2.321  0.805  0.001  0.001 -0.     0.001  0.     0.    -0.001],
2,False,False,False,8.700242170723321,[ 0.007  0.236 -0.007 -2.109 -0.002  2.321  0.805  0.004  0.006  0.003 -0.    -0.     0.     0.008],
3,False,False,False,16.56641490024828,[ 0.008  0.236 -0.007 -2.108 -0.002  2.321  0.805  0.018  0.014  0.011  0.01   0.001  0.015  0.002],
4,False,False,False,16.994468889861825,[ 0.009  0.237 -0.006 -2.108 -0.001  2.322  0.805  0.027  0.039  0.026  0.021  0.012  0.037  0.01 ],
5,False,False,False,16.88529909605451,[ 0.01   0.239 -0.005 -2.106 -0.     2.323  0.805  0.036  0.052  0.036  0.031  0.026  0.037  0.008],
6,False,False,False,14.641904092980777,[ 0.012  0.242 -0.003 -2.105  0.001  2.325  0.806  0.046  0.071  0.041  0.038  0.033  0.057  0.013],
7,False,False,False,6.59147377284363,[ 0.014  0.245 -0.001 -2.103  0.002  2.328  0.806  0.059  0.086  0.052  0.049  0.042  0.073  0.017],
8,False,False,False,15.477377946218908,[ 0.016  0.249  0.002 -2.101  0.004  2.331  0.807  0.06   0.088  0.062  0.059  0.046  0.073  0.016],
9,False,False,False,10.695620359490489,[ 0.019  0.252  0.004 -2.099  0.006  2.334  0.807  0.065  0.094  0.064  0.062  0.052  0.085  0.019],
10,False,False,False,13.944903218212756,[ 0.021  0.256  0.007 -2.096  0.008  2.337  0.808  0.074  0.099  0.076  0.066  0.046  0.082  0.02 ],
11,False,False,False,17.676310007727583,[ 0.024  0.261  0.01  -2.094  0.01   2.34   0.809  0.08   0.118  0.085  0.064  0.057  0.093  0.018],
12,False,False,False,19.177285432273138,[ 0.028  0.266  0.013 -2.091  0.012  2.344  0.81   0.084  0.121  0.078  0.07   0.055  0.093  0.022],
13,False,False,False,12.118690413067316,[ 0.031  0.271  0.017 -2.088  0.015  2.348  0.81   0.088  0.123  0.082  0.073  0.061  0.105  0.025],
14,False,False,False,12.054410875570987,[ 0.034  0.276  0.02  -2.085  0.017  2.352  0.811  0.088  0.127  0.087  0.076  0.059  0.102  0.02 ],
15,False,False,False,12.180555997432599,[ 0.038  0.281  0.024 -2.082  0.02   2.356  0.812  0.087  0.136  0.097  0.079  0.072  0.103  0.025],
16,False,False,False,17.939671997855946,[ 0.042  0.287  0.028 -2.079  0.022  2.36   0.813  0.089  0.145  0.091  0.073  0.065  0.096  0.024],
17,False,False,False,14.915568636263513,[ 0.045  0.292  0.031 -2.076  0.025  2.364  0.814  0.099  0.146  0.09   0.065  0.075  0.1    0.024],
