t,success,grasped,has_collided,joint_jerks,proprioception
15,False,False,False,7.2184136661319815,[-0.011  0.239  0.016 -2.125 -0.013  2.339  0.801  0.006  0.011  0.004 -0.013 -0.015  0.018 -0.006]
16,False,False,False,23.950675774254133,[-0.011  0.24   0.016 -2.125 -0.014  2.339  0.801  0.004  0.037  0.007  0.009 -0.009  0.01  -0.009]
17,False,False,False,37.29107748693335,[-0.01   0.24   0.016 -2.126 -0.014  2.34   0.801  0.004  0.024  0.005 -0.012 -0.005  0.015 -0.011]
18,False,False,False,18.08181608749353,[-0.01   0.241  0.016 -2.126 -0.015  2.34   0.8    0.003  0.015 -0.001 -0.01  -0.017  0.021 -0.013]
19,False,False,False,16.532766545546455,[-0.01   0.242  0.016 -2.127 -0.015  2.341  0.8   -0.003 -0.001 -0.001 -0.024 -0.03   0.01  -0.019]
20,False,False,False,38.84983295033465,[-0.01   0.242  0.017 -2.127 -0.016  2.341  0.799  0.006  0.018  0.002 -0.01  -0.014  0.019 -0.009]
21,False,False,False,23.934456565127462,[-0.01   0.243  0.017 -2.128 -0.016  2.342  0.799  0.013  0.017  0.007 -0.015 -0.012  0.009 -0.009]
22,False,False,False,15.964035477550812,[-0.009  0.243  0.017 -2.129 -0.017  2.343  0.798  0.005  0.014  0.005 -0.012 -0.008  0.017 -0.012]
23,False,False,False,10.42781653065374,[-0.009  0.244  0.017 -2.129 -0.017  2.343  0.798  0.     0.018 -0.    -0.016 -0.006  0.019 -0.005]
24,False,False,False,15.949030178694986,[-0.009  0.245  0.017 -2.13  -0.018  2.344  0.797  0.004  0.015  0.003 -0.013 -0.011  0.016 -0.016]
25,False,False,False,12.149611519593801,[-0.009  0.245  0.017 -2.13  -0.018  2.344  0.796  0.008  0.021  0.006 -0.018 -0.009  0.019 -0.014]
26,False,False,False,10.75181377196228,[-0.009  0.246  0.017 -2.131 -0.019  2.345  0.796  0.005  0.019  0.002 -0.02  -0.013  0.014 -0.008]
27,False,False,False,8.501069252971657,[-0.008  0.247  0.017 -2.132 -0.019  2.346  0.795  0.005  0.019  0.001 -0.019 -0.017  0.018 -0.009]
28,False,False,False,8.706635346860626,[-0.008  0.247  0.017 -2.132 -0.02   2.346  0.795  0.004  0.018  0.002 -0.018 -0.012  0.016 -0.002]
29,False,False,False,11.468637720212714,[-0.008  0.248  0.017 -2.133 -0.021  2.347  0.794  0.004  0.015  0.    -0.017 -0.008  0.018 -0.012]
30,False,False,False,10.9760269450376,[-0.008  0.249  0.018 -2.134 -0.021  2.348  0.794  0.003  0.015  0.001 -0.015 -0.016  0.013 -0.013]
31,False,False,False,10.674527813978957,[-0.008  0.249  0.018 -2.134 -0.022  2.348  0.793  0.002  0.017  0.004 -0.015 -0.012  0.019 -0.014]
32,False,False,False,10.134906914242764,[-0.007  0.25   0.018 -2.135 -0.022  2.349  0.792  0.007  0.02   0.001 -0.018 -0.017  0.014 -0.015]
33,False,False,False,7.555708392931234,[-0.007  0.251  0.018 -2.136 -0.023  2.35   0.792  0.008  0.016 -0.001 -0.02  -0.013  0.011 -0.015]
34,False,False,False,8.42404277337016,[-0.007  0.252  0.018 -2.137 -0.024  2.35   0.791  0.011  0.017  0.007 -0.019 -0.013  0.011 -0.01 ]
35,False,False,False,9.645715674059195,[-0.007  0.252  0.018 -2.137 -0.024  2.351  0.791  0.004  0.019  0.005 -0.015 -0.012  0.014 -0.012]
36,False,False,False,6.550056619355646,[-0.007  0.253  0.018 -2.138 -0.025  2.352  0.79   0.003  0.016  0.003 -0.014 -0.016  0.02  -0.014]
37,False,False,False,7.5004118291946975,[-0.006  0.254  0.018 -2.139 -0.025  2.352  0.79   0.007  0.012 -0.    -0.015 -0.017  0.019 -0.009]
38,False,False,False,12.781863157389678,[-0.006  0.255  0.018 -2.139 -0.026  2.353  0.789 -0.003  0.015  0.006 -0.01  -0.018  0.011 -0.01 ]
39,False,False,False,16.605022228295162,[-0.006  0.255  0.019 -2.14  -0.026  2.354  0.788  0.007  0.013  0.002 -0.015 -0.02   0.014 -0.01 ]
40,False,False,False,13.347551646348716,[-0.006  0.256  0.019 -2.14  -0.027  2.354  0.788  0.002  0.016  0.002 -0.014 -0.01   0.019 -0.008]
41,False,False,False,13.072592125255948,[-0.006  0.257  0.019 -2.141 -0.028  2.355  0.787  0.003  0.016  0.005 -0.014 -0.014  0.016 -0.017]
42,False,False,False,14.573625295875786,[-0.005  0.257  0.019 -2.142 -0.028  2.355  0.787  0.012  0.018  0.    -0.029 -0.015  0.017 -0.013]
43,False,False,False,22.543660874087944,[-0.005  0.258  0.019 -2.142 -0.029  2.356  0.786  0.004  0.013  0.001 -0.013 -0.017  0.018 -0.01 ]
44,False,False,False,14.999834876847522,[-0.005  0.258  0.019 -2.143 -0.029  2.357  0.786 -0.     0.01   0.001 -0.008 -0.009 -0.    -0.006]
45,False,False,False,20.119100298800767,[-0.005  0.259  0.019 -2.143 -0.03   2.357  0.785  0.001  0.011 -0.001 -0.014 -0.012  0.009 -0.006]
46,False,False,False,13.019957687427956,[-0.005  0.26   0.019 -2.144 -0.03   2.358  0.785  0.     0.024  0.006 -0.01  -0.007  0.017 -0.008]
47,False,False,False,22.48486372016227,[-0.004  0.26   0.019 -2.145 -0.031  2.358  0.784  0.005  0.011 -0.    -0.012 -0.012  0.009 -0.01 ]
48,False,False,False,14.463060767046802,[-0.004  0.261  0.019 -2.145 -0.031  2.359  0.784 -0.001  0.012  0.001 -0.015 -0.014  0.015 -0.009]
49,False,False,False,9.816057201657841,[-0.004  0.261  0.019 -2.146 -0.031  2.359  0.783  0.002  0.017  0.    -0.013 -0.005  0.015 -0.006]
50,False,False,False,10.795939637711083,[-0.004  0.262  0.02  -2.146 -0.032  2.36   0.783  0.003  0.01   0.002 -0.01  -0.007  0.011 -0.001]
51,False,False,False,10.104869914507612,[-0.004  0.262  0.019 -2.146 -0.032  2.36   0.783  0.003  0.015 -0.    -0.009 -0.003  0.014 -0.   ]
52,False,False,False,9.606342798107985,[-0.004  0.263  0.019 -2.147 -0.032  2.361  0.783 -0.002  0.012 -0.003 -0.014 -0.008  0.011 -0.   ]
53,False,False,False,10.398256263029793,[-0.004  0.263  0.019 -2.147 -0.032  2.361  0.783 -0.001  0.009 -0.008 -0.004 -0.006  0.006  0.001]
54,False,False,False,9.264991405434134,[-0.004  0.264  0.019 -2.148 -0.033  2.361  0.783 -0.001  0.012 -0.007 -0.006 -0.004  0.002  0.   ]
55,False,False,False,32.55533199265195,[-0.004  0.264  0.018 -2.148 -0.033  2.362  0.782  0.002  0.026 -0.009 -0.013 -0.011  0.048 -0.005]
56,False,False,False,58.091285285988235,[-0.004  0.265  0.018 -2.148 -0.033  2.362  0.782  0.     0.015 -0.009 -0.006 -0.001  0.008 -0.001]
57,False,False,False,31.730414690301206,[-0.004  0.265  0.018 -2.149 -0.033  2.363  0.782  0.     0.011 -0.011 -0.006 -0.004  0.015 -0.004]
58,False,False,False,12.70331049020622,[-0.004  0.266  0.018 -2.149 -0.033  2.363  0.782  0.001  0.014 -0.009 -0.007 -0.003  0.004 -0.003]
59,False,False,False,12.819407778702303,[-0.004  0.266  0.017 -2.149 -0.033  2.363  0.782  0.     0.008 -0.009 -0.01  -0.005  0.011 -0.002]
60,False,False,False,15.296495853244753,[-0.004  0.267  0.017 -2.15  -0.034  2.364  0.782 -0.002  0.019 -0.001 -0.004 -0.003  0.007 -0.001]
61,False,False,False,17.563237255239837,[-0.004  0.267  0.017 -2.15  -0.034  2.364  0.782  0.001  0.011 -0.002 -0.011 -0.011  0.011 -0.003]
62,False,False,False,14.965078671931217,[-0.004  0.268  0.016 -2.15  -0.034  2.364  0.782 -0.001  0.019 -0.005 -0.01  -0.008  0.005 -0.   ]
63,False,False,False,11.124700311114443,[-0.004  0.268  0.016 -2.151 -0.034  2.365  0.782  0.     0.013 -0.009 -0.006 -0.012  0.004 -0.005]
64,False,False,False,12.960861084293747,[-0.004  0.269  0.016 -2.151 -0.034  2.365  0.782 -0.001  0.012 -0.009 -0.01  -0.004  0.014 -0.001]
65,False,False,False,10.37271029532888,[-0.004  0.269  0.016 -2.152 -0.035  2.366  0.782 -0.     0.01  -0.011 -0.01  -0.004  0.015 -0.008]
66,False,False,False,12.933113734893329,[-0.004  0.27   0.015 -2.152 -0.035  2.366  0.782 -0.001  0.008 -0.005 -0.014 -0.004  0.002 -0.004]
67,False,False,False,16.511206895647717,[-0.004  0.27   0.015 -2.152 -0.035  2.367  0.781  0.001  0.013 -0.007 -0.007 -0.004  0.011  0.001]
68,False,False,False,9.63935235160564,[-0.004  0.271  0.015 -2.153 -0.035  2.367  0.781 -0.     0.008 -0.013 -0.008 -0.007  0.011 -0.   ]
69,False,False,False,7.602237391717651,[-0.004  0.271  0.014 -2.153 -0.036  2.368  0.781 -0.     0.012 -0.01  -0.01  -0.007  0.011 -0.002]
70,False,False,False,6.459744025851993,[-0.004  0.272  0.014 -2.154 -0.036  2.368  0.781 -0.001  0.012 -0.009 -0.007 -0.003  0.017 -0.003]
71,False,False,False,8.764921986217326,[-0.004  0.273  0.014 -2.154 -0.036  2.369  0.781 -0.     0.014 -0.005 -0.01  -0.007  0.015 -0.007]
72,False,False,False,9.739302809945118,[-0.004  0.273  0.013 -2.154 -0.037  2.369  0.781 -0.     0.013 -0.007 -0.01  -0.004  0.016 -0.001]
73,False,False,False,7.805829311209606,[-0.004  0.274  0.013 -2.155 -0.037  2.37   0.781  0.002  0.014 -0.009 -0.014 -0.002  0.008 -0.002]
74,False,False,False,12.938103093453035,[-0.004  0.275  0.013 -2.155 -0.037  2.37   0.781  0.003  0.012 -0.009 -0.014 -0.01   0.017 -0.002]
75,False,False,False,12.559920417483859,[-0.004  0.275  0.012 -2.156 -0.037  2.371  0.78   0.001  0.018 -0.006 -0.012 -0.003  0.016  0.   ]
76,False,False,False,6.94023822802027,[-0.004  0.276  0.012 -2.156 -0.038  2.372  0.78   0.     0.02  -0.008 -0.012 -0.003  0.014 -0.004]
77,False,False,False,4.639536066575388,[-0.004  0.277  0.012 -2.157 -0.038  2.372  0.78  -0.001  0.019 -0.011 -0.008 -0.002  0.018 -0.007]
78,False,False,False,9.09149987647098,[-0.004  0.277  0.011 -2.157 -0.038  2.373  0.78  -0.001  0.018 -0.01  -0.011 -0.009  0.019  0.   ]
79,False,False,False,21.427493681045966,[-0.004  0.278  0.011 -2.158 -0.039  2.373  0.78  -0.001 -0.013 -0.008 -0.022 -0.01   0.014 -0.003]
80,False,False,False,40.5332859437477,[-0.004  0.279  0.011 -2.159 -0.039  2.374  0.78  -0.001  0.016 -0.008 -0.016 -0.005  0.021 -0.001]
81,False,False,False,17.586118623180653,[-0.004  0.28   0.01  -2.159 -0.039  2.375  0.779  0.     0.022 -0.011 -0.011 -0.011  0.018 -0.005]
82,False,False,False,12.734003562999238,[-0.004  0.28   0.01  -2.16  -0.04   2.375  0.779 -0.     0.018 -0.012 -0.018 -0.007  0.011 -0.002]
83,False,False,False,10.802181710286776,[-0.004  0.281  0.01  -2.16  -0.04   2.376  0.779  0.     0.016 -0.009 -0.012 -0.005  0.014 -0.002]
84,False,False,False,37.40750006515646,[-0.004  0.282  0.009 -2.161 -0.04   2.377  0.779 -0.002  0.066 -0.017 -0.01  -0.01   0.042 -0.001]
85,False,False,False,67.05343306798059,[-0.004  0.283  0.009 -2.161 -0.041  2.377  0.779  0.     0.028 -0.009 -0.009 -0.016  0.012 -0.002]
86,False,False,False,31.013411383944263,[-0.004  0.283  0.008 -2.162 -0.041  2.378  0.779 -0.001  0.021 -0.007 -0.007 -0.002  0.013 -0.008]
87,False,False,False,15.978888052050033,[-0.004  0.284  0.008 -2.162 -0.041  2.378  0.779 -0.002  0.021 -0.012 -0.011 -0.01   0.011 -0.005]
88,False,False,False,7.475950518499596,[-0.004  0.285  0.008 -2.163 -0.042  2.379  0.778  0.001  0.017 -0.01  -0.013 -0.011  0.014 -0.002]
89,False,False,False,8.604829040722407,[-0.004  0.285  0.007 -2.163 -0.042  2.38   0.778  0.002  0.016 -0.005 -0.013 -0.005  0.008  0.001]
90,False,False,False,14.200503856478399,[-0.004  0.286  0.007 -2.164 -0.042  2.38   0.778  0.     0.012 -0.013 -0.008 -0.005  0.017 -0.001]
91,False,False,False,12.40271121189704,[-0.004  0.286  0.007 -2.164 -0.043  2.381  0.778 -0.001  0.02  -0.01  -0.011 -0.005  0.018 -0.002]
92,False,False,False,10.698965470847712,[-0.004  0.287  0.006 -2.165 -0.043  2.381  0.778  0.002  0.019 -0.005 -0.003 -0.001  0.013 -0.001]
93,False,False,False,17.21482953672521,[-0.004  0.288  0.006 -2.166 -0.043  2.382  0.778  0.     0.015 -0.012 -0.009 -0.007  0.02  -0.005]
94,False,False,False,35.4474874343508,[-0.004  0.289  0.006 -2.166 -0.043  2.383  0.778  0.005  0.062 -0.004 -0.004 -0.009  0.038 -0.003]
95,False,False,False,63.666604600812136,[-0.004  0.289  0.005 -2.166 -0.044  2.383  0.777  0.002  0.018 -0.004 -0.01  -0.006  0.013 -0.002]
96,False,False,False,30.01828168664844,[-0.004  0.29   0.005 -2.167 -0.044  2.384  0.777 -0.002  0.015 -0.008 -0.011 -0.008  0.01   0.   ]
97,False,False,False,8.280580454004726,[-0.004  0.29   0.005 -2.167 -0.044  2.384  0.777  0.001  0.007 -0.009 -0.01  -0.007  0.01  -0.005]
98,False,False,False,10.912468984637774,[-0.004  0.291  0.004 -2.168 -0.045  2.385  0.777 -0.001  0.013 -0.009 -0.008 -0.003  0.011 -0.003]
99,False,False,False,7.607244055387376,[-0.004  0.291  0.004 -2.168 -0.045  2.385  0.777  0.     0.012 -0.007 -0.012 -0.003  0.006 -0.   ]
100,False,False,False,10.882209816034939,[-0.004  0.292  0.004 -2.168 -0.045  2.385  0.777  0.     0.015 -0.005 -0.011 -0.012  0.014 -0.001]
101,False,False,False,15.863877031023037,[-0.004  0.292  0.003 -2.169 -0.045  2.386  0.777  0.001  0.011 -0.005 -0.006 -0.002  0.01  -0.008]
102,False,False,False,13.80802750431312,[-0.004  0.293  0.003 -2.169 -0.045  2.386  0.777 -0.     0.015 -0.006 -0.008 -0.006  0.008 -0.003]
103,False,False,False,7.216794166720894,[-0.004  0.293  0.003 -2.17  -0.046  2.387  0.777 -0.001  0.013 -0.012 -0.009 -0.007  0.013 -0.002]
104,False,False,False,14.503199492741718,[-0.004  0.294  0.002 -2.17  -0.046  2.387  0.777 -0.003  0.007 -0.    -0.011 -0.002  0.004 -0.001]
105,False,False,False,16.74080579270536,[-0.004  0.295  0.002 -2.17  -0.046  2.387  0.777  0.     0.012 -0.003 -0.008 -0.001  0.013 -0.002]
106,False,False,False,10.586332984897211,[-0.004  0.295  0.002 -2.17  -0.046  2.388  0.776  0.001  0.014 -0.008 -0.009 -0.002  0.006  0.001]
107,False,False,False,8.848634847503707,[-0.004  0.296  0.002 -2.171 -0.046  2.388  0.776 -0.002  0.012 -0.01   0.002 -0.002  0.005  0.001]
108,False,False,False,15.37925886075664,[-0.004  0.296  0.001 -2.171 -0.046  2.389  0.776  0.001  0.013 -0.005 -0.009 -0.005  0.012 -0.002]
109,False,False,False,12.76503245816458,[-0.004  0.296  0.001 -2.171 -0.046  2.389  0.776 -0.     0.01  -0.004 -0.005 -0.002  0.009 -0.002]
110,False,False,False,9.482759445984659,[-0.004  0.297  0.001 -2.171 -0.047  2.389  0.776 -0.     0.015 -0.005 -0.01  -0.004  0.012  0.001]
111,False,False,False,8.772776221215826,[-0.004  0.297  0.001 -2.172 -0.047  2.39   0.776  0.     0.013 -0.009 -0.005 -0.002  0.016 -0.   ]
112,False,False,False,13.32555960983467,[-0.004  0.298  0.    -2.172 -0.047  2.39   0.776 -0.001  0.013 -0.011 -0.012 -0.005  0.004  0.   ]
113,False,False,False,11.579156371268542,[-0.004  0.298  0.    -2.172 -0.047  2.391  0.776  0.001  0.013 -0.012 -0.007 -0.002  0.004 -0.002]
114,False,False,False,10.369602446334671,[-0.004  0.299 -0.    -2.173 -0.047  2.391  0.776 -0.001  0.01  -0.009 -0.005 -0.008  0.014 -0.003]
115,False,False,False,10.316649364302023,[-0.004  0.299 -0.001 -2.173 -0.048  2.391  0.776  0.     0.012 -0.012 -0.009 -0.005  0.017 -0.002]
116,False,False,False,9.7653372136312,[-0.004  0.3   -0.001 -2.173 -0.048  2.392  0.776  0.001  0.013 -0.005 -0.01  -0.001  0.01  -0.008]
117,False,False,False,14.204446283025513,[-0.004  0.3   -0.001 -2.174 -0.048  2.392  0.776  0.     0.019 -0.008 -0.009 -0.009  0.012 -0.002]
118,False,False,False,15.233984280936546,[-0.004  0.301 -0.002 -2.174 -0.048  2.393  0.775 -0.001  0.011 -0.007 -0.008 -0.001  0.006 -0.004]
119,False,False,False,17.448669701788937,[-0.004  0.301 -0.002 -2.174 -0.049  2.393  0.775  0.     0.016 -0.011 -0.01  -0.012  0.014 -0.005]
120,False,False,False,13.010423544061764,[-0.004  0.302 -0.002 -2.175 -0.049  2.394  0.775 -0.     0.013 -0.013 -0.006 -0.005  0.019 -0.003]
121,False,False,False,9.598288414304031,[-0.004  0.303 -0.003 -2.175 -0.049  2.394  0.775 -0.     0.015 -0.01  -0.008 -0.007  0.014 -0.002]
122,False,False,False,4.54345803436156,[-0.004  0.303 -0.003 -2.175 -0.049  2.395  0.775 -0.     0.013 -0.011 -0.01  -0.005  0.012 -0.002]
123,False,False,False,7.528304942416351,[-0.004  0.304 -0.003 -2.176 -0.05   2.396  0.775 -0.     0.013 -0.011 -0.004 -0.007  0.016 -0.006]
124,False,False,False,7.936736863405562,[-0.004  0.305 -0.004 -2.176 -0.05   2.396  0.775 -0.001  0.017 -0.011 -0.004 -0.004  0.018 -0.003]
125,False,False,False,9.063225372514275,[-0.004  0.305 -0.004 -2.177 -0.05   2.397  0.775 -0.001  0.018 -0.01  -0.01  -0.009  0.01  -0.001]
126,False,False,False,10.810101069362176,[-0.004  0.306 -0.005 -2.177 -0.05   2.397  0.774 -0.     0.022 -0.013 -0.012 -0.009  0.017 -0.002]
127,False,False,False,8.397436140598874,[-0.004  0.307 -0.005 -2.177 -0.051  2.398  0.774 -0.     0.016 -0.01  -0.015 -0.012  0.016 -0.003]
128,False,False,False,8.07523092278131,[-0.004  0.308 -0.005 -2.178 -0.051  2.399  0.774  0.     0.012 -0.012 -0.011 -0.007  0.013 -0.003]
129,False,False,False,5.4572903340040115,[-0.004  0.308 -0.006 -2.178 -0.051  2.399  0.774 -0.     0.014 -0.011 -0.009 -0.002  0.009 -0.005]
130,False,False,False,15.164652266808755,[-0.004  0.309 -0.006 -2.179 -0.052  2.4    0.774  0.     0.016 -0.01  -0.013 -0.013  0.021 -0.003]
131,False,False,False,15.837529609727744,[-0.004  0.31  -0.007 -2.179 -0.052  2.401  0.774 -0.     0.019 -0.013 -0.008 -0.007  0.017 -0.001]
132,False,False,False,9.419665596753143,[-0.004  0.31  -0.007 -2.18  -0.052  2.401  0.774 -0.001  0.02  -0.01  -0.011 -0.005  0.021 -0.005]
133,False,False,False,7.880866112028494,[-0.004  0.311 -0.008 -2.18  -0.053  2.402  0.773  0.     0.018 -0.01  -0.011 -0.005  0.015 -0.002]
134,False,False,False,7.876868802731789,[-0.004  0.312 -0.008 -2.18  -0.053  2.403  0.773  0.001  0.017 -0.012 -0.011 -0.007  0.022 -0.001]
135,False,False,False,10.111116904007247,[-0.004  0.313 -0.009 -2.181 -0.053  2.403  0.773 -0.001  0.017 -0.007 -0.011 -0.009  0.014 -0.002]
136,False,False,False,10.885028942773769,[-0.004  0.313 -0.009 -2.181 -0.054  2.404  0.773 -0.001  0.016 -0.007 -0.012 -0.01   0.022 -0.007]
137,False,False,False,14.902998129753016,[-0.004  0.314 -0.009 -2.182 -0.054  2.405  0.773  0.     0.017 -0.013 -0.01  -0.009  0.008 -0.004]
138,False,False,False,15.808925595095713,[-0.004  0.315 -0.01  -2.182 -0.054  2.405  0.773 -0.     0.016 -0.007 -0.011 -0.009  0.017 -0.003]
139,False,False,False,11.020787859753312,[-0.004  0.315 -0.01  -2.183 -0.055  2.406  0.773 -0.001  0.022 -0.012 -0.009 -0.008  0.015  0.   ]
140,False,False,False,9.700127169808745,[-0.004  0.316 -0.011 -2.183 -0.055  2.407  0.772  0.     0.018 -0.011 -0.012 -0.01   0.016 -0.002]
141,False,False,False,5.75962378080984,[-0.004  0.317 -0.011 -2.183 -0.055  2.407  0.772  0.     0.018 -0.009 -0.008 -0.014  0.016 -0.003]
142,False,False,False,10.727671711617983,[-0.004  0.317 -0.012 -2.184 -0.055  2.408  0.772  0.     0.016 -0.012 -0.006 -0.003  0.014 -0.002]
143,False,False,False,10.61798884704653,[-0.004  0.318 -0.012 -2.184 -0.056  2.408  0.772  0.     0.019 -0.012 -0.013 -0.006  0.014 -0.003]
144,False,False,False,6.792364327188715,[-0.004  0.319 -0.012 -2.185 -0.056  2.409  0.772 -0.001  0.016 -0.012 -0.011 -0.007  0.016 -0.003]
145,False,False,False,4.248611334939028,[-0.004  0.319 -0.013 -2.185 -0.056  2.409  0.772 -0.001  0.014 -0.009 -0.008 -0.01   0.014 -0.005]
146,False,False,False,7.900324383281481,[-0.004  0.32  -0.013 -2.185 -0.057  2.41   0.772 -0.     0.017 -0.01  -0.011 -0.007  0.017 -0.007]
147,False,False,False,22.3048155595554,[-0.004  0.321 -0.013 -2.186 -0.057  2.41   0.772 -0.004  0.041 -0.001  0.01  -0.005  0.013 -0.   ]
148,False,False,False,42.739806741451154,[-0.004  0.321 -0.014 -2.186 -0.057  2.411  0.771  0.     0.016 -0.011 -0.01  -0.011  0.017 -0.003]
149,False,False,False,24.164573631035804,[-0.004  0.322 -0.014 -2.187 -0.057  2.411  0.771 -0.002  0.017 -0.01  -0.01  -0.002  0.011 -0.006]
150,False,False,False,10.176228426607546,[-0.004  0.322 -0.014 -2.187 -0.057  2.412  0.771 -0.001  0.015 -0.008 -0.005 -0.006  0.01  -0.005]
151,False,False,False,7.4955311006799885,[-0.004  0.323 -0.015 -2.187 -0.058  2.412  0.771 -0.001  0.006 -0.007 -0.002  0.     0.013 -0.003]
152,False,False,False,9.293260000013344,[-0.004  0.323 -0.015 -2.187 -0.058  2.413  0.771  0.     0.011 -0.004  0.001 -0.     0.011 -0.001]
153,False,False,False,6.787779900834841,[-0.004  0.324 -0.015 -2.187 -0.058  2.413  0.771  0.006  0.012 -0.006 -0.    -0.002  0.013 -0.005]
154,False,False,False,9.306485890681245,[-0.004  0.324 -0.015 -2.187 -0.058  2.414  0.771  0.002  0.012 -0.003 -0.    -0.001  0.012 -0.   ]
155,False,False,False,5.679056087094727,[-0.004  0.325 -0.016 -2.187 -0.058  2.414  0.771 -0.001  0.014 -0.004 -0.003 -0.001  0.009 -0.002]
156,False,False,False,6.217400373710426,[-0.004  0.325 -0.016 -2.187 -0.058  2.414  0.771  0.     0.009 -0.006 -0.001  0.     0.009 -0.001]
157,False,False,False,5.489857126490896,[-0.004  0.326 -0.016 -2.187 -0.058  2.415  0.771  0.001  0.009 -0.005 -0.002 -0.001  0.013 -0.   ]
158,False,False,False,3.077576056664126,[-0.004  0.326 -0.016 -2.187 -0.058  2.415  0.77   0.001  0.009 -0.008  0.001 -0.005  0.016  0.001]
159,False,False,False,9.565147179404212,[-0.004  0.327 -0.016 -2.187 -0.058  2.416  0.77   0.001  0.012 -0.01  -0.001 -0.002  0.007 -0.003]
160,False,False,False,9.068261644027615,[-0.004  0.327 -0.017 -2.187 -0.058  2.416  0.77   0.002  0.015 -0.009 -0.003 -0.001  0.012 -0.004]
161,False,False,False,6.474593212809537,[-0.004  0.328 -0.017 -2.188 -0.059  2.416  0.77  -0.001  0.015 -0.005 -0.003 -0.001  0.009  0.   ]
162,False,False,False,10.148751955676225,[-0.004  0.328 -0.017 -2.188 -0.059  2.417  0.77   0.     0.011 -0.011 -0.001 -0.     0.012 -0.004]
163,False,False,False,9.38495495243512,[-0.004  0.329 -0.017 -2.188 -0.059  2.417  0.77   0.001  0.014 -0.007 -0.005 -0.001  0.008 -0.009]
164,False,False,False,12.260981269655575,[-0.004  0.329 -0.018 -2.188 -0.059  2.418  0.77  -0.001  0.009 -0.002 -0.002 -0.001  0.013  0.   ]
165,False,False,False,16.412306660896775,[-0.004  0.33  -0.018 -2.188 -0.059  2.418  0.769 -0.     0.018 -0.01  -0.    -0.003  0.011 -0.007]
166,False,False,False,14.419688399159558,[-0.004  0.33  -0.018 -2.188 -0.059  2.419  0.769 -0.     0.014 -0.004 -0.003 -0.001  0.011 -0.003]
167,False,False,False,12.610218019237278,[-0.004  0.331 -0.019 -2.188 -0.06   2.419  0.769 -0.004  0.026 -0.002  0.003  0.003  0.005 -0.001]
168,False,False,False,21.26993948424148,[-0.004  0.331 -0.019 -2.188 -0.06   2.42   0.769  0.     0.014 -0.009 -0.001  0.     0.015 -0.005]
169,False,False,False,14.760147916314686,[-0.004  0.332 -0.019 -2.188 -0.06   2.42   0.769  0.     0.017 -0.006  0.001 -0.01   0.017 -0.003]
170,False,False,False,24.67944773915776,[-0.005  0.333 -0.019 -2.188 -0.06   2.421  0.769 -0.004 -0.005 -0.013 -0.023 -0.018  0.008 -0.008]
171,False,False,False,46.552983107720976,[-0.005  0.333 -0.02  -2.188 -0.06   2.421  0.768 -0.     0.017 -0.009  0.001  0.001  0.015 -0.   ]
