t,success,grasped,has_collided,joint_jerks,proprioception,trial time
0,False,False,False,1.0080323025359064,[-0.012  0.23   0.015 -2.12  -0.008  2.337  0.802 -0.001 -0.     0.    -0.001 -0.    -0.    -0.001],
1,False,False,False,2.409741974599333,[-0.012  0.23   0.015 -2.12  -0.008  2.337  0.802  0.     0.001 -0.001  0.     0.     0.    -0.   ],
2,False,False,False,52.44267451248758,[-0.011  0.232  0.014 -2.118 -0.007  2.337  0.802  0.036 -0.041 -0.038  0.027 -0.003  0.039 -0.023],
3,False,False,False,119.93388172897575,[-0.01   0.236  0.012 -2.114 -0.006  2.338  0.801  0.023  0.089 -0.055  0.072  0.015  0.018 -0.027],
4,False,False,False,113.8349169484378,[-0.009  0.238  0.01  -2.113 -0.005  2.338  0.8    0.023  0.058 -0.045  0.036  0.022  0.005 -0.029],
5,False,False,False,46.16251607351382,[-0.008  0.241  0.008 -2.11  -0.004  2.339  0.799  0.022  0.063 -0.043  0.06   0.026  0.014 -0.027],
6,False,False,False,16.354759377940468,[-0.007  0.243  0.007 -2.108 -0.003  2.34   0.798  0.024  0.075 -0.042  0.062  0.022  0.019 -0.018],
7,False,False,False,23.135068808450104,[-0.006  0.246  0.005 -2.105 -0.002  2.34   0.797  0.032  0.068 -0.04   0.064  0.044  0.008 -0.012],
8,False,False,False,32.502187915982454,[-0.004  0.249  0.003 -2.103 -0.001  2.341  0.796  0.028  0.063 -0.046  0.064  0.023  0.013 -0.025],
9,False,False,False,21.20808388938255,[-0.003  0.252  0.001 -2.1    0.     2.341  0.795  0.025  0.065 -0.042  0.059  0.027  0.011 -0.023],
10,False,False,False,9.639398521780443,[-0.002  0.255 -0.001 -2.098  0.001  2.342  0.794  0.019  0.067 -0.047  0.053  0.019  0.009 -0.024],
11,False,False,False,14.530858697320328,[-0.001  0.258 -0.002 -2.096  0.002  2.342  0.793  0.022  0.074 -0.046  0.059  0.023  0.016 -0.022],
12,False,False,False,12.580794681904777,[-0.     0.26  -0.004 -2.093  0.003  2.343  0.792  0.027  0.074 -0.046  0.056  0.017  0.011 -0.021],
13,False,False,False,12.935783531446397,[ 0.001  0.264 -0.006 -2.091  0.004  2.343  0.791  0.02   0.064 -0.047  0.053  0.023  0.013 -0.023],
14,False,False,False,46.4781514992792,[ 0.002  0.266 -0.008 -2.089  0.005  2.344  0.79   0.007  0.109 -0.048  0.08   0.015  0.052 -0.032],
15,False,False,False,81.04910532877722,[ 0.003  0.269 -0.01  -2.086  0.006  2.344  0.789  0.03   0.07  -0.04   0.066  0.027  0.015 -0.018],
16,False,False,False,44.24271508545433,[ 0.004  0.272 -0.012 -2.084  0.006  2.345  0.789  0.019  0.071 -0.05   0.058  0.022  0.011 -0.027],
17,False,False,False,19.83621795557877,[ 0.005  0.275 -0.014 -2.081  0.007  2.345  0.788  0.029  0.077 -0.055  0.063  0.023 -0.001 -0.021],
18,False,False,False,23.599985094418468,[ 0.006  0.278 -0.016 -2.079  0.008  2.345  0.787  0.023  0.07  -0.044  0.06   0.021  0.012 -0.025],
19,False,False,False,16.82557716511895,[ 0.006  0.28  -0.017 -2.077  0.009  2.345  0.786  0.027  0.072 -0.047  0.06   0.025  0.006 -0.027],
20,False,False,False,9.89812831208094,[ 0.008  0.284 -0.02  -2.074  0.01   2.345  0.785  0.024  0.067 -0.051  0.053  0.021  0.003 -0.023],
21,False,False,False,7.725606456481432,[ 0.009  0.287 -0.022 -2.072  0.011  2.346  0.784  0.024  0.067 -0.053  0.055  0.019  0.001 -0.025],
