x,Cartesian Increment_mean,Cartesian Increment_stderr,Velocity_mean,Velocity_stderr,Position Increment_mean,Position Increment_stderr,Torque_mean,Torque_stderr
95590.4,2.122689400613308,0.04225564452111722,1.874354612827301,0.0735724700397699,1.7350584279331898,0.03389001463260836,0.8386231840672818,0.0502124959093147
245811.19999999998,3.512781327111381,0.03331496820613027,3.140487555095128,0.05276540559370978,2.8514660835266112,0.06424550794767138,1.7399422645568847,0.012875095045811802
396032.0,4.09094463288784,0.059991886389010665,3.6406029020036974,0.053684268873359156,3.317283460072109,0.04124714843669109,1.9344101394925801,0.01780212134503082
546252.7999999999,4.230944122586932,0.049786190363906295,4.029482930898666,0.02436377727731729,3.8179366677999496,0.04874903253289036,2.050534203648567,0.028651739422753272
696473.6,4.341732900483268,0.035473216962487196,4.2131748880658835,0.04021191122927912,4.127024207796369,0.05734537797181799,2.1289107867649624,0.04552025240139564
846694.3999999999,4.659658274054527,0.15365721795068701,4.376868874686105,0.047581758517911535,4.322506737709046,0.04573063466344112,2.1995460374014715,0.05162503337796658
996915.2,5.552293338094439,0.1966776958602095,4.387237143516541,0.08375200086032346,4.5431090772151945,0.06311834977408583,2.319094534218311,0.036283595141695324
1147136.0,6.549427897589547,0.19209999944244135,4.388042109353202,0.0616543510452131,4.696419743129185,0.07317417677857771,2.4531172445842198,0.05371663865561262
1297356.7999999998,7.055315974354744,0.27011810515512996,4.566736875261579,0.0537834142244322,4.957041038785661,0.16095762153012988,2.52001827444349,0.07518941673485964
1447577.6,7.906706203733171,0.2536957013213113,4.555744910240174,0.09522572529393063,5.324666011333465,0.26033837109660896,2.5788260787725448,0.06311868185627777
1597798.4,8.470965998513359,0.21923993877245757,4.57152235848563,0.0730620721477798,5.815356520244054,0.3708584210686004,2.6254397256033766,0.07125433382352886
1748019.1999999997,9.11791900396347,0.20850804899788908,4.631707423073905,0.04315987289607071,6.1498252800532756,0.4393670152586441,2.7195863791874473,0.08687392629254095
1898240.0,9.49585281099592,0.20086168881086797,4.606697034835816,0.04788752893986295,6.632486891746521,0.4943638838965952,2.72188278734684,0.08317016299435588
2048460.7999999998,9.69724370411464,0.18511043397987215,4.637292030879429,0.05433217348013925,7.039359896523612,0.495316603675717,2.838589341299875,0.09733296401460353
2198681.5999999996,10.005597186088561,0.1456271647655949,4.703997141974313,0.03915878335071325,7.417741482598442,0.4742448964001821,2.860913566180638,0.1249969145178992
2348902.4,10.169837706429616,0.1422624312555217,4.734429430961609,0.061128569114262996,8.076571476459502,0.4259110440374918,3.01528577208519,0.12006407327080659
2499123.1999999997,10.281830310821533,0.1287464645602542,4.693520975112915,0.10449691637922363,8.350691938400269,0.3909529311682829,3.0362568616867067,0.10477261462232282
2649344.0,10.395858561992645,0.13140772325989114,5.035150391714913,0.2638478712179257,8.746993003572737,0.23683522992874423,3.011067162241255,0.08453811448796339
2799564.8,10.56775074005127,0.10945245486283095,5.362679708003998,0.4030576426098859,8.970704430341721,0.19118934200314086,3.135401514172554,0.0734759844004811
2949785.5999999996,10.491787365504674,0.11485736731325925,5.690260226385933,0.5314774096615154,9.189536421639579,0.16096475656574494,3.166090634890965,0.0928341688642417
3100006.4,10.655757808685303,0.08184436224113824,6.2315993309021,0.5559908422006626,9.372251837594169,0.13481340507362913,3.2233481441225322,0.123242778258554
3250227.1999999997,10.708530126299177,0.09216961668049685,6.776576590538025,0.6426552811734239,9.59498417377472,0.13394726656583464,3.176499232649803,0.09516835785790866
3400448.0,10.697041620526992,0.0855503925132433,7.244632625579834,0.7062645567470764,9.672301483154298,0.1041707195823648,3.2315676042011807,0.12258299133751073
3550668.8,10.73110738992691,0.09719030628008152,7.532953950337,0.7217651900230861,9.774595887320382,0.09018526997544657,3.3383571999413624,0.09704586052610394
3700889.5999999996,10.848683425358363,0.09187559637218355,7.725292566844397,0.6988568623902582,9.917352826254708,0.0781515043286281,3.3429685558591564,0.1276813258418877
3851110.3999999994,10.844396822793142,0.10916510489448457,8.04814071059227,0.6901154784051465,9.964835512638093,0.07460082981989036,3.3227641850709917,0.11497327697144384
4001331.1999999997,10.870214104652405,0.09506643884959087,8.396402147838048,0.6027309362335403,10.01351043156215,0.07028522106588243,3.36677486215319,0.11664856976843375
4151551.9999999995,10.859011595589774,0.05616534940092769,8.88286349432809,0.5123592105262235,10.104280185699462,0.04554834752956598,3.464496888433184,0.11395554286834274
4301772.799999999,10.95410716193063,0.04568729307839321,9.18676466345787,0.4389178448032024,10.16398161649704,0.04690967076032847,3.480855029821396,0.08660020150530481
4451993.6,10.87954159975052,0.05156353096505368,9.564086389541627,0.354651613825199,10.23547282900129,0.030477045146519534,3.388310858181545,0.08888771425373025
4602214.4,10.885923017774308,0.0480797568515986,9.662957968030657,0.38694409430159676,10.255964415413994,0.03739992552211287,3.3218661751065937,0.08547572231604704
4752435.199999999,10.948475401742117,0.05127110806633937,9.832155096530915,0.3403755810202189,10.321756958961487,0.037517476462011555,3.422202816605568,0.08518660466454377
4902656.0,10.954881572723389,0.051980536883550206,9.93540699822562,0.388636217962502,10.242611462729318,0.049027101091748584,3.6154735871723718,0.11516539044961402
5052876.799999999,10.968986606597898,0.032895306979952625,10.054301650183541,0.37991026870355704,10.29867057800293,0.03591824429736601,3.660407059533255,0.11744575791024373
5203097.6,11.018922928401402,0.051561018653355405,10.07776489853859,0.41140629257604533,10.383578276634216,0.05569068301625146,3.7138602524995803,0.11181089163328567
5353318.4,11.005138635635376,0.03830221826159468,10.09205093383789,0.3942192372947403,10.385224614824569,0.033434370033247,3.752009616579328,0.1235926724644511
5503539.199999999,11.004372242518834,0.04933278299468044,10.189638853073122,0.41342321391426845,10.405506883348739,0.04044795694499194,3.7713568687438963,0.11096005504655801
5653760.0,11.039617470332555,0.028381248339099358,10.197325193881989,0.437675270401338,10.481607294082641,0.021943429043151802,3.734705948829651,0.11319876931833651
5803980.799999999,11.059603703022002,0.03912412486849845,10.178208596365794,0.43919533042354675,10.511493859972273,0.033527905714850884,3.714534299714225,0.13890155301629906
5954201.6,11.092010661533902,0.041316604683001794,10.18326460293361,0.4226080428071224,10.54490372794015,0.042816695361144644,3.822088885307312,0.1259433110847769
6104422.4,11.11438753945487,0.04264475299944461,10.233023184537888,0.4691805440377868,10.487603616714477,0.02848941405109485,3.762020173668861,0.09148974993690921
6254643.199999999,11.066071784496307,0.03069121311700816,10.303483213697161,0.43097172306226317,10.573521723066058,0.03482356952939993,3.7707980155944822,0.09916183535178387
6404864.0,11.123756231580462,0.03256465684156524,10.311748075485228,0.4137876999170294,10.58873357772827,0.03301327366247611,3.7684104272297447,0.08417586235862853
6555084.799999999,11.092806707109723,0.03348382484337772,10.314697647094727,0.43387716732368636,10.589229369163514,0.052462153881000256,3.8510913014411927,0.09902236658768396
6705305.6,11.066315746307373,0.051910067479609266,10.387551600592477,0.3907901059522462,10.616355201176233,0.04015091774329148,3.9271809748240885,0.1109511117818946
6855526.399999999,11.104737622397286,0.044636725713695105,10.491437782560077,0.2691384401561839,10.634077317374093,0.031965860426451644,3.962173066820418,0.08065753503223566
7005747.199999999,11.112486839294434,0.033897403617309564,10.556535291671754,0.20525979824295174,10.666419208049774,0.03503611625247385,4.000846865773201,0.08044962068271147
7155968.0,11.113474643230438,0.026988941844982156,10.614229229518344,0.161174711073979,10.60459030696324,0.03597541420122273,3.8784084592546733,0.0833640001081183
7306188.799999999,11.195311668940953,0.029451808025453677,10.644671739850725,0.130007379667841,10.57406497682844,0.037375114252959266,3.858800230707441,0.09234390542923446
7456409.6,11.13177433013916,0.0337822380999566,10.615263421194895,0.09858406814737777,10.546106052398681,0.030171392131784828,3.926498603820801,0.11996250555328893
7606630.399999999,11.25261311531067,0.04009133792031407,9.926564526557922,0.08657508960447728,10.281523513793946,0.03591105453609883,3.845649254322052,0.1197351508435715
7756851.199999999,11.051964528220042,0.03244857807923368,10.707274668557302,0.10217625944578582,10.630814020974295,0.036189956173903366,3.7704431125095907,0.10550033855850965
7907072.0,11.170026343209404,0.02335503199527018,10.756952026912144,0.08487331422230321,10.701638303484234,0.0480834667879842,3.7392827102116173,0.10823524963758278
8057292.799999999,11.129089248180389,0.0312278495596156,10.819725298881531,0.06357133338673127,10.658616733551025,0.038959885371856656,3.7505837351083757,0.1102604998731919
8207513.6,11.13022302900042,0.02215333158671374,10.792191341945102,0.06968803606978465,10.681465911865235,0.04725694846190416,3.785319420269557,0.13483368475191765
8357734.3999999985,11.047318935394287,0.041602357661943756,10.780856704711914,0.046821619138063285,10.660322761535646,0.03681585126064476,3.763824398177011,0.13284131320135173
8507955.2,11.188129949569703,0.03729055242498662,10.82697913646698,0.06312303864257644,10.731268107891083,0.038323022930582915,3.6160287469625474,0.12827872988006184
8658176.0,11.054634039742606,0.042121683652977346,10.829336207253593,0.03208892934794725,10.68815002441406,0.03298946304964265,3.6311818020684377,0.12018478415203311
8808396.799999999,11.030263778141565,0.03867943021081132,10.852323709215437,0.03543091253004705,10.6876946585519,0.03912262577234662,3.6692532232829507,0.09841597727320037
