x,Img+Prioception (Cartesian Increment)_mean,Img+Prioception (Cartesian Increment)_stderr,Img+Prioception (Velocity)_mean,Img+Prioception (Velocity)_stderr,Img+Prioception (Position Increment)_mean,Img+Prioception (Position Increment)_stderr,Img+Prioception (Torque)_mean,Img+Prioception (Torque)_stderr
1523965.0083472454,0.014215940198377732,0.00926160778401328,1.5381942141208773,0.5410808359131598,0.9589013292181151,0.25777727198765826,0.0,0.0
1607491.9532554257,0.012224963085069316,0.00620909669675327,1.2584493388751494,0.3310445374252021,0.7504218994963604,0.22013431625571278,0.0,0.0
1691018.898163606,0.007954615429136917,0.0040401738672993775,1.0143034433226772,0.2001169142815414,0.5860050620912766,0.18375826364975048,0.0,0.0
1774545.8430717865,0.005175600614530673,0.0026287036169986427,0.8029909407793276,0.13329372255808125,0.47750059317662147,0.16277199522426333,0.0,0.0
1858072.7879799667,0.003367222015983633,0.0017102225136543482,0.5991413561470161,0.08806144527072379,0.3610588180846781,0.11723818479429213,0.0,0.0
1941599.732888147,0.0021905423727624188,0.0011125832704909214,0.4606726455377965,0.04936173808386657,0.3060883244762026,0.11729413326495765,0.0,0.0
2025126.6777963273,0.0023080895794019038,0.000236529381876882,0.3657113176829474,0.002686683678783941,0.26409303766161546,0.12805860890485016,0.0,0.0
2108653.622704508,0.0015857632349116167,0.0002240915734074445,0.34146263469703975,0.06346392078873433,0.23664251980312564,0.1339985260271995,0.0,0.0
2192180.567612688,0.0010318483868101116,0.00014581529160694593,0.32019978229214646,0.07149193350252006,0.22855465665609295,0.1484166585692752,0.0,0.0
2275707.5125208683,0.0006716623710464652,9.491573156238937e-05,0.29391191454205146,0.0950682975126488,0.21650628145775222,0.16008721181884622,0.0,0.0
2359234.4574290486,0.00043717846707402207,6.177972120278886e-05,0.26805609348292536,0.06481143536035561,0.19173861784837418,0.14782640402383113,0.0,0.0
2442761.402337229,0.0002845369575681751,4.0209240011528854e-05,0.24087778247632197,0.03299604127764054,0.16908596297654688,0.13411141615524194,0.0,0.0
2526288.347245409,0.0001851784007275282,2.6168420522385815e-05,0.2165327623349149,0.0009617447268085998,0.14914980751179494,0.11851252824197213,0.0,0.0
2609815.2921535894,0.00037883280396532737,0.0002580420072355357,0.19272077779182378,0.03298061246990308,0.1509576207501115,0.09627709695160523,0.0,0.0
2693342.2370617697,0.0002465138230749444,0.00016791291844775496,0.18640399227328314,0.0440808737983167,0.16297781512470622,0.11554035770988971,0.0,0.0
2776869.18196995,0.00016040033845951063,0.00010925670866966321,0.17741622409180546,0.06765216760268043,0.15860676080156472,0.09093690849347814,0.0,0.0
2860396.1268781302,0.0001043612064810649,7.108564758916945e-05,0.14583285438826044,0.061453678667527586,0.1503006164810631,0.07114430925421523,0.0,0.0
2943923.0717863105,6.789568896473212e-05,4.6247156211695414e-05,0.10921225928903822,0.04419551981771376,0.11602393757351663,0.05035146415938057,0.0,0.0
3027450.016694491,4.4168645673383555e-05,3.008547799223373e-05,0.09006334934682428,0.041765629366418394,0.08966879943110019,0.04580881641502507,0.0,0.0
3110976.961602671,2.873122905293789e-05,1.9570279916526397e-05,0.08648738019978813,0.03569749913423349,0.08139970664370295,0.04846915447761343,0.0,0.0
3194503.9065108513,0.0002892388772404759,0.00028325378234699233,0.0987930350312769,0.03333484494741638,0.09808549246301372,0.0740243816730268,0.0,0.0
3278030.8514190316,0.00018824500650828813,0.00018434973406799367,0.08198433336955119,0.03242967062415203,0.08377586651338004,0.06688083096768731,0.0,0.0
3361557.796327212,0.00012253259835151307,0.00011999708433045295,0.06240537532123349,0.030153994541710853,0.09168969640438984,0.07642277943760327,0.0,0.0
3445084.7412353926,7.975397280880066e-05,7.8103658369929e-05,0.052050222457127766,0.03105888918229698,0.1491588852306037,0.10841970532578657,0.0,0.0
3528611.686143573,5.190689737328191e-05,5.083281041315617e-05,0.0436601054139814,0.02998897632652692,0.1037604314884092,0.07223656589665589,0.0,0.0
3612138.631051753,3.378076057180025e-05,3.3081749914847035e-05,0.03122413728765793,0.022003767049644008,0.11104911407189372,0.07134470585854984,0.0,0.0
3695665.5759599335,2.1982896730283284e-05,2.1528014163251993e-05,0.04794322932067879,0.008487064420821226,0.08212577964091107,0.053714961951988244,0.0,0.0
3779192.5208681137,1.4304447334456875e-05,1.4008451597257331e-05,0.06075182303701418,0.011501693413250108,0.07915083335858952,0.057673092013921574,0.0,0.0
3862719.465776294,9.30737956907114e-06,9.114785992225496e-06,0.046749293101400705,0.014681120741150674,0.08104839656325688,0.05975754395902869,0.0,0.0
3946246.4106844743,6.055547935879564e-06,5.930243103506891e-06,0.03957909455454184,0.013723176988813361,0.05291961932692952,0.038851298741145804,0.0,0.0
4029773.3555926546,0.0002593652720926044,0.00025928373563738365,0.035935297562710224,0.014744490443156705,0.06153143902131889,0.051429442475510276,0.0,0.0
4113300.300500835,0.002202571418641045,0.0022025183770074956,0.03477446266474249,0.00781803558833197,0.06390864311732418,0.05641784385083334,0.0,0.0
4196827.245409016,0.0014327219812085323,0.0014326874788474907,0.025727342002414735,0.0038000502863217516,0.06129322703606089,0.0559723664227642,0.0,0.0
4280354.190317196,0.0009357956806508565,0.0009357732389203328,0.018472320835006627,0.003252488622005428,0.054189089725749894,0.03215388991234183,0.0,0.0
4363881.135225376,0.015924037498432003,0.01592402288995929,0.012528357788433253,0.002621892011722005,0.05247489311357014,0.02578762391467599,0.0,0.0
4447408.080133556,0.020071058876360136,0.020071049367553512,0.02536602076585617,0.015505476964051159,0.06628991343928005,0.03905606851397063,0.0,0.0
4530935.025041737,0.0187537297731287,0.01796872702511147,0.016508406731558498,0.010091086917105883,0.070919971209388,0.03522827329951751,0.0,0.0
4614461.969949917,0.019202665298601537,0.018690350853002403,0.011473974306272124,0.005843782307559418,0.04750401974397871,0.0236067172648335,0.0,0.0
4697988.914858097,0.01586850141316212,0.015534761586759068,0.007872956374502301,0.003405426233122797,0.038956789307808555,0.0207960004509568,0.0,0.0
4781515.8597662775,0.01032628168167215,0.010109103552112182,0.005524495179813896,0.0018202721048966143,0.04764863220262314,0.03187739129966082,0.0,0.0
4865042.804674458,0.008420111979009519,0.005934346254995119,0.0035974890423842044,0.001185340694196026,0.06687522780274009,0.028323752163286916,0.0,0.0
4948569.749582638,0.005478561181961164,0.0038611931900645936,0.002777486043244941,0.00033686165594702834,0.05519789471079691,0.016312045201184355,0.0,0.0
5032096.694490818,0.0035643858714776325,0.002512116228441062,0.0018084603066015415,0.0002193353716674434,0.052175686510762244,0.007279273655520994,0.0,0.0
5115623.639398999,0.0023188461937398252,0.0016342818551622566,0.0011774449464729483,0.00014280397751052136,0.05935290414893115,0.01834495276287961,0.0,0.0
5199150.584307179,0.0015084387339670035,0.0010631209862911664,0.0007665603961832922,9.297069379330861e-05,0.06528346527730249,0.004637435635752258,0.0,0.0
5282677.529215359,0.001252888887263607,0.0009563867826981274,0.0009207820229438905,0.0003612291974892581,0.12438676682059356,0.04871829434491633,0.0,0.0
5366204.474123539,0.000815095729397935,0.0006221994545202303,0.0005993902253049367,0.00023514495795385625,0.10691545032367851,0.027288068694489243,0.0,0.0
5449731.41903172,0.0005305790441331525,0.0004050149938625712,0.0003901533852103254,0.0001530598890133103,0.09414629809618937,0.025341465905650836,0.0,0.0
5533258.3639399,0.0003453538371946787,0.0002636242116956206,0.0002539414340847028,9.962299236730244e-05,0.08309108429267961,0.0329795321752315,0.0,0.0
5616785.30884808,0.00022477642435439235,0.0001715820161708052,0.005612352052957554,0.0053822403151572475,0.05517730040656255,0.020886750313522735,0.0,0.0
5700312.2537562605,0.0001462881212778461,0.00011166834272226738,0.0036524702091603046,0.0035027154790287867,0.04535010588412686,0.011724320864119259,0.0,0.0
5783839.198664441,0.0003540217556383169,0.000330463029680301,0.013962822059915656,0.013865294777495965,0.0867009623140061,0.06311922355473451,0.0,0.0
5867366.143572621,0.00023037244387219392,0.0002150420829917509,0.009093250899895848,0.009029736515423875,0.06444883091388635,0.038317794947334234,0.0,0.0
5950893.088480801,0.00014989996342016477,0.0001399247229071491,0.008123171048191215,0.003678721223636716,0.042263339350607144,0.02474604533041592,0.0,0.0
6034420.033388982,9.753094882539528e-05,9.104065590071358e-05,0.00568290478026205,0.0020021864292927697,0.027520808549074915,0.016113993507125043,0.0,0.0
6117946.978297162,6.345309201610333e-05,5.923054359305283e-05,0.02057119626973299,0.017393887421294787,0.034611347862242146,0.026975527009749724,0.0,0.0
6201473.923205342,4.12792719140101e-05,3.8532302160653706e-05,0.013781246855669624,0.010937796776077395,0.05163173125698184,0.036755748364951664,0.0,0.0
6285000.868113522,2.6852185119518777e-05,2.5065280047924962e-05,0.008972432433670352,0.00712117296601486,0.0593797197503928,0.026656837469029773,0.0,0.0
6368527.813021703,1.7466064302177246e-05,1.6303767872913562e-05,0.007520391986096563,0.003804461858740084,0.07914953355020797,0.04026224267594839,0.0,0.0
6452054.757929883,0.0021762622791928945,0.0021384494329845147,0.0073630904326943865,9.19006592680965e-06,0.0913519425953131,0.046677400151187494,0.0,0.0
6535581.702838063,0.0019440125799424911,0.0012223558076559693,0.005380837026655867,0.000581908794609738,0.10554490774772947,0.02956975838902521,0.0,0.0
6619108.6477462435,0.0012653370604721657,0.0007956183619738919,0.011821075789575777,0.003966815055650764,0.14575025197127833,0.03563488652909599,0.0,0.0
6702635.592654424,0.0008235416192588298,0.0005178263204331792,0.012210014623037184,0.007097992249640637,0.16981743114966705,0.045664018649966005,0.0,0.0
6786162.537562605,0.0005359651986603795,0.0003370040811687447,0.007946492225255439,0.004619498171629741,0.1394930850128043,0.03254206618341087,0.0,0.0
6869689.482470785,0.0006676506380181108,0.0003631008860535054,0.011328301942993365,0.008164951875965836,0.1449284076234734,0.066541231775515,0.0,0.0
6953216.427378966,0.0004344525395496908,0.00023627641924669167,0.010348726536850029,0.008288533825456098,0.1281902457203337,0.05884222760015949,0.0,0.0
7036743.372287146,0.00028268691499472813,0.00015373889196752845,0.0067394368413875765,0.005397770443103113,0.1371585773856043,0.0585255434117921,0.0,0.0
7120270.317195326,0.0001839241972787122,0.0001000269230578771,0.0043887015838980055,0.0035150123446052095,0.11023463068513341,0.047320665186610635,0.0,0.0
7203797.262103506,0.00011965788406783837,6.507577654279298e-05,0.0028577476443076267,0.002288836015727884,0.10102989947023804,0.04753922342067156,0.0,0.0
7287324.207011687,7.784173941976068e-05,4.233412348584393e-05,0.0018607443325173124,0.0014903130627403663,0.1229573494645167,0.04760064244132877,0.0,0.0
7370851.151919867,5.0635134957424134e-05,2.7537848871164855e-05,0.0012115020578000466,0.0009703199470900151,0.12591959344457068,0.04882793269158361,0.0,0.0
7454378.096828047,3.293510770156054e-05,1.7911713263995818e-05,0.0007887435789031776,0.0006317229284271143,0.0951071900891433,0.03948653743190771,0.0,0.0
7537905.041736227,2.1435486289219095e-05,1.1657659891867116e-05,0.0005134774135063049,0.0004112559062508729,0.06906266698028958,0.023779041867139954,0.0,0.0
7621431.986644408,1.3952786159252538e-05,7.588203663488829e-06,0.0017315856644234842,0.0016650428439257225,0.0793051451837336,0.013480445642058853,0.0,0.0
7704958.931552588,9.081572020257785e-06,4.939000518449106e-06,0.0011271349122069535,0.001083820430180031,0.09014605903392002,0.014650230613544986,0.0,0.0
7788485.876460768,5.91062187528221e-06,3.2144836203751007e-06,0.0007336355819575876,0.0007054428209270624,0.07208382858071788,0.009435013287361337,0.0,0.0
7872012.821368949,3.846599054770885e-06,2.091967633290867e-06,0.004549268462009306,0.0045309193852157755,0.07006280365669791,0.025143250461323492,0.0,0.0
7955539.766277129,2.5031783716526533e-06,1.361350132750707e-06,0.0032703155383831473,0.0032583739389976827,0.06346160888927656,0.025367859074426156,0.0,0.0
8039066.711185309,0.00031721035360588427,0.00031568761206799735,0.009784590742151876,0.009776815156857487,0.07057860538002615,0.02645242043313563,0.0,0.0
8122593.656093489,0.0002063968460441925,0.00020540605539947466,0.007971984653746487,0.007966920761089766,0.07049039105716945,0.02881593514749661,0.0,0.0
8206120.60100167,0.00013428528547935095,0.0001336406602967175,0.0059861692785655235,0.0043935560827767645,0.05027533219895999,0.014456489412238517,0.0,0.0
8289647.54590985,8.736207713656124e-05,8.694270285643543e-05,0.006217273128230961,0.000541826346543905,0.08247285146419593,0.022989669098027066,0.0,0.0
8373174.49081803,5.6831105434245934e-05,5.6558292507728796e-05,0.00665504542232859,0.0029595023567155023,0.06782807745633927,0.013549526569040475,0.0,0.0
8456701.43572621,3.696726694603722e-05,3.678980870017295e-05,0.019183654650447118,0.01677745678136594,0.08919281617724624,0.03146394179052524,0.0,0.0
8540228.380634392,2.4045412644644035e-05,2.392998467007319e-05,0.01248989792176716,0.010923295190848153,0.0691324207700629,0.03114380227289479,0.0,0.0
8623755.325542571,1.5652367384431073e-05,1.557722951546935e-05,0.00813130975796137,0.007111402937860769,0.1037404026094844,0.04619671882294937,0.0,0.0
8707282.270450752,1.0188274787411717e-05,1.0139366833929615e-05,0.010909773628295212,0.01024582300571629,0.08264135499666798,0.03505423954620301,0.0,0.0
8790809.215358932,6.631223258170677e-06,6.59939063042876e-06,0.007101732028262648,0.0066695324646232615,0.07745282503690307,0.01681781007497905,0.0,0.0
8874336.160267113,4.315772936921057e-06,4.295055433080363e-06,0.0046225929519824755,0.004341269656654183,0.06282463125724463,0.017682592844424114,0.0,0.0
8957863.105175292,2.808633072995997e-06,2.7951504669072693e-06,0.0030087036992175117,0.0028255990114107923,0.05964638123553726,0.029888120398299772,0.0,0.0
9041390.050083473,1.827689583235416e-06,1.8189159136022562e-06,0.014443099689855939,0.014323930172563937,0.0820932119272916,0.04172624918894911,0.0,0.0
9124916.994991653,1.189269828275211e-06,1.183560838809122e-06,0.023606050209772134,0.023528490774699623,0.1577980229118775,0.06807129171540743,0.0,0.0
9208443.939899834,7.737994330213122e-07,7.700848741323583e-07,0.01537408575715273,0.01532357305403277,0.12149504671657141,0.04733997634715711,0.0,0.0
9291970.884808013,5.034379510957616e-07,5.010212396890631e-07,0.010012244757615285,0.009979348782206111,0.11529177083021815,0.04258488210697471,0.0,0.0
9375497.829716194,3.2751599639558905e-07,3.259437834890279e-07,0.027551580481148082,0.02753015844459777,0.08128520481927676,0.021838916308346376,0.0,0.0
9459024.774624374,2.130529602539851e-07,2.1203021749461223e-07,0.027915466759320752,0.027901517401714048,0.05833158103725004,0.009382628492121604,0.0,0.0
9542551.719532555,1.3858319724649854e-07,1.3791794030106288e-07,0.022731290830239274,0.022722207967494093,0.0570873184843279,0.008832076188690773,0.0,0.0
9626078.664440734,9.016002674061617e-08,8.972722113949284e-08,0.014800192075321827,0.014794278283877846,0.08770021537525279,0.0163163408000975,0.0,0.0
9709605.609348916,5.868875965954605e-08,5.840702922065979e-08,0.030416312466878658,0.02810903326740223,0.07655044406678499,0.030045833818135394,0.0,0.0
9793132.554257095,3.820045526069826e-08,3.8017077198379626e-08,0.027477639399230317,0.025975564312304866,0.09342462542920195,0.006402718621050572,0.0,0.0
9876659.499165276,2.486305076408268e-08,2.4743697786707614e-08,0.026163804468691446,0.025185989579317523,0.08155700318005092,0.007583119797215085,0.0,0.0
9960186.444073455,1.6181251815826842e-08,1.610357508177679e-08,0.02605468546453163,0.017214925579527706,0.09357625599185386,0.01822861438241861,0.0,0.0
10043713.388981637,1.0530310538224849e-08,1.0479760670980206e-08,0.01695885758948829,0.011205104422169146,0.09306282435654084,0.03610199384688432,0.0,0.0
10127240.333889816,6.8523751647922934e-09,6.819480915982312e-09,0.011037725169582046,0.0072928770381934255,0.13241670008743955,0.008219593188819166,0.0,0.0
10210767.278797997,0.0028631097477951465,0.002863103081115726,0.011789313909205556,0.009352126264161943,0.1346202909569325,0.047445922221034637,0.0,0.0
10294294.223706177,0.006184310200021644,0.006184305862416987,0.007716768954932707,0.006130105413702077,0.13407469356218812,0.028601551636746415,0.0,0.0
10377821.168614358,0.004023471686815432,0.004023468864798268,0.005025650822522734,0.003992314593639607,0.14520273660130506,0.049722854754542745,0.0,0.0
10461348.113522537,0.002617456789861375,0.0026174549540070283,0.0037146543494483686,0.0030417171777101927,0.10262659073463315,0.03458654800188225,0.0,0.0
10544875.058430718,0.001702654168118647,0.0017026529738964282,0.0024189503830802104,0.001980739589764621,0.10514504586582975,0.01743771250300298,0.0,0.0
10628402.003338898,0.002312167908280597,0.0023121671314972527,0.0015751097987564478,0.0012897669825911548,0.06864521011572301,0.011522988309180814,0.0,0.0
10711928.948247079,0.0015045678004341906,0.0015045672949677825,0.0024337605618913955,0.0022479690961097467,0.09549318295232485,0.0322790822115889,0.0,0.0
10795455.89315526,0.000979367606921265,0.0009793672778982548,0.008540919065171262,0.00015183220850628013,0.1132742679795261,0.057326402002031034,0.0,0.0
10878982.83806344,0.000637459070493347,0.0006374588563360676,0.005560478301386115,9.884881175065531e-05,0.14477443592550773,0.07727721985084417,0.0,0.0
10962509.78297162,0.0015814323653119576,0.0010241935457806035,0.013948079530640374,0.010263854880786221,0.12029647428518626,0.05891864956157297,0.0,0.0
11046036.7278798,0.00114829039242982,0.0007791890893892167,0.00935254310502527,0.006954258272355966,0.13037278281798687,0.050381147482447666,0.0,0.0
11129563.672787981,0.0009021772821599003,0.0006564882043393627,0.012318266351142242,0.010757174899749542,0.16356754090541448,0.0382572682425593,0.0,0.0
11213090.61769616,0.0005870624893063878,0.00042718832214114574,0.00801769756251031,0.007001616340697281,0.1731024435438957,0.05722657971089169,0.0,0.0
11296617.562604342,0.00038198566089108323,0.00027795987059373343,0.005218212993312948,0.004556909895685757,0.14853640012057415,0.03786295155195513,0.0,0.0
11380144.507512521,0.00024853043235390626,0.00018084837701641852,0.016532588052036962,0.016102215776017805,0.11105263346540417,0.038998371251987025,0.0,0.0
11463671.452420702,0.00016168933163100352,0.00011765663033449773,0.010766236015004467,0.010485972000480376,0.1681047888940592,0.03681552297605716,0.0,0.0
11547198.397328882,0.0001051845391507241,7.653973403764288e-05,0.010956751016093455,0.010774229133139482,0.23535036050223831,0.034108129565093306,0.0,0.0
11630725.342237063,6.842119679961664e-05,4.978811760610189e-05,0.010072080869335281,0.009953220122918664,0.24419687529947742,0.03197743137399042,0.0,0.0
11714252.287145242,4.4503799337109426e-05,3.238412215740106e-05,0.006952213362195493,0.006874813976466749,0.20850092795329786,0.04403545721379244,0.0,0.0
11797779.232053423,0.00036018404162951656,0.0003258248859361425,0.01876436497821749,0.018713967158152708,0.23263405272122292,0.08869866616714589,0.0,0.0
11881306.176961603,0.00023445067322849705,0.0002120856424308246,0.012695979818134128,0.012663165696275493,0.1752982490583931,0.0455524919995275,0.0,0.0
11964833.121869784,0.00047858650401065507,0.00046384303251552583,0.009547827400418018,0.006962590254145742,0.1840518183636307,0.0355840367024099,0.0,0.0
12048360.066777963,0.0003114813105650684,0.0003018857290242246,0.011019210371673426,0.0006717160977821887,0.1616785066268117,0.023294389982791788,0.0,0.0
12131887.011686144,0.00020270997859836036,0.00019646523754068804,0.04453977639776461,0.033221095013222804,0.14417215702038563,0.012797553788189238,0.0,0.0
12215413.956594324,0.00013191354319068118,0.00012784977718901803,0.06333799851890577,0.03868997965954974,0.1430733733547983,0.018487422757552423,0.0,0.0
12298940.901502505,8.583695244841515e-05,8.319263496130145e-05,0.04605856116137552,0.030015064538443093,0.21160976086835828,0.044326975043182795,0.0,0.0
12382467.846410684,5.585079410430386e-05,5.413023871054206e-05,0.03026996593730672,0.019827853579109163,0.18256979514232494,0.04948313697866633,0.0,0.0
12465994.791318865,3.633741858829524e-05,3.521799777163305e-05,0.022535038323472638,0.015739097716963947,0.17985172922216605,0.03701664007775781,0.0,0.0
12549521.736227045,2.3640025157197113e-05,2.2911763841576075e-05,0.05140745802555334,0.023027981467713624,0.3114156015066964,0.1515915985082743,0.0,0.0
12633048.681135226,1.537837381296831e-05,1.4904623270374878e-05,0.03597840712301886,0.017403837455582296,0.2774533687187872,0.12028083801553129,0.0,0.0
12716575.626043405,1.0003246443628665e-05,9.695083598323882e-06,0.041324216288295454,0.028570634469782055,0.22034287654340048,0.08810185944515848,0.0,0.0
12800102.570951587,6.506736584008667e-06,6.3062882125048385e-06,0.058236967654303,0.04202521275573057,0.14703378199594272,0.05817842649647507,0.0,0.0
12883629.515859766,4.2355562125008435e-06,4.105074467274627e-06,0.054133016339150956,0.043576526266789685,0.15174816185572756,0.06880609079175036,0.0,0.0
12967156.460767947,2.7569601185204407e-06,2.6720284236648966e-06,0.06086002282392496,0.05398642545136481,0.12317839050572134,0.05463633297910869,0.0,0.0
13050683.405676126,1.7944150019291333e-06,1.739135744763149e-06,0.04995490110335238,0.045479589459921005,0.1488955187941808,0.07247491371392227,0.0,0.0
13134210.350584308,1.1678504352306345e-06,1.131873303702467e-06,0.04171033278446639,0.038796687129585006,0.11644220531750417,0.05538985683514056,0.0,0.0
13217737.295492487,7.600165216470671e-07,7.366032372589195e-07,0.03552386663716887,0.03362705572586196,0.11781662925900287,0.035286335547789933,0.0,0.0
13301264.240400668,4.945723611542598e-07,4.79336424812866e-07,0.03160664576825891,0.030371879406427393,0.09843480353794389,0.0358709049989853,0.0,0.0
13384791.185308848,3.2181566067930527e-07,3.1190171621963057e-07,0.02766066799237657,0.026856922473269092,0.07416990358097972,0.03165377468333466,0.0,0.0
13468318.130217029,2.0938932549419575e-07,2.0293881858282806e-07,0.022761934847820242,0.02075265956351419,0.05515702979057596,0.026230354574650127,0.0,0.0
13551845.07512521,1.362295833265564e-07,1.3203285616911088e-07,0.019682787815073214,0.00863853035030442,0.09567081178120679,0.043826529718104315,0.0,0.0
13635372.02003339,8.862522049183985e-08,8.5895006829062e-08,0.023045315469654742,0.015205777812363371,0.09067610762883249,0.04170507602131561,0.0,0.0
13718898.96494157,5.7651645675346445e-08,5.5875612737646145e-08,0.020825381597401816,0.01572105329315612,0.08394232029904762,0.03956056402283017,0.0,0.0
13802425.90984975,3.750023805443286e-08,3.634499509170238e-08,0.013907592287816451,0.01058335798408289,0.07837742376137356,0.04123983218084721,0.0,0.0
13885952.854757931,2.4397474741536558e-08,2.364587921932565e-08,0.01181251171037431,0.008059069743721644,0.0816200083244877,0.04292165134960329,0.0,0.0
13969479.79966611,1.5881268933677467e-08,1.5392026061452758e-08,0.007692135083489858,0.005247948500362462,0.10706671310392617,0.05010223119607021,0.0,0.0
14053006.744574292,1.0337088211736767e-08,1.0018640942298125e-08,0.005491692306068586,0.003900164362970702,0.1033085398686286,0.02332732515120044,0.0,0.0
14136533.689482471,6.72796162230123e-09,6.520698129562804e-09,0.0035756993271673994,0.00253943853939264,0.11699683613897184,0.057258896840571304,0.0,0.0
14220060.634390652,4.37865371875342e-09,4.243763671189426e-09,0.002328039191937274,0.0016533583795216129,0.10611586606939637,0.04403365466700389,0.0,0.0
14303587.579298832,2.84950254120918e-09,2.761719958249673e-09,0.004064179236829805,0.0014721556797449317,0.09823369921035612,0.04057816167417012,0.0,0.0
14387114.524207013,1.8542503847067587e-09,1.7971278217789332e-09,0.004050598333222289,0.0004464766157709526,0.08146325356217113,0.04016215478791461,0.0,0.0
14470641.469115192,1.2065299460099946e-09,1.1693612425092746e-09,0.0026367536639453587,0.0002906357914692248,0.08215974222788609,0.053571753299291744,0.0,0.0
14554168.414023373,7.850146054081621e-10,7.60831222966108e-10,0.0017162983944962506,0.00018917874244475284,0.09830592440562617,0.0730103679096032,0.0,0.0
14637695.358931553,5.107245855762225e-10,4.94991059231031e-10,0.0011170907600821438,0.00012313116755610564,0.1457581415882645,0.09636540006713869,0.0,0.0
14721222.303839734,3.3224975419381345e-10,3.2201437409184736e-10,0.000727036313973516,8.013747261562141e-05,0.12645809805134442,0.08684047998745466,0.0,0.0
14804749.248747913,2.161279400217214e-10,2.0946984144119747e-10,0.0009730714029795436,0.0005520699453543379,0.1643117407610094,0.08212527475263368,0.0,0.0
14888276.193656094,1.4058045818550473e-10,1.3624969674392413e-10,0.0010469303581232751,0.0007727406286211464,0.14446277261706408,0.07429019636854259,0.0,0.0
14971803.138564274,9.147970955421514e-11,8.866155969229333e-11,0.006135902368762308,0.005957337928579471,0.1178125956523679,0.07204689741720953,0.0,0.0
15055330.083472455,5.954676476375752e-11,5.771235025025908e-11,0.005438986651854615,0.005322704081316132,0.11046259430790946,0.0793117030393988,0.0,0.0
15138857.028380634,3.875824937958964e-11,3.756425176340035e-11,0.008170847163107122,0.008095127310417241,0.10416531098157418,0.05005878238114164,0.0,0.0
15222383.973288815,2.5225645143516285e-11,2.4448536769161875e-11,0.011050790686648796,0.011001486929660464,0.11043135949542038,0.06775028491051918,0.0,0.0
15305910.918196995,1.6416936082406038e-11,1.5911191296165836e-11,0.0071951249922771136,0.007163023516086047,0.10164912706556704,0.07017122837215749,0.0,0.0
15389437.863105176,1.0683490441953593e-11,1.0354371807225185e-11,0.014485775415964963,0.014464875509620332,0.08358251232296939,0.038098644462863804,0.0,0.0
15472964.808013355,6.951923485789917e-12,6.737760560404162e-12,0.017141318843585048,0.017127712619372473,0.12729602608981372,0.013790461275622726,0.0,0.0
15556491.752921537,4.523421674444056e-12,4.384071864203415e-12,0.013641467826458194,0.013632610463419886,0.10933033577831491,0.022421298831426257,0.0,0.0
