joint1_pos
4.542405356595848e-05
4.709448942122164e-05
5.313099107935929e-05
0.0046146488461096
0.029422905291245034
0.045284412751140535
0.060887333838882174
0.08152930749545564
0.10430859159316926
0.11889353955779257
0.12522579234553366
0.12543293746317574
0.12135354120434023
0.11359332731325912
0.10519488846679055
0.09854017723608315
0.09467574241629488
0.09339771802719929
0.09357394318924876
0.09404340582603465
0.09768474144495401
0.09998285224073081
0.10141032874744547
0.10194772566045145
0.10207801429170177
0.10198193601635278
0.10162737422339532
0.10128005349032612
0.10129554918082707
0.10128329937057252
0.10130044445461524
0.10133246065619438
0.1013404503136146
0.1012906319232657
0.10129817798082787
0.10133044267897964
0.1013162454387662
0.10130456312706596
0.10131727341915432
0.10132195812986608
0.10131666841632442
0.10130889595508086
0.10131365414146791
0.1013202876940053
0.10131666841632442
0.10131350265036349
0.10131612794227159
0.10131281236340735
0.10131258870844255
0.10131631652516221
0.10131393003991865
0.10131664200063134
0.10131250978346808
0.10131666838023798
0.10131469314181318
0.1013159581262548
0.10130996211625146
0.10131382726158808
0.10131833885217961
0.10131728364948475
0.1013140081497544
0.10131595812764074
0.10131114091447355
0.10131569505753715
0.1013166654812474
0.10131178971931191
0.10131281226435536
0.10131595520414705
0.10131666836820921
0.10130826425413052
0.1013158527415294
0.10131666809154488
0.10131382726158991
0.10130986487134765
0.10131355980855133
0.10131643165342989
0.10131833874392047
0.10131254936218355
0.10131272467300925
0.10131831249707068
0.10131833885217907
0.10131223468294988
0.10131658900975232
0.10131825993106633
0.10131453753824489
0.10131642771540084
0.10131560692208173
0.10131400928580948
0.10131304913966721
0.10131009285677932
0.10131658624602456
0.1013202876766356
0.10131304621668318
0.1013127216429302
0.10131187700821455
0.10131020797158326
0.1013202876579244
0.10130897260677618
0.10131657634369705
0.10131469326735096
